"Frequency (Hz)","Absolute Amplitude (a.u.)"
1.931250000E4,3.713104601E-2
1.933593750E4,3.561816242E-2
1.935937500E4,3.586573333E-2
1.938281250E4,3.647333092E-2
1.940625000E4,3.624784515E-2
1.942968750E4,3.591966385E-2
1.945312500E4,3.650034315E-2
1.947656250E4,3.609086052E-2
1.950000000E4,3.579821383E-2
1.952343750E4,3.679242016E-2
1.954687500E4,3.662046993E-2
1.957031250E4,3.625766115E-2
1.959375000E4,3.649139369E-2
1.961718750E4,3.677463902E-2
1.964062500E4,3.716623413E-2
1.966406250E4,3.617594094E-2
1.968750000E4,3.616926297E-2
1.971093750E4,3.555033709E-2
1.973437500E4,3.648490186E-2
1.975781250E4,3.612378299E-2
1.978125000E4,3.557087171E-2
1.980468750E4,3.548877352E-2
1.982812500E4,3.539222805E-2
1.985156250E4,3.612384425E-2
1.987500000E4,3.599498489E-2
1.989843750E4,3.591030547E-2
1.992187500E4,3.583669184E-2
1.994531250E4,3.578536983E-2
1.996875000E4,3.566571176E-2
1.999218750E4,3.591514529E-2
2.001562500E4,3.573704322E-2
2.003906250E4,3.585972648E-2
2.006250000E4,3.570179228E-2
2.008593750E4,3.553406050E-2
2.010937500E4,3.586766073E-2
2.013281250E4,3.559622340E-2
2.015625000E4,3.559302194E-2
2.017968750E4,3.563068949E-2
2.020312500E4,3.563958291E-2
2.022656250E4,3.563427441E-2
2.025000000E4,3.559393709E-2
2.027343750E4,3.559782443E-2
2.029687500E4,3.558775264E-2
2.032031250E4,3.557087120E-2
2.034375000E4,3.556060961E-2
2.036718750E4,3.554638234E-2
2.039062500E4,3.553586623E-2
2.041406250E4,3.552233248E-2
2.043750000E4,3.551007152E-2
2.046093750E4,3.549686634E-2
2.048437500E4,3.548661854E-2
2.050781250E4,3.547541056E-2
2.053125000E4,3.546314604E-2
2.055468750E4,3.545223628E-2
2.057812500E4,3.544057899E-2
2.060156250E4,3.542967848E-2
2.062500000E4,3.541812472E-2
2.064843750E4,3.540584268E-2
2.067187500E4,3.539555642E-2
2.069531250E4,3.538369409E-2
2.071875000E4,3.537303167E-2
2.074218750E4,3.536195678E-2
2.076562500E4,3.535061988E-2
2.078906250E4,3.533953001E-2
2.081250000E4,3.532891300E-2
2.083593750E4,3.531771885E-2
2.085937500E4,3.530700827E-2
2.088281250E4,3.529667097E-2
2.090625000E4,3.528597143E-2
2.092968750E4,3.527607502E-2
2.095312500E4,3.526553208E-2
2.097656250E4,3.525526362E-2
2.100000000E4,3.524502872E-2
2.102343750E4,3.523506519E-2
2.104687500E4,3.522541360E-2
2.107031250E4,3.521504869E-2
2.109375000E4,3.520506017E-2
2.111718750E4,3.519512857E-2
2.114062500E4,3.518598123E-2
2.116406250E4,3.517639090E-2
2.118750000E4,3.516647208E-2
2.121093750E4,3.515704126E-2
2.123437500E4,3.514760398E-2
2.125781250E4,3.513827933E-2
2.128125000E4,3.512889596E-2
2.130468750E4,3.511982209E-2
2.132812500E4,3.511101313E-2
2.135156250E4,3.510180536E-2
2.137500000E4,3.509304030E-2
2.139843750E4,3.508408628E-2
2.142187500E4,3.507549003E-2
2.144531250E4,3.506696120E-2
2.146875000E4,3.505844278E-2
2.149218750E4,3.504998631E-2
2.151562500E4,3.504132032E-2
2.153906250E4,3.503310420E-2
2.156250000E4,3.502481918E-2
2.158593750E4,3.501643048E-2
2.160937500E4,3.500876594E-2
2.163281250E4,3.500074348E-2
2.165625000E4,3.499273528E-2
2.167968750E4,3.498487163E-2
2.170312500E4,3.497749054E-2
2.172656250E4,3.496956094E-2
2.175000000E4,3.496209154E-2
2.177343750E4,3.495387175E-2
2.179687500E4,3.494683035E-2
2.182031250E4,3.493903934E-2
2.184375000E4,3.493263940E-2
2.186718750E4,3.492562521E-2
2.189062500E4,3.491816565E-2
2.191406250E4,3.491179946E-2
2.193750000E4,3.490407289E-2
2.196093750E4,3.489747757E-2
2.198437500E4,3.489095980E-2
2.200781250E4,3.488366505E-2
2.203125000E4,3.487706456E-2
2.205468750E4,3.487046611E-2
2.207812500E4,3.486365627E-2
2.210156250E4,3.485772419E-2
2.212500000E4,3.485180454E-2
2.214843750E4,3.484571381E-2
2.217187500E4,3.483949465E-2
2.219531250E4,3.483355171E-2
2.221875000E4,3.482696920E-2
2.224218750E4,3.482148860E-2
2.226562500E4,3.481587075E-2
2.228906250E4,3.480948558E-2
2.231250000E4,3.480397956E-2
2.233593750E4,3.479845472E-2
2.235937500E4,3.479295128E-2
2.238281250E4,3.478732848E-2
2.240625000E4,3.478217044E-2
2.242968750E4,3.477698579E-2
2.245312500E4,3.477172164E-2
2.247656250E4,3.476644525E-2
2.250000000E4,3.476163965E-2
2.252343750E4,3.475692033E-2
2.254687500E4,3.475149845E-2
2.257031250E4,3.474706960E-2
2.259375000E4,3.474219765E-2
2.261718750E4,3.473770895E-2
2.264062500E4,3.473310288E-2
2.266406250E4,3.472865461E-2
2.268750000E4,3.472423743E-2
2.271093750E4,3.471976687E-2
2.273437500E4,3.471588777E-2
2.275781250E4,3.471184346E-2
2.278125000E4,3.470742864E-2
2.280468750E4,3.470349000E-2
2.282812500E4,3.469949901E-2
2.285156250E4,3.469564158E-2
2.287500000E4,3.469214274E-2
2.289843750E4,3.468847740E-2
2.292187500E4,3.468450686E-2
2.294531250E4,3.468089655E-2
2.296875000E4,3.467789143E-2
2.299218750E4,3.467436204E-2
2.301562500E4,3.467129379E-2
2.303906250E4,3.466763626E-2
2.306250000E4,3.466484758E-2
2.308593750E4,3.466179493E-2
2.310937500E4,3.465847441E-2
2.313281250E4,3.465558577E-2
2.315625000E4,3.465267653E-2
2.317968750E4,3.464974298E-2
2.320312500E4,3.464712860E-2
2.322656250E4,3.464507969E-2
2.325000000E4,3.464207413E-2
2.327343750E4,3.463947488E-2
2.329687500E4,3.463798403E-2
2.332031250E4,3.463526435E-2
2.334375000E4,3.463290525E-2
2.336718750E4,3.463109300E-2
2.339062500E4,3.462843447E-2
2.341406250E4,3.462685025E-2
2.343750000E4,3.462429509E-2
2.346093750E4,3.462317005E-2
2.348437500E4,3.462119118E-2
2.350781250E4,3.461967124E-2
2.353125000E4,3.461818655E-2
2.355468750E4,3.461715175E-2
2.357812500E4,3.461499402E-2
2.360156250E4,3.461403514E-2
2.362500000E4,3.461297054E-2
2.364843750E4,3.461170939E-2
2.367187500E4,3.461074935E-2
2.369531250E4,3.460937134E-2
2.371875000E4,3.460851793E-2
2.374218750E4,3.460729876E-2
2.376562500E4,3.460698321E-2
2.378906250E4,3.460617854E-2
2.381250000E4,3.460535885E-2
2.383593750E4,3.460431266E-2
2.385937500E4,3.460428817E-2
2.388281250E4,3.460354414E-2
2.390625000E4,3.460302766E-2
2.392968750E4,3.460279381E-2
2.395312500E4,3.460296417E-2
2.397656250E4,3.460251426E-2
