"Frequency (Hz)","Absolute Amplitude (a.u.)"
1.933593750E4,1.135331274E-1
1.935937500E4,1.135039342E-1
1.938281250E4,1.143423199E-1
1.940625000E4,1.147328488E-1
1.942968750E4,1.128878381E-1
1.945312500E4,1.137911751E-1
1.947656250E4,1.130451063E-1
1.950000000E4,1.137237497E-1
1.952343750E4,1.123646747E-1
1.954687500E4,1.135395649E-1
1.957031250E4,1.134135546E-1
1.959375000E4,1.120684220E-1
1.961718750E4,1.121591815E-1
1.964062500E4,1.130425694E-1
1.966406250E4,1.116483058E-1
1.968750000E4,1.129474349E-1
1.971093750E4,1.136585618E-1
1.973437500E4,1.128955493E-1
1.975781250E4,1.121201174E-1
1.978125000E4,1.129681789E-1
1.980468750E4,1.131347653E-1
1.982812500E4,1.127158605E-1
1.985156250E4,1.129492705E-1
1.987500000E4,1.117736645E-1
1.989843750E4,1.120577310E-1
1.992187500E4,1.119307373E-1
1.994531250E4,1.131124799E-1
1.996875000E4,1.124634941E-1
1.999218750E4,1.121025724E-1
2.001562500E4,1.114941548E-1
2.003906250E4,1.114890229E-1
2.006250000E4,1.113046511E-1
2.008593750E4,1.114237024E-1
2.010937500E4,1.119075382E-1
2.013281250E4,1.117038721E-1
2.015625000E4,1.116872677E-1
2.017968750E4,1.116478119E-1
2.020312500E4,1.116630223E-1
2.022656250E4,1.116050804E-1
2.025000000E4,1.115525478E-1
2.027343750E4,1.115056482E-1
2.029687500E4,1.114964893E-1
2.032031250E4,1.114556389E-1
2.034375000E4,1.114093786E-1
2.036718750E4,1.113732395E-1
2.039062500E4,1.113348525E-1
2.041406250E4,1.112929340E-1
2.043750000E4,1.112556178E-1
2.046093750E4,1.112153641E-1
2.048437500E4,1.111765201E-1
2.050781250E4,1.111382199E-1
2.053125000E4,1.110998151E-1
2.055468750E4,1.110612212E-1
2.057812500E4,1.110235292E-1
2.060156250E4,1.109849282E-1
2.062500000E4,1.109472875E-1
2.064843750E4,1.109097082E-1
2.067187500E4,1.108722062E-1
2.069531250E4,1.108352859E-1
2.071875000E4,1.107987460E-1
2.074218750E4,1.107621154E-1
2.076562500E4,1.107253230E-1
2.078906250E4,1.106891668E-1
2.081250000E4,1.106536348E-1
2.083593750E4,1.106180411E-1
2.085937500E4,1.105820221E-1
2.088281250E4,1.105478100E-1
2.090625000E4,1.105124641E-1
2.092968750E4,1.104782946E-1
2.095312500E4,1.104435579E-1
2.097656250E4,1.104089639E-1
2.100000000E4,1.103762756E-1
2.102343750E4,1.103424493E-1
2.104687500E4,1.103079929E-1
2.107031250E4,1.102765183E-1
2.109375000E4,1.102431783E-1
2.111718750E4,1.102109735E-1
2.114062500E4,1.101781762E-1
2.116406250E4,1.101477562E-1
2.118750000E4,1.101151285E-1
2.121093750E4,1.100828383E-1
2.123437500E4,1.100529171E-1
2.125781250E4,1.100212496E-1
2.128125000E4,1.099909360E-1
2.130468750E4,1.099605000E-1
2.132812500E4,1.099306759E-1
2.135156250E4,1.099009522E-1
2.137500000E4,1.098712147E-1
2.139843750E4,1.098422935E-1
2.142187500E4,1.098135719E-1
2.144531250E4,1.097845432E-1
2.146875000E4,1.097552137E-1
2.149218750E4,1.097290157E-1
2.151562500E4,1.097002002E-1
2.153906250E4,1.096720934E-1
2.156250000E4,1.096450747E-1
2.158593750E4,1.096185108E-1
2.160937500E4,1.095910636E-1
2.163281250E4,1.095641573E-1
2.165625000E4,1.095383901E-1
2.167968750E4,1.095123631E-1
2.170312500E4,1.094868287E-1
2.172656250E4,1.094607599E-1
2.175000000E4,1.094365066E-1
2.177343750E4,1.094103122E-1
2.179687500E4,1.093856277E-1
2.182031250E4,1.093617426E-1
2.184375000E4,1.093377922E-1
2.186718750E4,1.093137346E-1
2.189062500E4,1.092902763E-1
2.191406250E4,1.092678864E-1
2.193750000E4,1.092445363E-1
2.196093750E4,1.092215076E-1
2.198437500E4,1.091988676E-1
2.200781250E4,1.091762252E-1
2.203125000E4,1.091543116E-1
2.205468750E4,1.091330824E-1
2.207812500E4,1.091112440E-1
2.210156250E4,1.090902091E-1
2.212500000E4,1.090694602E-1
2.214843750E4,1.090490088E-1
2.217187500E4,1.090290409E-1
2.219531250E4,1.090080224E-1
2.221875000E4,1.089887466E-1
2.224218750E4,1.089689848E-1
2.226562500E4,1.089488621E-1
2.228906250E4,1.089300580E-1
2.231250000E4,1.089114794E-1
2.233593750E4,1.088923460E-1
2.235937500E4,1.088746256E-1
2.238281250E4,1.088562636E-1
2.240625000E4,1.088390540E-1
2.242968750E4,1.088222159E-1
2.245312500E4,1.088036969E-1
2.247656250E4,1.087869598E-1
2.250000000E4,1.087702621E-1
2.252343750E4,1.087544891E-1
2.254687500E4,1.087376868E-1
2.257031250E4,1.087217457E-1
2.259375000E4,1.087069222E-1
2.261718750E4,1.086911913E-1
2.264062500E4,1.086768293E-1
2.266406250E4,1.086614380E-1
2.268750000E4,1.086467158E-1
2.271093750E4,1.086326546E-1
2.273437500E4,1.086188459E-1
2.275781250E4,1.086040542E-1
2.278125000E4,1.085904366E-1
2.280468750E4,1.085770738E-1
2.282812500E4,1.085646949E-1
2.285156250E4,1.085519067E-1
2.287500000E4,1.085398037E-1
2.289843750E4,1.085277669E-1
2.292187500E4,1.085148009E-1
2.294531250E4,1.085033394E-1
2.296875000E4,1.084918590E-1
2.299218750E4,1.084805236E-1
2.301562500E4,1.084686044E-1
2.303906250E4,1.084585771E-1
2.306250000E4,1.084486195E-1
2.308593750E4,1.084382681E-1
2.310937500E4,1.084279278E-1
2.313281250E4,1.084191749E-1
2.315625000E4,1.084097530E-1
2.317968750E4,1.083995574E-1
2.320312500E4,1.083911608E-1
2.322656250E4,1.083828781E-1
2.325000000E4,1.083747084E-1
2.327343750E4,1.083667108E-1
2.329687500E4,1.083579405E-1
2.332031250E4,1.083515639E-1
2.334375000E4,1.083428766E-1
2.336718750E4,1.083366889E-1
2.339062500E4,1.083293162E-1
2.341406250E4,1.083229039E-1
2.343750000E4,1.083168283E-1
2.346093750E4,1.083113321E-1
2.348437500E4,1.083048953E-1
2.350781250E4,1.082990978E-1
2.353125000E4,1.082931113E-1
2.355468750E4,1.082890901E-1
2.357812500E4,1.082846001E-1
2.360156250E4,1.082796049E-1
2.362500000E4,1.082758685E-1
2.364843750E4,1.082718944E-1
2.367187500E4,1.082678149E-1
2.369531250E4,1.082637629E-1
2.371875000E4,1.082612555E-1
2.374218750E4,1.082593084E-1
2.376562500E4,1.082552216E-1
2.378906250E4,1.082539038E-1
2.381250000E4,1.082511472E-1
2.383593750E4,1.082488514E-1
2.385937500E4,1.082469259E-1
2.388281250E4,1.082462009E-1
2.390625000E4,1.082448024E-1
2.392968750E4,1.082435070E-1
2.395312500E4,1.082428963E-1
2.397656250E4,1.082431068E-1
