"Time (s)","Recording (a.u.)"
1.560416667E-2,7.232898474E-2
1.562500000E-2,6.629998982E-2
1.564583333E-2,7.282143086E-2
1.566666667E-2,8.622854948E-2
1.568750000E-2,9.350496531E-2
1.570833333E-2,8.839038014E-2
1.572916667E-2,7.743056864E-2
1.575000000E-2,7.073427737E-2
1.577083333E-2,7.228178531E-2
1.579166667E-2,7.716135681E-2
1.581250000E-2,7.792862505E-2
1.583333333E-2,7.437741756E-2
1.585416667E-2,7.274945080E-2
1.587500000E-2,7.619302720E-2
1.589583333E-2,8.092486858E-2
1.591666667E-2,8.172252774E-2
1.593750000E-2,7.820859551E-2
1.595833333E-2,7.593414187E-2
1.597916667E-2,7.875961065E-2
1.600000000E-2,8.200670779E-2
1.602083333E-2,7.839086652E-2
1.604166667E-2,6.700216234E-2
1.606250000E-2,5.680538714E-2
1.608333333E-2,5.893108249E-2
1.610416667E-2,7.261648774E-2
1.612500000E-2,8.640755713E-2
1.614583333E-2,8.995202929E-2
1.616666667E-2,8.194343001E-2
1.618750000E-2,7.057586312E-2
1.620833333E-2,6.408028305E-2
1.622916667E-2,6.311453134E-2
1.625000000E-2,6.279904395E-2
1.627083333E-2,6.047061086E-2
1.629166667E-2,6.040605903E-2
1.631250000E-2,6.708665192E-2
1.633333333E-2,7.786744833E-2
1.635416667E-2,8.456923068E-2
1.637500000E-2,8.164960891E-2
1.639583333E-2,7.401540875E-2
1.641666667E-2,7.104784250E-2
1.643750000E-2,7.525389642E-2
1.645833333E-2,8.100634813E-2
1.647916667E-2,7.973366231E-2
1.650000000E-2,6.890635192E-2
1.652083333E-2,5.512708426E-2
1.654166667E-2,4.676285014E-2
1.656250000E-2,4.763511568E-2
1.658333333E-2,5.455590039E-2
1.660416667E-2,6.253713369E-2
1.662500000E-2,7.058440149E-2
1.664583333E-2,7.708573341E-2
1.666666667E-2,7.917996496E-2
1.668750000E-2,7.664947212E-2
1.670833333E-2,7.074739039E-2
1.672916667E-2,6.409614533E-2
1.675000000E-2,6.069619581E-2
1.677083333E-2,6.261977553E-2
1.679166667E-2,6.782461703E-2
1.681250000E-2,7.246117294E-2
1.683333333E-2,7.334414124E-2
1.685416667E-2,6.896317005E-2
1.687500000E-2,6.210455298E-2
1.689583333E-2,5.828917027E-2
1.691666667E-2,6.038563699E-2
1.693750000E-2,6.596501172E-2
1.695833333E-2,6.985920668E-2
1.697916667E-2,7.086402178E-2
1.700000000E-2,7.157937437E-2
1.702083333E-2,7.267036289E-2
1.704166667E-2,7.256638259E-2
1.706250000E-2,6.998066604E-2
1.708333333E-2,6.677821279E-2
1.710416667E-2,6.728538871E-2
1.712500000E-2,7.130677998E-2
1.714583333E-2,7.309284806E-2
1.716666667E-2,6.953424215E-2
1.718750000E-2,6.381563842E-2
1.720833333E-2,6.103303283E-2
1.722916667E-2,6.281333417E-2
1.725000000E-2,6.597954035E-2
1.727083333E-2,6.791289151E-2
1.729166667E-2,6.979119778E-2
1.731250000E-2,7.246045768E-2
1.733333333E-2,7.497004420E-2
1.735416667E-2,7.662080973E-2
1.737500000E-2,7.784301788E-2
1.739583333E-2,7.913143188E-2
1.741666667E-2,7.924209535E-2
1.743750000E-2,7.675456256E-2
1.745833333E-2,7.294764370E-2
1.747916667E-2,7.228399068E-2
1.750000000E-2,7.614200562E-2
1.752083333E-2,7.764923573E-2
1.754166667E-2,7.103236020E-2
1.756250000E-2,5.964014307E-2
1.758333333E-2,5.214356631E-2
1.760416667E-2,5.337595195E-2
1.762500000E-2,5.859008431E-2
1.764583333E-2,6.424590945E-2
1.766666667E-2,7.333756983E-2
1.768750000E-2,8.369079232E-2
1.770833333E-2,8.679513633E-2
1.772916667E-2,7.671397924E-2
1.775000000E-2,5.659448355E-2
1.777083333E-2,3.779972345E-2
1.779166667E-2,3.084111214E-2
1.781250000E-2,3.818967566E-2
1.783333333E-2,5.338728428E-2
1.785416667E-2,6.772244722E-2
1.787500000E-2,7.574248314E-2
1.789583333E-2,7.460255921E-2
1.791666667E-2,6.457346678E-2
1.793750000E-2,4.905181751E-2
1.795833333E-2,3.359540924E-2
1.797916667E-2,2.246898599E-2
1.800000000E-2,1.750676334E-2
1.802083333E-2,2.179655060E-2
1.804166667E-2,3.558619693E-2
1.806250000E-2,5.239775404E-2
1.808333333E-2,6.254528463E-2
1.810416667E-2,5.893565714E-2
1.812500000E-2,4.435579106E-2
1.814583333E-2,2.888734266E-2
1.816666667E-2,2.039898559E-2
1.818750000E-2,2.101022378E-2
1.820833333E-2,2.774073556E-2
1.822916667E-2,3.573356941E-2
1.825000000E-2,4.117795080E-2
1.827083333E-2,4.134076089E-2
1.829166667E-2,3.501566499E-2
1.831250000E-2,2.524230629E-2
1.833333333E-2,1.805154607E-2
1.835416667E-2,1.539619640E-2
1.837500000E-2,1.524044666E-2
1.839583333E-2,1.734456606E-2
1.841666667E-2,2.222440392E-2
1.843750000E-2,2.739076689E-2
1.845833333E-2,2.744740248E-2
1.847916667E-2,1.926562935E-2
1.850000000E-2,7.438852452E-3
1.852083333E-2,5.477082450E-4
1.854166667E-2,1.823805273E-3
1.856250000E-2,7.096750662E-3
1.858333333E-2,1.220981404E-2
1.860416667E-2,1.720043086E-2
1.862500000E-2,2.198472619E-2
1.864583333E-2,2.377048135E-2
1.866666667E-2,1.947410963E-2
1.868750000E-2,1.087236777E-2
1.870833333E-2,5.370153114E-3
1.872916667E-2,5.615063943E-3
1.875000000E-2,5.610869266E-3
1.877083333E-2,1.382350340E-3
1.879166667E-2,-3.250675509E-3
1.881250000E-2,-1.451520249E-3
1.883333333E-2,7.962740026E-3
1.885416667E-2,1.671055518E-2
1.887500000E-2,1.684209704E-2
1.889583333E-2,1.050374284E-2
1.891666667E-2,4.504942801E-3
1.893750000E-2,1.112497412E-3
1.895833333E-2,-2.781045623E-3
1.897916667E-2,-9.206259623E-3
1.900000000E-2,-1.361625083E-2
1.902083333E-2,-1.000428759E-2
1.904166667E-2,1.464653760E-3
1.906250000E-2,1.461586077E-2
1.908333333E-2,2.211074904E-2
1.910416667E-2,2.223153785E-2
1.912500000E-2,1.878390461E-2
1.914583333E-2,1.501573622E-2
1.916666667E-2,1.239997987E-2
1.918750000E-2,9.759424254E-3
1.920833333E-2,4.011936486E-3
1.922916667E-2,-4.992603324E-3
1.925000000E-2,-1.264660619E-2
1.927083333E-2,-1.193201356E-2
1.929166667E-2,-1.801287755E-3
1.931250000E-2,9.356518276E-3
1.933333333E-2,1.518047228E-2
1.935416667E-2,1.857717708E-2
1.937500000E-2,2.495323494E-2
1.939583333E-2,3.323500976E-2
1.941666667E-2,3.600464016E-2
1.943750000E-2,2.900864184E-2
1.945833333E-2,1.569990814E-2
1.947916667E-2,4.100672901E-3
1.950000000E-2,5.760672502E-4
1.952083333E-2,3.807275323E-3
1.954166667E-2,9.902587160E-3
1.956250000E-2,1.810132153E-2
1.958333333E-2,2.794290707E-2
1.960416667E-2,3.855317831E-2
1.962500000E-2,4.706980288E-2
1.964583333E-2,4.883363470E-2
1.966666667E-2,4.231124371E-2
1.968750000E-2,3.048439324E-2
1.970833333E-2,2.001649700E-2
1.972916667E-2,1.725393534E-2
1.975000000E-2,2.321375161E-2
1.977083333E-2,3.320812806E-2
1.979166667E-2,3.994867206E-2
1.981250000E-2,4.071288928E-2
1.983333333E-2,4.054165632E-2
1.985416667E-2,4.313445091E-2
1.987500000E-2,4.478906095E-2
1.989583333E-2,4.264764488E-2
1.991666667E-2,3.996854648E-2
1.993750000E-2,4.221728444E-2
1.995833333E-2,5.077821016E-2
1.997916667E-2,5.704054609E-2
2.000000000E-2,5.130667239E-2
2.002083333E-2,3.685082868E-2
2.004166667E-2,2.704709023E-2
2.006250000E-2,3.192478046E-2
2.008333333E-2,4.656574130E-2
2.010416667E-2,5.866364390E-2
2.012500000E-2,6.623441726E-2
2.014583333E-2,7.382082939E-2
2.016666667E-2,7.955777645E-2
2.018750000E-2,7.683525980E-2
2.020833333E-2,6.386724114E-2
2.022916667E-2,4.836831987E-2
2.025000000E-2,4.056543857E-2
2.027083333E-2,4.185175896E-2
2.029166667E-2,4.748386890E-2
2.031250000E-2,5.654196814E-2
2.033333333E-2,6.893986464E-2
2.035416667E-2,7.793255895E-2
2.037500000E-2,7.458902895E-2
2.039583333E-2,6.258711219E-2
2.041666667E-2,5.770422518E-2
2.043750000E-2,6.502822042E-2
2.045833333E-2,7.285148650E-2
2.047916667E-2,6.965282559E-2
2.050000000E-2,5.770086125E-2
2.052083333E-2,5.096882582E-2
2.054166667E-2,5.612808466E-2
2.056250000E-2,6.375385076E-2
2.058333333E-2,6.464517117E-2
2.060416667E-2,6.343971193E-2
2.062500000E-2,6.936196983E-2
2.064583333E-2,7.958006859E-2
2.066666667E-2,8.091449738E-2
2.068750000E-2,6.712304056E-2
2.070833333E-2,4.762522131E-2
2.072916667E-2,3.530340269E-2
2.075000000E-2,3.279022872E-2
2.077083333E-2,3.726183623E-2
2.079166667E-2,4.847215116E-2
2.081250000E-2,6.642132998E-2
2.083333333E-2,8.460423350E-2
2.085416667E-2,9.095943719E-2
2.087500000E-2,8.028942347E-2
2.089583333E-2,6.065210700E-2
2.091666667E-2,4.393433779E-2
2.093750000E-2,3.464816511E-2
2.095833333E-2,3.187356889E-2
2.097916667E-2,3.577044606E-2
2.100000000E-2,4.573392868E-2
2.102083333E-2,5.721434206E-2
2.104166667E-2,6.216343492E-2
2.106250000E-2,5.535592139E-2
2.108333333E-2,4.327220097E-2
2.110416667E-2,3.902537003E-2
2.112500000E-2,4.614057764E-2
2.114583333E-2,5.484329164E-2
2.116666667E-2,5.556149036E-2
2.118750000E-2,4.762384295E-2
2.120833333E-2,3.504983708E-2
2.122916667E-2,2.201889083E-2
2.125000000E-2,1.271212380E-2
2.127083333E-2,1.336117648E-2
2.129166667E-2,2.840498462E-2
2.131250000E-2,5.135999620E-2
2.133333333E-2,6.779309362E-2
2.135416667E-2,6.816081703E-2
2.137500000E-2,5.381607637E-2
2.139583333E-2,3.458981961E-2
2.141666667E-2,2.111352980E-2
2.143750000E-2,1.813645661E-2
2.145833333E-2,2.490975149E-2
2.147916667E-2,3.625760972E-2
2.150000000E-2,4.432369024E-2
2.152083333E-2,4.427070171E-2
2.154166667E-2,3.708857298E-2
2.156250000E-2,2.713619359E-2
2.158333333E-2,1.820954494E-2
2.160416667E-2,1.392930839E-2
2.162500000E-2,1.795957796E-2
2.164583333E-2,2.933029458E-2
2.166666667E-2,4.247136414E-2
2.168750000E-2,5.122621730E-2
2.170833333E-2,5.313042179E-2
2.172916667E-2,4.997086525E-2
2.175000000E-2,4.326608405E-2
2.177083333E-2,3.541520610E-2
2.179166667E-2,2.933157608E-2
2.181250000E-2,2.561330423E-2
2.183333333E-2,2.477809228E-2
2.185416667E-2,2.669162862E-2
2.187500000E-2,3.165465221E-2
2.189583333E-2,4.041210935E-2
2.191666667E-2,5.033452809E-2
2.193750000E-2,5.820662528E-2
2.195833333E-2,6.136669964E-2
2.197916667E-2,5.617327988E-2
2.200000000E-2,4.214663431E-2
2.202083333E-2,2.498802915E-2
2.204166667E-2,1.335640438E-2
2.206250000E-2,1.416617725E-2
2.208333333E-2,2.877989784E-2
2.210416667E-2,4.952621087E-2
2.212500000E-2,6.371909380E-2
2.214583333E-2,6.282781065E-2
2.216666667E-2,4.851109535E-2
2.218750000E-2,3.274734691E-2
2.220833333E-2,2.497366071E-2
2.222916667E-2,2.291142568E-2
2.225000000E-2,2.270811796E-2
2.227083333E-2,2.630559728E-2
2.229166667E-2,3.571669757E-2
2.231250000E-2,4.677780718E-2
2.233333333E-2,5.224913731E-2
2.235416667E-2,5.072961003E-2
2.237500000E-2,4.673223197E-2
2.239583333E-2,4.417388886E-2
2.241666667E-2,4.346632957E-2
2.243750000E-2,4.071152955E-2
2.245833333E-2,3.156815469E-2
2.247916667E-2,1.897230372E-2
2.250000000E-2,1.201238669E-2
2.252083333E-2,1.540448703E-2
2.254166667E-2,2.478886023E-2
2.256250000E-2,3.376526013E-2
2.258333333E-2,4.040935263E-2
2.260416667E-2,4.475673288E-2
2.262500000E-2,4.527375102E-2
2.264583333E-2,4.129844159E-2
2.266666667E-2,3.656391054E-2
2.268750000E-2,3.561704606E-2
2.270833333E-2,3.713044152E-2
2.272916667E-2,3.527112678E-2
2.275000000E-2,2.717301250E-2
2.277083333E-2,1.775523834E-2
2.279166667E-2,1.474041492E-2
2.281250000E-2,1.879500598E-2
2.283333333E-2,2.462195978E-2
2.285416667E-2,2.902433649E-2
2.287500000E-2,3.325942159E-2
2.289583333E-2,3.820884228E-2
2.291666667E-2,3.946217522E-2
2.293750000E-2,3.303110972E-2
2.295833333E-2,2.282280475E-2
2.297916667E-2,1.668536663E-2
2.300000000E-2,1.740945876E-2
2.302083333E-2,2.000866085E-2
2.304166667E-2,1.986499690E-2
2.306250000E-2,1.890582964E-2
2.308333333E-2,1.854580268E-2
2.310416667E-2,1.459055301E-2
2.312500000E-2,5.519322585E-3
2.314583333E-2,-1.599734649E-3
2.316666667E-2,8.481452242E-4
2.318750000E-2,1.139795966E-2
2.320833333E-2,2.015867457E-2
2.322916667E-2,1.934563369E-2
2.325000000E-2,1.220195182E-2
2.327083333E-2,7.296133786E-3
2.329166667E-2,6.672377698E-3
2.331250000E-2,4.360859748E-3
2.333333333E-2,-3.023531288E-3
2.335416667E-2,-8.151353337E-3
2.337500000E-2,-2.446664497E-3
2.339583333E-2,9.918309748E-3
2.341666667E-2,1.655587181E-2
2.343750000E-2,1.257654466E-2
2.345833333E-2,4.240011796E-3
2.347916667E-2,-1.207016059E-3
2.350000000E-2,-2.990794834E-3
2.352083333E-2,-4.439117387E-3
2.354166667E-2,-7.580386009E-3
2.356250000E-2,-1.179582067E-2
2.358333333E-2,-1.473283581E-2
2.360416667E-2,-1.393842045E-2
2.362500000E-2,-1.075138710E-2
2.364583333E-2,-9.291299619E-3
2.366666667E-2,-1.066481508E-2
2.368750000E-2,-1.192325726E-2
2.370833333E-2,-9.194098413E-3
2.372916667E-2,-2.916647587E-3
2.375000000E-2,6.934180856E-4
2.377083333E-2,-3.272374161E-3
2.379166667E-2,-1.336592622E-2
2.381250000E-2,-2.284016460E-2
2.383333333E-2,-2.559474856E-2
2.385416667E-2,-2.313154005E-2
2.387500000E-2,-2.037079446E-2
2.389583333E-2,-1.886138320E-2
2.391666667E-2,-1.759379171E-2
2.393750000E-2,-1.528434549E-2
2.395833333E-2,-1.365042292E-2
2.397916667E-2,-1.531599648E-2
2.400000000E-2,-1.889435574E-2
2.402083333E-2,-2.271341532E-2
2.404166667E-2,-2.688252181E-2
2.406250000E-2,-3.000393510E-2
2.408333333E-2,-3.040346876E-2
2.410416667E-2,-2.925357968E-2
2.412500000E-2,-2.931808680E-2
2.414583333E-2,-3.133025020E-2
2.416666667E-2,-3.180422634E-2
2.418750000E-2,-2.559201047E-2
2.420833333E-2,-1.449171826E-2
2.422916667E-2,-8.966362104E-3
2.425000000E-2,-1.634386927E-2
2.427083333E-2,-3.171300516E-2
2.429166667E-2,-4.315475002E-2
2.431250000E-2,-4.485443980E-2
2.433333333E-2,-4.066276178E-2
2.435416667E-2,-3.511868417E-2
2.437500000E-2,-2.838169783E-2
2.439583333E-2,-2.068191394E-2
2.441666667E-2,-1.664456353E-2
2.443750000E-2,-2.102877200E-2
2.445833333E-2,-3.166535497E-2
2.447916667E-2,-3.951865062E-2
2.450000000E-2,-3.715471923E-2
2.452083333E-2,-2.793250605E-2
2.454166667E-2,-2.193045244E-2
2.456250000E-2,-2.399471775E-2
2.458333333E-2,-3.071184829E-2
2.460416667E-2,-3.584677354E-2
2.462500000E-2,-3.573238850E-2
2.464583333E-2,-2.959334850E-2
2.466666667E-2,-1.882717386E-2
2.468750000E-2,-8.184699342E-3
2.470833333E-2,-4.055823199E-3
2.472916667E-2,-1.020649448E-2
2.475000000E-2,-2.529579774E-2
2.477083333E-2,-4.430563003E-2
2.479166667E-2,-6.071329862E-2
2.481250000E-2,-6.691420823E-2
2.483333333E-2,-5.759067833E-2
2.485416667E-2,-3.572340310E-2
2.487500000E-2,-1.241888199E-2
2.489583333E-2,1.119701192E-3
2.491666667E-2,8.442699909E-4
2.493750000E-2,-1.012807060E-2
2.495833333E-2,-2.648401260E-2
2.497916667E-2,-4.227738827E-2
2.500000000E-2,-5.076084286E-2
2.502083333E-2,-4.912469536E-2
2.504166667E-2,-4.079739749E-2
2.506250000E-2,-3.195999563E-2
2.508333333E-2,-2.721554413E-2
2.510416667E-2,-2.674503624E-2
2.512500000E-2,-2.765619941E-2
2.514583333E-2,-2.803115547E-2
2.516666667E-2,-2.915513515E-2
2.518750000E-2,-3.271627426E-2
2.520833333E-2,-3.693170846E-2
2.522916667E-2,-3.787007928E-2
2.525000000E-2,-3.413759917E-2
2.527083333E-2,-2.936068550E-2
2.529166667E-2,-2.791100740E-2
2.531250000E-2,-3.013561666E-2
2.533333333E-2,-3.378716111E-2
2.535416667E-2,-3.680435568E-2
2.537500000E-2,-3.905420750E-2
2.539583333E-2,-4.183137044E-2
2.541666667E-2,-4.459904134E-2
2.543750000E-2,-4.464603961E-2
2.545833333E-2,-4.153919220E-2
2.547916667E-2,-3.889123350E-2
2.550000000E-2,-4.035722464E-2
2.552083333E-2,-4.505776614E-2
2.554166667E-2,-4.812792689E-2
2.556250000E-2,-4.907517135E-2
2.558333333E-2,-5.295063555E-2
2.560416667E-2,-5.978841335E-2
2.562500000E-2,-6.442268938E-2
2.564583333E-2,-6.519524753E-2
2.566666667E-2,-6.514817476E-2
2.568750000E-2,-6.608507037E-2
2.570833333E-2,-6.505659968E-2
2.572916667E-2,-5.892283469E-2
2.575000000E-2,-4.951146245E-2
2.577083333E-2,-4.300880432E-2
2.579166667E-2,-4.471530765E-2
2.581250000E-2,-5.478710309E-2
2.583333333E-2,-6.789441407E-2
2.585416667E-2,-7.689956576E-2
2.587500000E-2,-8.086496592E-2
2.589583333E-2,-8.244438469E-2
2.591666667E-2,-7.902150601E-2
2.593750000E-2,-6.948231906E-2
2.595833333E-2,-6.064388156E-2
2.597916667E-2,-5.977085233E-2
2.600000000E-2,-6.776446849E-2
2.602083333E-2,-7.843520492E-2
2.604166667E-2,-8.408495784E-2
2.606250000E-2,-8.308861405E-2
2.608333333E-2,-7.842272520E-2
2.610416667E-2,-7.127432525E-2
2.612500000E-2,-6.167577207E-2
2.614583333E-2,-5.541569740E-2
2.616666667E-2,-6.134737656E-2
2.618750000E-2,-7.678146660E-2
2.620833333E-2,-8.841270208E-2
2.622916667E-2,-8.864279091E-2
2.625000000E-2,-8.145530522E-2
2.627083333E-2,-7.471361011E-2
2.629166667E-2,-6.924878061E-2
2.631250000E-2,-6.353129447E-2
2.633333333E-2,-6.218824536E-2
2.635416667E-2,-6.869712472E-2
2.637500000E-2,-8.131426573E-2
2.639583333E-2,-9.171970189E-2
2.641666667E-2,-9.009608626E-2
2.643750000E-2,-8.006530255E-2
2.645833333E-2,-7.301636040E-2
2.647916667E-2,-7.293765247E-2
2.650000000E-2,-7.483768463E-2
2.652083333E-2,-7.246133685E-2
2.654166667E-2,-6.977196038E-2
2.656250000E-2,-7.581348717E-2
2.658333333E-2,-8.582100272E-2
2.660416667E-2,-8.566245437E-2
2.662500000E-2,-7.448723912E-2
2.664583333E-2,-6.524460763E-2
2.666666667E-2,-6.680513918E-2
2.668750000E-2,-7.528652996E-2
2.670833333E-2,-8.215743303E-2
2.672916667E-2,-8.724854887E-2
2.675000000E-2,-9.367464483E-2
2.677083333E-2,-9.788666666E-2
2.679166667E-2,-9.488382190E-2
2.681250000E-2,-8.530981839E-2
2.683333333E-2,-7.614228129E-2
2.685416667E-2,-7.333514839E-2
2.687500000E-2,-7.565267384E-2
2.689583333E-2,-7.712353766E-2
2.691666667E-2,-7.449923456E-2
2.693750000E-2,-7.272676378E-2
2.695833333E-2,-7.464890927E-2
2.697916667E-2,-7.532882690E-2
2.700000000E-2,-7.244551182E-2
2.702083333E-2,-6.817390025E-2
2.704166667E-2,-6.780799478E-2
2.706250000E-2,-7.618434727E-2
2.708333333E-2,-8.811537921E-2
2.710416667E-2,-9.466502070E-2
2.712500000E-2,-9.362462163E-2
2.714583333E-2,-8.669273555E-2
2.716666667E-2,-7.811951637E-2
2.718750000E-2,-7.167975605E-2
2.720833333E-2,-6.791821122E-2
2.722916667E-2,-6.768638641E-2
2.725000000E-2,-6.935724616E-2
2.727083333E-2,-7.192692161E-2
2.729166667E-2,-7.706159353E-2
2.731250000E-2,-8.195209503E-2
2.733333333E-2,-8.502513915E-2
2.735416667E-2,-8.657371253E-2
2.737500000E-2,-8.442196250E-2
2.739583333E-2,-7.862599194E-2
2.741666667E-2,-7.126056403E-2
2.743750000E-2,-6.605439633E-2
2.745833333E-2,-6.430570781E-2
2.747916667E-2,-6.331600249E-2
2.750000000E-2,-6.257958710E-2
2.752083333E-2,-6.356966496E-2
2.754166667E-2,-6.898259372E-2
2.756250000E-2,-7.826262712E-2
2.758333333E-2,-8.444410563E-2
2.760416667E-2,-8.174113929E-2
2.762500000E-2,-7.354356349E-2
2.764583333E-2,-6.982704997E-2
2.766666667E-2,-7.244703919E-2
2.768750000E-2,-7.393079996E-2
2.770833333E-2,-7.027006894E-2
2.772916667E-2,-6.673842669E-2
2.775000000E-2,-7.267238200E-2
2.777083333E-2,-8.656215668E-2
2.779166667E-2,-9.685640782E-2
2.781250000E-2,-9.748753160E-2
2.783333333E-2,-9.205970913E-2
2.785416667E-2,-8.711579442E-2
2.787500000E-2,-8.439455926E-2
2.789583333E-2,-8.348293602E-2
2.791666667E-2,-8.561961353E-2
2.793750000E-2,-9.108671546E-2
2.795833333E-2,-9.807402641E-2
2.797916667E-2,-1.031351835E-1
2.800000000E-2,-1.060799956E-1
2.802083333E-2,-1.107621118E-1
2.804166667E-2,-1.181983501E-1
2.806250000E-2,-1.236343682E-1
2.808333333E-2,-1.216232255E-1
2.810416667E-2,-1.147457808E-1
2.812500000E-2,-1.119797602E-1
2.814583333E-2,-1.167292371E-1
2.816666667E-2,-1.214550138E-1
2.818750000E-2,-1.175140291E-1
2.820833333E-2,-1.077726185E-1
2.822916667E-2,-1.022235081E-1
2.825000000E-2,-1.049990430E-1
2.827083333E-2,-1.111654192E-1
2.829166667E-2,-1.131870896E-1
2.831250000E-2,-1.107930839E-1
2.833333333E-2,-1.117792428E-1
2.835416667E-2,-1.181176677E-1
2.837500000E-2,-1.222443879E-1
2.839583333E-2,-1.199546009E-1
2.841666667E-2,-1.138938740E-1
2.843750000E-2,-1.104041487E-1
2.845833333E-2,-1.141392142E-1
2.847916667E-2,-1.201920882E-1
2.850000000E-2,-1.205120832E-1
2.852083333E-2,-1.126116067E-1
2.854166667E-2,-1.007143408E-1
2.856250000E-2,-9.457729757E-2
2.858333333E-2,-9.987439960E-2
2.860416667E-2,-1.125044748E-1
2.862500000E-2,-1.247734353E-1
2.864583333E-2,-1.309490651E-1
2.866666667E-2,-1.300046593E-1
2.868750000E-2,-1.266535670E-1
2.870833333E-2,-1.251359731E-1
2.872916667E-2,-1.238138005E-1
2.875000000E-2,-1.200306416E-1
2.877083333E-2,-1.148738563E-1
2.879166667E-2,-1.137642190E-1
2.881250000E-2,-1.200918183E-1
2.883333333E-2,-1.269830167E-1
2.885416667E-2,-1.260227561E-1
2.887500000E-2,-1.181884706E-1
2.889583333E-2,-1.117460430E-1
2.891666667E-2,-1.148559600E-1
2.893750000E-2,-1.260938495E-1
2.895833333E-2,-1.351647675E-1
2.897916667E-2,-1.344699562E-1
2.900000000E-2,-1.256731153E-1
2.902083333E-2,-1.171533614E-1
2.904166667E-2,-1.141957045E-1
2.906250000E-2,-1.126877517E-1
2.908333333E-2,-1.088134572E-1
2.910416667E-2,-1.085393876E-1
2.912500000E-2,-1.174299568E-1
2.914583333E-2,-1.305533946E-1
2.916666667E-2,-1.378668845E-1
2.918750000E-2,-1.327096224E-1
2.920833333E-2,-1.184968129E-1
2.922916667E-2,-1.061693281E-1
2.925000000E-2,-1.028268933E-1
2.927083333E-2,-1.079775691E-1
2.929166667E-2,-1.164061725E-1
2.931250000E-2,-1.225185394E-1
2.933333333E-2,-1.236031801E-1
2.935416667E-2,-1.185681373E-1
2.937500000E-2,-1.095949411E-1
2.939583333E-2,-1.029874980E-1
2.941666667E-2,-1.027057096E-1
2.943750000E-2,-1.077616215E-1
2.945833333E-2,-1.148053706E-1
2.947916667E-2,-1.191387549E-1
2.950000000E-2,-1.171541736E-1
2.952083333E-2,-1.090874299E-1
2.954166667E-2,-9.875683486E-2
2.956250000E-2,-9.194900095E-2
2.958333333E-2,-9.302105755E-2
2.960416667E-2,-1.012832224E-1
2.962500000E-2,-1.104900092E-1
2.964583333E-2,-1.135673374E-1
2.966666667E-2,-1.096067578E-1
2.968750000E-2,-1.019858420E-1
2.970833333E-2,-9.210100770E-2
2.972916667E-2,-8.072292805E-2
2.975000000E-2,-7.099249214E-2
2.977083333E-2,-6.760905683E-2
2.979166667E-2,-7.245066017E-2
2.981250000E-2,-8.236688375E-2
2.983333333E-2,-9.248784930E-2
2.985416667E-2,-9.715754539E-2
2.987500000E-2,-9.313988686E-2
2.989583333E-2,-8.343376219E-2
2.991666667E-2,-7.273608446E-2
2.993750000E-2,-6.428999454E-2
2.995833333E-2,-5.962532386E-2
2.997916667E-2,-5.779087543E-2
3.000000000E-2,-5.757122487E-2
3.002083333E-2,-6.032944843E-2
3.004166667E-2,-6.787193567E-2
3.006250000E-2,-7.664956152E-2
3.008333333E-2,-8.059407771E-2
3.010416667E-2,-7.913331687E-2
3.012500000E-2,-7.681088150E-2
3.014583333E-2,-7.658369839E-2
3.016666667E-2,-7.496445626E-2
3.018750000E-2,-6.828437001E-2
3.020833333E-2,-6.109011546E-2
3.022916667E-2,-5.994088203E-2
3.025000000E-2,-6.481121480E-2
3.027083333E-2,-7.175594568E-2
3.029166667E-2,-7.825912535E-2
3.031250000E-2,-8.404564857E-2
3.033333333E-2,-8.881013840E-2
3.035416667E-2,-8.904497325E-2
3.037500000E-2,-8.082696795E-2
3.039583333E-2,-6.763974577E-2
3.041666667E-2,-5.877560750E-2
3.043750000E-2,-5.845325068E-2
3.045833333E-2,-6.238334626E-2
3.047916667E-2,-6.613027304E-2
3.050000000E-2,-7.023318857E-2
3.052083333E-2,-7.590474188E-2
3.054166667E-2,-8.038654178E-2
3.056250000E-2,-7.889441401E-2
3.058333333E-2,-7.336704433E-2
3.060416667E-2,-7.205162942E-2
3.062500000E-2,-7.713710517E-2
3.064583333E-2,-8.170135319E-2
3.066666667E-2,-7.861381769E-2
3.068750000E-2,-7.044597715E-2
3.070833333E-2,-6.694333255E-2
3.072916667E-2,-7.074779272E-2
3.075000000E-2,-7.487313449E-2
3.077083333E-2,-7.377441972E-2
3.079166667E-2,-7.121452689E-2
3.081250000E-2,-7.505406439E-2
3.083333333E-2,-8.348505944E-2
3.085416667E-2,-8.522935212E-2
3.087500000E-2,-7.583077252E-2
3.089583333E-2,-6.406131387E-2
3.091666667E-2,-5.992879346E-2
3.093750000E-2,-6.231753901E-2
3.095833333E-2,-6.338872015E-2
3.097916667E-2,-6.155553460E-2
3.100000000E-2,-6.029796973E-2
3.102083333E-2,-5.945144594E-2
3.104166667E-2,-5.767938495E-2
3.106250000E-2,-5.607790127E-2
3.108333333E-2,-5.699246004E-2
3.110416667E-2,-6.245640293E-2
3.112500000E-2,-6.985173374E-2
3.114583333E-2,-7.363282144E-2
3.116666667E-2,-7.363697886E-2
3.118750000E-2,-7.393068820E-2
3.120833333E-2,-7.433851063E-2
3.122916667E-2,-7.005979121E-2
3.125000000E-2,-5.957201123E-2
3.127083333E-2,-5.021408945E-2
3.129166667E-2,-5.150854588E-2
3.131250000E-2,-6.190523505E-2
