BrightnessEV_mean,trial,experimenter,Peak-Frequency_mean,timestamp,Sound pressure level (dB)_mean,Linear Acceleration x (m/s^2)_mean,Linear Acceleration y (m/s^2)_mean,Linear Acceleration z (m/s^2)_mean,Absolute acceleration (m/s^2)_mean,Inclination (deg)_mean,Rotation (deg)_mean
2.8355611897779816,1,Esmee,67.3828125,175.0,-22.369320193333333,0.19966125021980197,0.17080092792712873,0.08769589774330692,0.30437203051782175,8.861779676000001,88.05346056
2.827393293447861,1,Esmee,70.3125,176.0,-23.536954413333333,0.1718931269059,0.15626079667620002,0.09462853145683998,0.265921273931,8.9446926145,91.42117479000001
2.817023947485909,1,Esmee,70.3125,177.0,-23.1280541,0.15755440442554455,0.12336538081818811,0.0797369804167594,0.2572636962772277,8.843155457,87.42481893499999
2.818556386965079,1,Esmee,70.3125,178.0,-22.677385265555554,0.1413721986597,0.093548655972996,0.07206578685935,0.230699326188,8.660656617,91.41474148
2.824108352552384,1,Esmee,91.796875,179.0,-23.34048750777778,0.13492015032455446,0.04363278725446832,0.07003727173299505,0.20893439503564357,9.33047707,90.743215575
2.8137267608389362,1,Esmee,201.3494318181818,180.0,-21.680522243000002,0.1301030848643,-0.0069795362743330005,0.032328694010728,0.1751590653481,9.6130804295,88.80714336
2.806561421246513,1,Esmee,132.421875,181.0,-21.609644597777777,0.13593567762653466,-0.04665803242473267,0.03285757153740069,0.19567154555762376,8.6259855315,89.32604262000001
2.8131818320758897,1,Esmee,138.02083333333334,182.0,-17.80342146222222,0.14752425858752474,-0.10741674118562476,0.03652853457756435,0.21587075696237623,8.550933375,89.38154299499999
2.804929811157239,1,Esmee,162.59765625,183.0,-20.152787344,0.1489128043224,-0.15483323552327,0.057650359600889996,0.2457868549245,8.46300542,88.84225664
2.8054747043323283,1,Esmee,96.50735294117646,184.0,-16.97622205,0.12138209373356436,-0.12548770733841583,0.057960027273188115,0.2042830876187129,8.152645386500001,94.79819608
2.826899520017999,1,Esmee,90.40178571428571,185.0,-19.65021157,0.10417021091647,-0.062099997154889,0.058348599011969995,0.1916534804527,7.975484066,97.916383145
2.8135494970706123,1,Esmee,105.46875,186.0,-17.926659905555553,0.06067967790334257,0.014861737765662377,0.05352123798372674,0.13337612762247525,8.6341350195,97.443243835
2.8173465356900516,1,Esmee,71.3778409090909,187.0,-19.411976753333334,0.054493827391045004,0.06756506510827,0.0552152690985,0.1778147037954,8.6188412905,95.68680159
2.806772864094472,1,Esmee,67.70833333333333,188.0,-21.145729686666666,0.0797811187529604,0.0030962483151584165,0.06096918970482,0.19366407139524752,8.541690506,93.3525556
