timestamp,BrightnessEV_mean,trial,experimenter,Peak-Frequency_mean,Sound pressure level (dB)_mean,Linear Acceleration x (m/s^2)_mean,Linear Acceleration y (m/s^2)_mean,Linear Acceleration z (m/s^2)_mean,Absolute acceleration (m/s^2)_mean,Inclination (deg)_mean,Rotation (deg)_mean,Peak-Frequency_norm,Sound-pressure-level_norm,Linear-Acceleration-norm,heart_rate
675.0,1.2686872297227716,1,Kiara,95.78804347826087,-23.179575453,0.018808277984165,0.031619866753981,0.02348051771522,0.0515111503259999,8.886536229,1.3854683474,0.1468825704449828,0.2556465359074512,0.021090481793673937,66.17413369413846
676.0,1.264621480191998,1,Kiara,135.7421875,-23.88393877888889,0.0212912811083504,0.0697616826214752,0.0319353730010831,0.0981285306719802,8.374889887,1.5116972824,0.2668621700879765,0.22294421471944387,0.05342740119448233,68.43999318794872
677.0,1.2630880156793396,1,Kiara,108.0163043478261,-23.58383255111111,0.058353870447473,0.2459032056211,0.0762195611538679,0.2742191082712999,9.5095451595,-0.25251197625,0.1836032130562285,0.23687760660767848,0.21912161503465036,68.26756846069392
678.0,1.2671592077763216,1,Kiara,99.609375,-22.24136226222222,0.1057543513815841,0.5686667422039604,0.1552876381097287,0.6035287200138614,10.8627241,0.50116789495,0.15835777126099707,0.29920608533305565,0.5201486052089875,70.91881729088851
679.0,1.2574095272311474,1,Kiara,78.46467391304348,-22.567471144,0.10899793763573,0.538981241329,0.14998307538434,0.5754999031029999,12.85064179,2.2621457595,0.0948616600790514,0.28406543703098736,0.4941556084406803,69.25926331347831
680.0,1.2656094146410326,1,Kiara,100.5859375,-21.634971284444443,0.1096421710634615,0.5304707336980198,0.1487929330528316,0.58466057950099,12.78213242,1.696440102,0.16129032258064516,0.32735972677339226,0.48675679622882134,71.04817754272418
681.0,1.2455991469144183,1,Kiara,114.1304347826087,-21.28156003,0.1064330969038613,0.4916853157128713,0.1417962416446534,0.5268265578,14.275552405,0.145946315405,0.20196353436185135,0.3437679750871636,0.4516385154717721,71.77759451205716
682.0,1.2138902940539358,1,Kiara,147.75815217391303,-20.802768267,0.0945490980111,0.444877377618,0.1349609410293999,0.476768964262,14.20955908,0.35491480855,0.302945301542777,0.3659974146963863,0.40826349684455293,73.7169829819686
683.0,1.2505782124375149,1,Kiara,182.6171875,-20.26398205555556,0.0819242607414851,0.3841518661326732,0.1177175233735643,0.4120034766792079,14.19154454,1.6206694125,0.40762463343108507,0.39101228854162856,0.3504131611653401,75.64794542044396
684.0,1.2900339707559587,1,Kiara,127.37771739130434,-21.19122464666667,0.058594810368095,0.355801145794,0.12151578319166,0.386198439911,13.85118014,2.273153963,0.24174423052403415,0.3479620843086798,0.32386923413608537,71.60138349527352
685.0,1.2951018130075445,1,Kiara,143.5546875,-21.987342053,0.0439401923154059,0.362115451480198,0.1165499675620099,0.3927420622940594,13.94851059,0.9830705081,0.2903225806451613,0.3109997863463028,0.32604522747719983,72.14681086887646
