BrightnessEV_mean,trial,experimenter,timestamp,Peak-Frequency_mean,Sound pressure level (dB)_mean,Linear Acceleration x (m/s^2)_mean,Linear Acceleration y (m/s^2)_mean,Linear Acceleration z (m/s^2)_mean,Absolute acceleration (m/s^2)_mean,Inclination (deg)_mean,Rotation (deg)_mean
3.46169269111598,2,Yaoyi,453.0,101.90217391304348,-25.860893306666664,0.006608319056233663,0.017374150642510692,0.02595427926719505,0.0949311438240594,1.9642239959999999,-164.25424845
3.747877017270179,2,Yaoyi,454.0,121.09375,-24.90757367777778,0.03979723804436,0.00665586986217,0.030448147598432,0.10379772849749999,2.2677446414999998,-169.42207059999998
4.2207311091663575,2,Yaoyi,455.0,116.16847826086956,-25.529605416,0.04282452764885149,0.010245153314683167,0.02804351257844604,0.09882039700514852,2.774576678,-170.0853432
4.528144604066858,2,Yaoyi,456.0,134.5108695652174,-25.51519025777778,-0.025862907990921998,0.01181356284156283,0.03735375606119,0.0918646496733,2.8588976739999996,-171.2962187
4.2954367772672395,2,Yaoyi,457.0,140.625,-25.512204243333333,0.006822712139662376,0.01163792498520891,0.028804935841544557,0.06672262116646535,2.336093393,-168.6979531
4.4512384069597655,2,Yaoyi,458.0,123.30163043478261,-25.999617976000003,0.10337148542475247,0.0063665439262644554,0.01999460023882178,0.11873248896287128,2.132699197,-166.8989976
4.564507366079023,2,Yaoyi,459.0,89.84375,-25.369078768888887,0.10004560838399999,0.0045702045846840005,0.026754981869422,0.1088521532411,2.995268622,-169.14638795000002
4.605077682423709,2,Yaoyi,460.0,124.32065217391305,-25.494077125555556,0.03085079337950495,0.007667771212481188,0.03216224497053762,0.08882319522554455,2.9759059805000003,-169.42454329999998
4.555175128732824,2,Yaoyi,461.0,107.421875,-25.99658999,-0.020768776438622003,0.010954195729180001,0.03731310037017,0.08528032130110001,1.37710971415,-150.88349440000002
4.451150655765059,2,Yaoyi,462.0,146.7391304347826,-27.529436264000005,0.07300839397554455,0.004609661143781188,0.027348099168287128,0.09786041846564357,0.5940860451000001,-59.361724925000004
4.544381980935902,2,Yaoyi,463.0,158.9673913043478,-25.57765744888889,0.0639016529385,0.00355911647928,0.027769538104904998,0.0814855428073,0.5157986984,-59.10080974500001
4.590561756448895,2,Yaoyi,464.0,141.6015625,-27.244132953333335,-0.03204677838465347,0.007993811015683168,0.03709357823417822,0.1751993067092079,0.68631317105,-68.17818646
4.601579068368393,2,Yaoyi,465.0,149.7961956521739,-27.714871603,-0.426156163801,0.015583537592466829,0.0722781694319978,0.44698103217800006,0.5242517272,-30.2244141305
