timestamp,BrightnessEV_mean,trial,experimenter,Peak-Frequency_mean,Sound pressure level (dB)_mean,Linear Acceleration x (m/s^2)_mean,Linear Acceleration y (m/s^2)_mean,Linear Acceleration z (m/s^2)_mean,Absolute acceleration (m/s^2)_mean,Inclination (deg)_mean,Rotation (deg)_mean
665.0,3.210887285624628,1,Yaoyi,80.078125,-14.00560632111111,0.1785057149831683,-0.03337730361862376,0.03875663057620396,0.2017985983227723,4.766843528,169.44548939999999
666.0,3.5111969728043855,1,Yaoyi,52.98913043478261,-16.72520512222222,0.188541228138,-0.019645719270413,0.04872215831352,0.218395776825,4.942892497333333,167.5985723
667.0,3.7420586027430223,1,Yaoyi,78.125,-17.521013739,0.1421672814909901,-0.027675666267475245,0.027350935935210492,0.17675233389326733,5.0334859475,166.4433324
668.0,3.0816971724392217,1,Yaoyi,61.141304347826086,-17.750659575555556,0.09095921286759999,-0.026054378722335,0.033586564582273,0.13357988292509998,5.0211393520000005,166.32921865
669.0,3.54438179004878,1,Yaoyi,68.359375,-18.120921321111112,0.06051185675254455,-0.020913453994911884,0.04428913287111881,0.12804405997920792,5.1596305605,168.24406745
670.0,3.728560836764368,1,Yaoyi,47.89402173913044,-18.37654984222222,0.01033709849603,-0.001348128194147,0.05064212080827,0.13613417538880002,2.1346543506,141.1890071
671.0,3.7641404038710222,1,Yaoyi,77.44565217391305,-17.623372371,-0.018034517665778516,0.0034679343945019803,0.04181591695846534,0.09172559180237623,1.0682749005,83.01855327999999
672.0,3.7977967028007944,1,Yaoyi,46.875,-17.47706268111111,-0.0102759479507866,0.011694172565609999,0.047950746845797004,0.0606254664122,1.205991041,81.51912367
673.0,3.8003097308707954,1,Yaoyi,46.875,-17.895190365555557,0.005414941781777129,0.0145421570347099,0.04617714091014851,0.06103520207049505,1.0566685695,80.67370772999999
674.0,3.8708100553146134,1,Yaoyi,53.7109375,-18.12254215222222,0.0290629860615,0.027276571047255,0.041052213513265,0.0700696109883,1.2377628005,82.95778583500001
675.0,3.8883379019627498,1,Yaoyi,46.875,-18.450288945,0.03222461297769604,0.020633027900282177,0.0467146100259604,0.06917423915376238,1.1045556237,79.67236043
676.0,3.858738064259575,1,Yaoyi,58.59375,-17.415470773333332,0.028010820169067002,0.02466845412733,0.04613280072057,0.0769229519066,1.0166206646,81.415716965
677.0,3.821067141843271,1,Yaoyi,52.98913043478261,-17.40366085888889,-0.12650845353206933,0.0449437619510495,0.045619594426019795,0.1897682785270297,1.01265947415,79.885798265
678.0,3.833735560987761,1,Yaoyi,72.35054347826087,-17.926870734444446,-0.7335542287350001,0.12078349544282001,0.039932600356156,0.751251707694,1.0599916627,82.19261182
679.0,3.815767438213788,1,Yaoyi,64.453125,-18.136245214,-0.6456174885465346,0.10091086997564357,0.035001600787148514,0.6561374235277228,1.1327415455,80.92474669
680.0,3.51495155187894,1,Yaoyi,59.10326086956522,-16.826932027777776,-0.5340523472316832,0.08678551955138614,0.027144008184466335,0.5429586596851486,1.2551168455,84.60998567499999
