"Time (s)","Sound pressure level (dB)"
2.403064812E2,-2.691713790E1
2.404138408E2,-2.529548796E1
2.405178083E2,-2.655958390E1
2.406273292E2,-2.659601832E1
2.407304694E2,-2.676208268E1
2.408388477E2,-2.629386525E1
2.409471973E2,-2.280152401E1
2.410529395E2,-2.581037346E1
2.411637806E2,-2.809727132E1
2.412721530E2,-2.709434366E1
2.413804724E2,-2.348510164E1
2.414846719E2,-2.288277275E1
2.415888203E2,-2.462052729E1
2.416971218E2,-2.156877128E1
2.417995718E2,-2.462810114E1
2.419107107E2,-2.324298228E1
2.420171534E2,-2.536068627E1
2.421283662E2,-2.249924333E1
2.422304394E2,-2.325894109E1
2.423388194E2,-2.391067680E1
2.424471434E2,-2.541640166E1
2.425512447E2,-2.204058812E1
2.426554629E2,-2.300732622E1
2.427636917E2,-2.692562544E1
2.428721351E2,-2.379656909E1
2.429804121E2,-2.473178545E1
2.430884357E2,-2.438278415E1
2.431971040E2,-2.562752952E1
2.433082360E2,-2.416307165E1
2.434137305E2,-2.424141292E1
2.435151730E2,-2.770786353E1
2.436184228E2,-2.648097276E1
2.437284465E2,-2.256162436E1
2.438347303E2,-2.332334347E1
2.439459238E2,-2.423399494E1
2.440472596E2,-2.515577484E1
2.441551276E2,-2.490357192E1
2.442638006E2,-2.420583461E1
2.443709677E2,-2.441283518E1
2.444804904E2,-2.502963852E1
2.445888144E2,-2.557442260E1
2.446971026E2,-2.634320826E1
2.448032174E2,-2.189300766E1
2.449138049E2,-2.701526846E1
2.450221750E2,-2.570486353E1
2.451304703E2,-2.548711234E1
2.452388945E2,-2.440181609E1
2.453471358E2,-2.404776476E1
2.454520402E2,-2.450651772E1
2.455630852E2,-2.560508360E1
2.456697556E2,-2.386090117E1
2.457804471E2,-2.296289184E1
2.458888403E2,-2.421852809E1
2.459970672E2,-2.430141728E1
2.461081977E2,-2.219636008E1
2.462138074E2,-2.386419801E1
2.463221541E2,-2.426696431E1
2.464304368E2,-2.377409697E1
2.465388549E2,-2.406858175E1
2.466470960E2,-2.424094084E1
2.467582725E2,-2.189030939E1
2.468647727E2,-2.280736649E1
2.469711145E2,-2.427475900E1
2.470805570E2,-2.394356658E1
2.471912150E2,-2.357779656E1
2.472971910E2,-2.468914731E1
2.474049330E2,-2.396940317E1
2.475138883E2,-2.567755357E1
2.476251297E2,-2.428426520E1
2.477304630E2,-2.472302991E1
2.478416557E2,-2.712321560E1
2.479471877E2,-2.389285538E1
2.480554773E2,-2.439604441E1
2.481637467E2,-2.485982174E1
2.482724327E2,-2.488235784E1
2.483804373E2,-2.434486088E1
2.484857637E2,-2.597937097E1
2.485883663E2,-2.590984411E1
2.486970927E2,-2.516759178E1
2.488043142E2,-2.392509567E1
2.489137826E2,-2.581747711E1
2.490221621E2,-2.336060628E1
2.491305089E2,-2.230837438E1
2.492398637E2,-2.407650881E1
2.493471208E2,-2.571941367E1
2.494552051E2,-2.211074821E1
2.495637261E2,-2.434866265E1
2.496739142E2,-2.281809955E1
2.497804353E2,-2.388155114E1
2.498853751E2,-2.478698569E1
2.499897559E2,-2.341582734E1
2.500970227E2,-2.269169572E1
2.502064659E2,-2.272750328E1
2.503138513E2,-2.123400605E1
2.504170048E2,-2.485296899E1
2.505282043E2,-2.435499738E1
2.506304770E2,-2.247186188E1
2.507381806E2,-2.158508623E1
2.508471974E2,-2.443638297E1
2.509498077E2,-2.038247048E1
2.510580582E2,-2.425308533E1
2.511637789E2,-2.260196574E1
2.512721559E2,-2.261761569E1
2.513804685E2,-2.224581408E1
2.514888141E2,-2.080140745E1
2.515970605E2,-2.269598031E1
2.517070398E2,-2.387357371E1
2.518138208E2,-2.097007056E1
2.519204470E2,-2.218061042E1
2.520304601E2,-2.240970818E1
2.521337868E2,-2.253804797E1
2.522388569E2,-2.231128205E1
2.523471466E2,-2.058008795E1
2.524554078E2,-2.246257027E1
2.525637195E2,-2.098152503E1
2.526721435E2,-2.144886612E1
2.527804729E2,-2.365535907E1
2.528826660E2,-2.179837724E1
2.529913027E2,-2.204013486E1
2.530971190E2,-2.293361465E1
2.532079180E2,-2.040210387E1
2.533138377E2,-2.232155148E1
2.534246612E2,-2.189419912E1
2.535305200E2,-2.245660103E1
2.536413266E2,-2.302735396E1
2.537519209E2,-2.085388610E1
2.538579683E2,-2.193015762E1
2.539642948E2,-2.267367937E1
2.540746494E2,-2.219062781E1
2.541804993E2,-2.342786146E1
2.542913439E2,-2.230256952E1
2.543971673E2,-2.344754164E1
2.545079435E2,-2.287594940E1
2.546138418E2,-2.172341195E1
2.547246813E2,-2.343221550E1
2.548305270E2,-2.167837866E1
2.549413221E2,-2.267845520E1
2.550471683E2,-2.326921776E1
2.551579521E2,-2.208388317E1
2.552638359E2,-2.211114043E1
2.553746345E2,-2.204747575E1
2.554804831E2,-2.349762526E1
2.555913152E2,-2.250884515E1
2.556971471E2,-2.187780334E1
2.558079828E2,-2.284860919E1
2.559138095E2,-2.144454421E1
2.560246532E2,-2.135022094E1
2.561305078E2,-2.059046385E1
2.562413720E2,-2.179997234E1
2.563476841E2,-2.269788990E1
2.564579565E2,-2.094388611E1
2.565638132E2,-2.128871850E1
2.566746375E2,-2.286480930E1
2.567804774E2,-1.921267067E1
2.568913272E2,-1.959628068E1
2.569971379E2,-1.937590487E1
2.571079935E2,-2.046117533E1
2.572170557E2,-2.180245643E1
2.573246699E2,-2.106931017E1
2.574305058E2,-2.209542160E1
2.575413235E2,-2.197993034E1
2.576471810E2,-2.044744786E1
2.577579670E2,-1.783643414E1
2.578638117E2,-1.928460190E1
2.579726300E2,-1.989624279E1
2.580804855E2,-1.853586865E1
2.581893127E2,-2.095420968E1
2.582971753E2,-2.084502889E1
2.584059769E2,-2.198470736E1
2.585138500E2,-2.183140822E1
2.586226472E2,-2.165179729E1
2.587305675E2,-2.131080775E1
2.588393216E2,-1.994138378E1
2.589471752E2,-2.075415979E1
2.590560272E2,-2.030941882E1
2.591638217E2,-2.060895219E1
2.592726654E2,-2.183814996E1
2.593804845E2,-2.066122630E1
2.594893267E2,-1.953889981E1
2.595993508E2,-1.906057776E1
2.597060284E2,-2.137122810E1
2.598138178E2,-2.105836838E1
2.599226447E2,-2.097548689E1
2.600305208E2,-1.912975434E1
2.601393504E2,-1.986447251E1
2.602472175E2,-1.924253622E1
2.603559974E2,-1.810969532E1
2.604638210E2,-2.023628340E1
2.605726423E2,-1.826188960E1
2.606804374E2,-1.981867776E1
2.607893260E2,-1.889082220E1
2.608971714E2,-1.858649351E1
2.610059821E2,-1.870206429E1
2.611138362E2,-1.857793220E1
2.612226793E2,-1.715333680E1
2.613305177E2,-1.931181869E1
2.614388879E2,-1.849239392E1
2.615472330E2,-1.749936989E1
2.616559580E2,-2.015543080E1
2.617638355E2,-1.979113085E1
2.618726690E2,-1.953809573E1
2.619805078E2,-1.914890147E1
2.620893153E2,-1.598152162E1
2.621982810E2,-1.828887646E1
2.623059785E2,-1.786647527E1
2.624138584E2,-1.893659263E1
2.625237997E2,-1.844439101E1
2.626305440E2,-1.753951364E1
2.627387547E2,-1.964278191E1
2.628472117E2,-1.928964017E1
2.629508418E2,-1.782539907E1
2.630549209E2,NaN
2.631638049E2,-1.887943759E1
2.632721621E2,-1.710715536E1
2.633804395E2,-1.802035162E1
2.634824617E2,-1.643524039E1
2.635888095E2,-1.714707015E1
2.636971089E2,-1.819312107E1
2.638030551E2,-1.804489453E1
2.639138073E2,-1.828791086E1
2.640221850E2,-1.931619477E1
2.641304815E2,-1.882202690E1
2.642380044E2,-1.866572446E1
2.643471338E2,-1.880623464E1
2.644554711E2,-1.942535911E1
2.645637507E2,-1.863369452E1
2.646721647E2,-1.637480348E1
2.647804369E2,-1.806030903E1
2.648915865E2,-1.974176496E1
2.649971128E2,-2.020337920E1
2.651010148E2,-1.893639063E1
2.652108823E2,-1.731632092E1
2.653136827E2,-1.887430569E1
2.654221522E2,-1.853142766E1
2.655303878E2,-1.824097906E1
2.656388344E2,-1.908449220E1
2.657470751E2,-1.760708579E1
2.658546749E2,-1.916246051E1
2.659636685E2,-1.854181628E1
2.660678055E2,-1.860068003E1
2.661710723E2,-1.730708047E1
2.662821673E2,-1.723456625E1
2.663888049E2,-1.799202131E1
2.664971380E2,-1.642740639E1
2.666054928E2,-1.549490036E1
2.667138065E2,-1.657971440E1
2.668221411E2,-1.518689876E1
2.669304720E2,-1.585926905E1
2.670388696E2,-1.652810201E1
2.671472037E2,-1.658372781E1
2.672564477E2,-1.842436337E1
2.673637647E2,-1.824398521E1
2.674703778E2,-1.893805224E1
2.675804582E2,-2.052288680E1
2.676857362E2,-1.963951524E1
2.677888212E2,-1.841246791E1
2.678970858E2,-1.344939200E1
2.680057118E2,-1.035132283E1
2.681137703E2,-1.041210621E1
2.682198757E2,-1.589366971E1
2.683304487E2,-1.519517641E1
2.684388754E2,-1.284228635E1
2.685471188E2,-1.694720161E1
2.686564183E2,-1.972898496E1
2.687637375E2,-1.820040669E1
2.688749535E2,-1.967977786E1
2.689853458E2,-1.870814071E1
2.690890058E2,-1.500710252E1
2.691970692E2,-1.824828858E1
2.693082227E2,-1.741846475E1
2.694137248E2,-1.520698203E1
2.695178511E2,-1.770906702E1
2.696198852E2,-1.514184068E1
2.697305614E2,-1.311135725E1
2.698388645E2,-1.074692030E1
2.699472130E2,-1.681714125E1
2.700552703E2,-1.666893226E1
2.701639241E2,-1.537993743E1
2.702720741E2,-1.293512985E1
2.703821192E2,-1.456448761E1
2.704885316E2,-1.291465922E1
2.705971162E2,-1.793596710E1
2.707007668E2,-1.754484751E1
2.708108079E2,-1.645072022E1
2.709138417E2,-1.498540780E1
2.710170790E2,-1.167591884E1
2.711254036E2,-1.289529516E1
2.712303938E2,-1.355947690E1
2.713362497E2,-1.163737853E1
2.714472065E2,-1.464368733E1
2.715504447E2,-1.192443906E1
2.716615963E2,-9.938618223E0
2.717637501E2,-1.053809866E1
2.718707640E2,-1.158377265E1
2.719804819E2,-1.306235539E1
2.720843051E2,-9.860023801E0
2.721954565E2,-1.335494246E1
2.722971567E2,-1.347890049E1
2.723986991E2,-1.299569882E1
2.724999031E2,-9.527185835E0
2.726012562E2,-1.024298591E1
2.727108613E2,-1.388354848E1
2.728196250E2,-1.418844677E1
2.729303742E2,-1.593308520E1
2.730356700E2,-1.494534927E1
2.731388418E2,-1.296008248E1
2.732471022E2,-1.388922221E1
2.733564270E2,-1.193315066E1
2.734636756E2,-1.205057454E1
2.735732769E2,-1.176604536E1
2.736803819E2,-1.103213989E1
2.737888127E2,-1.214580130E1
2.738972013E2,-1.416883073E1
2.740013422E2,-1.293572624E1
2.741108871E2,-1.345461386E1
2.742138105E2,-1.308595968E1
2.743221330E2,-1.527572309E1
2.744304505E2,-1.419650480E1
2.745358707E2,-1.614250659E1
2.746470349E2,-1.324462309E1
2.747553863E2,-9.289417800E0
2.748637520E2,-1.163218764E1
2.749748731E2,-1.402321349E1
2.750804430E2,-1.544389493E1
2.751888035E2,-1.539648086E1
2.752971167E2,-1.569849985E1
2.754054671E2,-1.819425070E1
2.755138125E2,-1.384344657E1
2.756167910E2,-1.299854160E1
2.757221651E2,-1.299103754E1
2.758304472E2,-1.633723274E1
2.759345377E2,-1.571213085E1
2.760388378E2,-1.610056082E1
2.761471239E2,-1.687493572E1
2.762537292E2,-1.704927435E1
2.763637027E2,-1.503325599E1
2.764721246E2,-1.427378625E1
2.765804025E2,-1.671566826E1
2.766887927E2,-1.622297901E1
2.767970393E2,-1.750467742E1
2.769054659E2,-1.752513112E1
2.770136762E2,-1.760249122E1
2.771175207E2,-1.741585978E1
2.772282964E2,-1.540200658E1
2.773304876E2,-1.516636695E1
2.774388635E2,-1.333378318E1
2.775471835E2,-1.633282396E1
2.776551794E2,-1.615091367E1
2.777638118E2,-1.735180806E1
2.778686722E2,-1.457957482E1
2.779798116E2,-1.399776621E1
2.780888379E2,-1.582615392E1
2.781971286E2,-1.420788257E1
2.783054643E2,-1.380413283E1
2.784137945E2,-1.467538578E1
2.785249856E2,-1.304604908E1
2.786304339E2,-1.366762691E1
2.787388415E2,-1.487448351E1
2.788471438E2,-1.481220075E1
2.789554892E2,-1.566655585E1
2.790637232E2,-1.694300487E1
2.791736866E2,-1.384100065E1
2.792821903E2,-1.252928778E1
2.793849808E2,-1.521947206E1
2.794961204E2,-1.732851669E1
2.796033566E2,-1.508493981E1
2.797137426E2,-1.820503004E1
2.798228246E2,-1.611448806E1
2.799304029E2,-1.798956819E1
2.800388553E2,-1.659399870E1
2.801471129E2,-1.393173956E1
2.802537673E2,-1.552544915E1
2.803636673E2,-1.501913687E1
2.804747929E2,-1.703763809E1
2.805805033E2,-1.304873598E1
2.806888101E2,-1.692093008E1
2.807971258E2,-1.478486204E1
2.808993814E2,-1.536447844E1
2.810054857E2,-1.758137194E1
2.811148954E2,-1.604588114E1
2.812160740E2,-1.557434582E1
2.813225109E2,-1.722101583E1
2.814304707E2,-1.829405223E1
2.815388653E2,-1.804238122E1
2.816472070E2,-1.632436266E1
2.817514033E2,-1.715262293E1
2.818554508E2,-1.926259655E1
2.819637771E2,-2.077171280E1
2.820669929E2,-1.843820180E1
2.821781848E2,-2.045762141E1
2.822821629E2,-2.069648643E1
2.823888062E2,-2.000399556E1
2.824971323E2,-2.116241768E1
2.826082580E2,-2.014912491E1
2.827137424E2,-2.218361325E1
2.828179977E2,-2.246049937E1
2.829283582E2,-2.235813537E1
2.830337603E2,-2.310770931E1
2.831412712E2,-2.293180045E1
2.832471393E2,-2.365655332E1
2.833579397E2,-2.249843785E1
2.834637940E2,-2.450755825E1
2.835746575E2,-2.299400647E1
2.836804775E2,-2.109174986E1
2.837913216E2,-2.355971907E1
2.838971478E2,-2.186556491E1
2.840080031E2,-2.298899970E1
2.841138363E2,-2.325688718E1
2.842246812E2,-2.511491744E1
2.843304947E2,-2.350779723E1
2.844413124E2,-2.063432105E1
2.845472116E2,-2.308461940E1
2.846579896E2,-2.092989161E1
2.847638173E2,-2.362987218E1
2.848746650E2,-2.084605595E1
2.849804784E2,-2.425755581E1
2.850913559E2,-2.283381484E1
2.851971990E2,-2.287463670E1
2.853080116E2,-2.263073448E1
2.854137989E2,-2.422244979E1
2.855246428E2,-2.323173386E1
2.856305200E2,-2.299212116E1
2.857413274E2,-2.269895800E1
2.858471851E2,-2.166883765E1
2.859579642E2,-2.373230288E1
2.860638033E2,-2.278100079E1
2.861746860E2,-2.363664097E1
2.862822188E2,-2.354056115E1
2.863913090E2,-2.223911137E1
2.864971585E2,-2.114432786E1
2.866079768E2,-2.164213807E1
2.867138565E2,-2.404390396E1
2.868246638E2,-2.206970394E1
2.869305244E2,-2.312515027E1
2.870413576E2,-2.499530904E1
2.871471901E2,-2.357169000E1
2.872579554E2,-2.441762572E1
2.873638055E2,-2.150124546E1
2.874746533E2,-2.257808113E1
2.875805262E2,-2.280197393E1
2.876913083E2,-2.216619348E1
2.877972130E2,-2.378280706E1
2.879080019E2,-2.309619104E1
2.880138450E2,-2.355183392E1
2.881226498E2,-2.343473636E1
2.882305542E2,-2.454889177E1
2.883393128E2,-2.498903868E1
2.884472076E2,-2.461446114E1
2.885553908E2,-2.340899560E1
2.886638193E2,-2.293772061E1
2.887721322E2,-2.226024411E1
2.888804950E2,-2.243540894E1
2.889884802E2,-2.346341303E1
2.890971288E2,-2.257296291E1
2.892073885E2,-2.362223475E1
2.893138177E2,-2.403662596E1
2.894176120E2,-2.229074162E1
2.895224895E2,-2.305083338E1
2.896304616E2,-2.373919205E1
2.897388793E2,-2.554655534E1
2.898471866E2,-2.355356154E1
2.899555517E2,-2.499780721E1
2.900637660E2,-2.248010641E1
2.901710600E2,-2.236206201E1
2.902821940E2,-2.476370889E1
2.903898017E2,-2.377328247E1
2.904971264E2,-2.238065336E1
2.906036108E2,-2.415985244E1
2.907137406E2,-2.301060879E1
2.908221324E2,-2.288115940E1
2.909303997E2,-2.458478920E1
2.910388566E2,-2.336490256E1
2.911471145E2,-2.380461632E1
2.912551262E2,-2.415715633E1
2.913636893E2,-2.294783096E1
2.914721127E2,-2.410719114E1
2.915803789E2,-2.260597729E1
2.916887982E2,-2.365278846E1
2.917970233E2,-2.281236686E1
2.918989943E2,-2.390397094E1
2.920102245E2,-2.092384218E1
2.921171477E2,-2.181832779E1
2.922282934E2,-2.435411552E1
2.923305045E2,-2.091918933E1
2.924389110E2,-1.900502233E1
2.925472260E2,-1.709985207E1
2.926545829E2,-1.940161136E1
2.927637621E2,-2.480506934E1
2.928696706E2,-2.452824801E1
2.929804836E2,-2.226748106E1
2.930898347E2,-2.385481933E1
2.931971248E2,-2.487404500E1
2.933055045E2,-2.399930520E1
2.934137852E2,-2.663633803E1
2.935221482E2,-2.526569776E1
2.936321136E2,-2.216332584E1
2.937433139E2,-2.417532600E1
2.938471393E2,-2.237776414E1
2.939571669E2,-2.704766137E1
2.940637602E2,-2.357726689E1
2.941721282E2,-2.495018279E1
2.942822114E2,-2.545210904E1
2.943842954E2,-2.373476672E1
2.944922738E2,-2.621190954E1
2.945970418E2,-2.540404408E1
2.947054507E2,-2.357996094E1
2.948137215E2,-2.327302403E1
2.949221699E2,-1.963369228E1
2.950303947E2,-1.993534543E1
2.951415949E2,-1.829820411E1
2.952470799E2,-1.990004857E1
2.953550548E2,-2.350329831E1
2.954638055E2,-2.458981920E1
2.955721272E2,-2.335789385E1
2.956805010E2,-2.377744139E1
2.957815870E2,-2.426644355E1
2.958888168E2,-2.258072607E1
2.959970502E2,-2.546900502E1
2.961054721E2,-2.484910209E1
2.962138325E2,-2.475714315E1
2.963247596E2,-2.493893639E1
2.964304565E2,-2.341669222E1
2.965388433E2,-2.510276522E1
2.966472003E2,-2.599869689E1
2.967554649E2,-2.585862469E1
2.968637389E2,-2.529843621E1
2.969748810E2,-2.764448288E1
2.970804240E2,-2.610231135E1
2.971888084E2,-2.399321607E1
2.972970682E2,-2.461177017E1
2.974055049E2,-2.588493963E1
2.975137557E2,-2.637600325E1
2.976163259E2,-2.412912789E1
2.977275259E2,-2.377742450E1
2.978303971E2,-2.575693128E1
2.979388642E2,-2.596181150E1
2.980471122E2,-2.440254108E1
2.981551641E2,-2.499767893E1
2.982636879E2,-2.599518526E1
2.983737890E2,-2.657070819E1
2.984803530E2,-2.590502701E1
2.985888128E2,-2.529375110E1
2.986971529E2,-2.563819416E1
2.988003940E2,-2.367451928E1
2.989108997E2,-2.394483582E1
2.990138580E2,-2.436791253E1
2.991203453E2,-2.476926204E1
2.992305280E2,-2.206229423E1
2.993396920E2,-2.038149973E1
2.994472143E2,-1.969936829E1
2.995517038E2,-2.273075255E1
2.996554666E2,-2.185812431E1
2.997638472E2,-2.340302703E1
2.998669651E2,-2.336670932E1
2.999729177E2,-2.310464795E1
3.000804967E2,-2.439709670E1
3.001889869E2,-2.388601769E1
3.002970741E2,-2.425037645E1
3.004054741E2,-2.380072868E1
3.005137650E2,-2.353249380E1
3.006221534E2,-2.547128072E1
3.007304336E2,-2.503977225E1
3.008388657E2,-2.427474033E1
3.009470876E2,-2.412237153E1
3.010555002E2,-2.535255570E1
3.011637187E2,-2.514532642E1
3.012721747E2,-2.512726541E1
3.013804104E2,-2.506528659E1
3.014888076E2,-2.511684328E1
3.015970458E2,-2.361063771E1
3.017054887E2,-2.434655751E1
3.018137165E2,-2.493877119E1
3.019203742E2,-2.357662219E1
3.020305549E2,-2.495394123E1
3.021388542E2,-2.443199531E1
3.022472566E2,-2.425189199E1
3.023565663E2,-2.264316653E1
3.024638314E2,-2.375442468E1
3.025688742E2,-2.387910632E1
3.026721582E2,-2.348458609E1
3.027804950E2,-2.295505701E1
3.028856570E2,-2.372337743E1
3.029888465E2,-2.366763284E1
3.030970938E2,-2.326824500E1
3.032054551E2,-2.377498086E1
3.033137589E2,-2.512558055E1
3.034185955E2,-2.536803698E1
3.035256529E2,-2.356681925E1
3.036304423E2,-2.425928713E1
3.037390317E2,-2.520544677E1
3.038471499E2,-2.484521419E1
3.039554752E2,-2.507902999E1
3.040637237E2,-2.474324402E1
3.041653689E2,-2.537881991E1
3.042721501E2,-2.448850554E1
3.043804490E2,-2.442874446E1
3.044888040E2,-2.524014950E1
3.045970783E2,-2.531630905E1
3.047054828E2,-2.516231401E1
3.048137160E2,-2.507258447E1
3.049229947E2,-2.532564846E1
3.050303901E2,-2.499847599E1
3.051388607E2,-2.451469528E1
3.052471171E2,-2.444663783E1
3.053524001E2,-2.517265637E1
3.054555132E2,NaN
3.055638009E2,-2.541929302E1
3.056687283E2,-2.543249280E1
3.057721460E2,-2.567725103E1
3.058805213E2,-2.504120882E1
3.059888450E2,-2.470394208E1
3.060971178E2,-2.499701788E1
3.062029847E2,-2.541529105E1
3.063138012E2,-2.388875723E1
3.064165236E2,-2.462380665E1
3.065213993E2,-2.482340791E1
3.066304399E2,-2.504982981E1
3.067388576E2,-2.470285507E1
3.068471138E2,-2.532629002E1
3.069554688E2,-2.494904738E1
3.070637412E2,-2.502312299E1
3.071668768E2,-2.456880146E1
3.072721639E2,-2.487683530E1
3.073804425E2,-2.444895942E1
3.074888087E2,-2.490358886E1
3.075970946E2,-2.498008566E1
3.077050446E2,-2.546609755E1
3.078137157E2,-2.598934854E1
3.079221425E2,-2.476064913E1
3.080303311E2,-2.438797453E1
3.081388837E2,-2.499999251E1
3.082470960E2,-2.563279046E1
3.083575634E2,-2.520395502E1
3.084636729E2,-2.502143513E1
3.085704557E2,-2.477159539E1
3.086805011E2,-2.486413356E1
3.087888025E2,-2.472895771E1
3.088971666E2,-2.464705628E1
3.090083210E2,-2.505342468E1
3.091138017E2,-2.400015684E1
3.092184137E2,-2.532643404E1
3.093221379E2,-2.551442363E1
3.094304702E2,-2.551560804E1
3.095416437E2,-2.453952884E1
3.096472043E2,-2.474714594E1
3.097559437E2,-2.459393358E1
3.098637375E2,-2.509869142E1
3.099682922E2,-2.469146638E1
3.100794159E2,-2.661253396E1
3.101888235E2,-2.513336447E1
3.102971014E2,-2.419004921E1
3.104054695E2,-2.480799218E1
3.105137338E2,-2.424615645E1
3.106201072E2,-2.584231124E1
3.107304473E2,-2.485196412E1
3.108388673E2,-2.444032449E1
3.109471067E2,-2.566928890E1
3.110555182E2,-2.414930567E1
3.111636960E2,-2.412607943E1
3.112740944E2,-2.526307351E1
3.113851645E2,-2.491146649E1
3.114872568E2,-2.448256019E1
3.115969982E2,-2.188042824E1
3.117055119E2,-2.465921576E1
3.118137242E2,-2.372819315E1
3.119210718E2,-2.352218120E1
3.120305136E2,-2.405176385E1
3.121388681E2,-2.429876367E1
3.122472766E2,-2.403930347E1
3.123575884E2,-2.403912218E1
3.124637920E2,-2.519155917E1
3.125721452E2,-2.409079035E1
3.126804814E2,-2.385360686E1
3.127826292E2,-2.415743718E1
3.128852337E2,-2.441579521E1
3.129869689E2,-2.437881186E1
3.130970938E2,-2.399316449E1
3.132055172E2,-2.395377285E1
3.133137886E2,-2.487169190E1
3.134212707E2,-2.403325395E1
3.135304232E2,-2.368624555E1
3.136388596E2,-2.369636196E1
3.137471500E2,-2.428183830E1
3.138529433E2,-2.535803984E1
3.139637242E2,-2.404431966E1
3.140721402E2,-2.459342002E1
3.141804281E2,-2.491803212E1
3.142832012E2,-2.462547644E1
3.143888200E2,-2.340897993E1
3.144971245E2,-2.336390519E1
3.146082663E2,-1.913012825E1
3.147137361E2,-1.908032943E1
3.148221357E2,-2.471272147E1
3.149303884E2,-2.583644179E1
3.150388565E2,-2.707598649E1
3.151471011E2,-2.570377933E1
3.152560406E2,-2.643474927E1
3.153637926E2,-2.602949438E1
3.154721220E2,-2.617515420E1
3.155805031E2,-2.648602864E1
3.156888056E2,-2.673422647E1
3.157971232E2,-2.616043794E1
3.158989967E2,-2.469849119E1
3.160009755E2,-2.521819047E1
3.161118637E2,-2.501264024E1
3.162138294E2,-2.533639691E1
3.163182076E2,-2.501366134E1
3.164241337E2,-2.686261138E1
3.165304908E2,-2.713222819E1
3.166416646E2,-2.566209342E1
3.167471890E2,-2.536480754E1
3.168554616E2,-2.590620243E1
3.169637213E2,-2.525483338E1
3.170721340E2,-2.538685864E1
3.171804528E2,-2.622203702E1
3.172901721E2,-2.534813252E1
3.173970916E2,-2.661812367E1
3.174989907E2,-2.457344134E1
3.176054747E2,-2.562473053E1
3.177137463E2,-2.543269439E1
3.178180091E2,-2.571223846E1
3.179266350E2,-2.540440469E1
3.180304362E2,-2.472706508E1
3.181388465E2,-2.545307059E1
3.182471365E2,-2.593290242E1
3.183527047E2,-2.707148039E1
3.184636761E2,-2.576001572E1
3.185721534E2,-2.480300552E1
3.186805376E2,-2.643529185E1
3.187896298E2,-2.448665307E1
3.188971307E2,-2.485085897E1
3.190054857E2,-2.599073564E1
3.191138294E2,-2.554574573E1
3.192221910E2,-2.424043154E1
3.193304893E2,-2.512907746E1
3.194388875E2,-2.288154004E1
3.195471712E2,-1.989348924E1
3.196545013E2,-2.223237768E1
3.197637940E2,-2.765345911E1
3.198685248E2,-2.535607085E1
3.199721145E2,-2.472173470E1
3.200804399E2,-2.464868522E1
3.201888226E2,-2.543108838E1
3.202970755E2,-2.443865609E1
3.204055005E2,-2.426805443E1
3.205137957E2,-2.184644621E1
3.206249699E2,-2.200629444E1
3.207304454E2,-2.332387096E1
3.208388388E2,-2.466985363E1
3.209471188E2,-2.319933262E1
3.210554772E2,-2.483228981E1
3.211637194E2,-2.483057745E1
3.212721487E2,-2.539864766E1
3.213804140E2,-2.572087521E1
3.214915755E2,-2.715026962E1
3.215970657E2,-2.631824471E1
3.217043067E2,-2.449584146E1
3.218137223E2,-2.521588015E1
3.219179802E2,-2.443830993E1
3.220291092E2,-2.447685080E1
3.221305058E2,-2.278588607E1
3.222349853E2,-2.376424640E1
3.223388657E2,-1.993195833E1
3.224472174E2,-1.995830387E1
3.225554586E2,-2.189479892E1
3.226637665E2,-2.229604529E1
3.227721527E2,-2.350156691E1
3.228805069E2,-2.254186416E1
3.229916572E2,-2.239849467E1
3.230971159E2,-2.307595727E1
3.232074368E2,-2.324237502E1
3.233158361E2,-2.436046280E1
3.234179127E2,-2.407219752E1
3.235264487E2,-2.340887927E1
3.236304702E2,-2.339966736E1
3.237388633E2,-2.313838647E1
3.238471419E2,-2.503591905E1
3.239526011E2,-2.352430224E1
3.240563623E2,-2.341612414E1
3.241637367E2,-2.617860454E1
3.242723168E2,-2.316678397E1
3.243804016E2,-2.465066215E1
3.244888052E2,-2.315381440E1
3.245970794E2,-2.246546720E1
3.247055169E2,-2.260565724E1
3.248137308E2,-2.304391443E1
3.249181811E2,-2.268998642E1
3.250221515E2,-1.939696245E1
3.251303836E2,-2.148231078E1
3.252389035E2,-2.122882306E1
3.253472166E2,-2.403078668E1
3.254555186E2,-2.493744552E1
3.255637918E2,-2.409294145E1
3.256696085E2,-2.289560870E1
3.257804689E2,-2.316176762E1
3.258868649E2,-2.308560707E1
3.259971002E2,-2.304578522E1
3.261055050E2,-2.593550128E1
3.262137947E2,-2.459704353E1
3.263221474E2,-2.461188113E1
3.264305485E2,-2.357446005E1
3.265411975E2,-2.360379161E1
3.266496478E2,-2.477981639E1
3.267520892E2,-2.462904550E1
3.268554765E2,-2.508494375E1
3.269637297E2,-2.387097360E1
3.270721404E2,-2.546159886E1
3.271804287E2,-2.258099465E1
3.272893297E2,-2.220202117E1
3.273970645E2,-2.381197313E1
3.275082111E2,-2.239377849E1
3.276137352E2,-2.504021965E1
3.277183461E2,-2.155512599E1
3.278295169E2,-2.135573815E1
3.279388578E2,-2.072766165E1
3.280470969E2,-2.037596026E1
3.281554588E2,-2.345339760E1
3.282637091E2,-2.193582183E1
3.283721489E2,-2.368261340E1
3.284804269E2,-2.257467052E1
3.285902972E2,-1.756220813E1
3.286971291E2,-1.954384347E1
