"Time (s)","Peak-Frequency"
3.286198183E1,1.640625000E2
3.290464850E1,1.640625000E2
3.294731517E1,1.640625000E2
3.298998183E1,1.640625000E2
3.303264850E1,1.640625000E2
3.307531517E1,1.640625000E2
3.311798183E1,1.640625000E2
3.316064850E1,1.640625000E2
3.320331517E1,1.171875000E2
3.324598183E1,1.875000000E2
3.328864850E1,7.031250000E1
3.333131517E1,1.640625000E2
3.337398183E1,1.640625000E2
3.341664850E1,1.640625000E2
3.345931517E1,1.640625000E2
3.350198183E1,1.640625000E2
3.354464850E1,1.640625000E2
3.358731517E1,1.640625000E2
3.362998183E1,1.757812500E3
3.367264850E1,1.640625000E2
3.371531517E1,1.640625000E2
3.375798183E1,1.640625000E2
3.380064850E1,1.640625000E2
3.384331517E1,1.640625000E2
3.388598183E1,1.640625000E2
3.392864850E1,1.640625000E2
3.397131517E1,7.031250000E1
3.401398183E1,4.687500000E1
3.405664850E1,1.640625000E2
3.409931517E1,1.640625000E2
3.414198183E1,1.640625000E2
3.418464850E1,1.640625000E2
3.422731517E1,1.640625000E2
3.426998183E1,1.640625000E2
3.431264850E1,1.640625000E2
3.435531517E1,1.640625000E2
3.439798183E1,1.640625000E2
3.444064850E1,1.640625000E2
3.448331517E1,1.640625000E2
3.452598183E1,1.757812500E3
3.456864850E1,1.640625000E2
3.461131517E1,1.757812500E3
3.465398183E1,1.640625000E2
3.469664850E1,1.640625000E2
3.473931517E1,1.640625000E2
3.478198183E1,1.640625000E2
3.482464850E1,1.640625000E2
3.486731517E1,1.640625000E2
3.490998183E1,1.640625000E2
3.495264850E1,1.640625000E2
3.499531517E1,1.640625000E2
3.503798183E1,1.640625000E2
3.508064850E1,1.640625000E2
3.512331517E1,1.640625000E2
3.516598183E1,1.640625000E2
3.520864850E1,1.640625000E2
3.525131517E1,1.640625000E2
3.529398183E1,1.640625000E2
3.533664850E1,1.640625000E2
3.537931517E1,1.640625000E2
3.542198183E1,1.640625000E2
3.546464850E1,1.640625000E2
3.550731517E1,1.640625000E2
3.554998183E1,1.640625000E2
3.559264850E1,1.640625000E2
3.563531517E1,1.640625000E2
3.567798183E1,1.640625000E2
3.572064850E1,1.640625000E2
3.576331517E1,7.031250000E1
3.580598183E1,1.640625000E2
3.584864850E1,1.640625000E2
3.589131517E1,1.640625000E2
3.593398183E1,1.640625000E2
3.597664850E1,7.031250000E1
3.601931517E1,7.031250000E1
3.606198183E1,1.640625000E2
3.610464850E1,1.406250000E2
3.614731517E1,1.171875000E2
3.618998183E1,1.757812500E3
3.623264850E1,1.640625000E2
3.627531517E1,1.640625000E2
3.631798183E1,9.375000000E1
3.636064850E1,9.375000000E1
3.640331517E1,7.031250000E1
3.644598183E1,1.640625000E2
3.648864850E1,1.640625000E2
3.653131517E1,1.640625000E2
3.657398183E1,1.640625000E2
3.661664850E1,1.640625000E2
3.665931517E1,1.640625000E2
3.670198183E1,1.640625000E2
3.674464850E1,1.640625000E2
3.678731517E1,1.640625000E2
3.682998183E1,1.640625000E2
3.687264850E1,1.640625000E2
3.691531517E1,1.640625000E2
3.695798183E1,1.640625000E2
3.700064850E1,1.640625000E2
3.704331517E1,1.640625000E2
3.708598183E1,4.687500000E1
3.712864850E1,1.640625000E2
3.717131517E1,1.640625000E2
3.721398183E1,1.640625000E2
3.725664850E1,1.640625000E2
3.729931517E1,1.640625000E2
3.734198183E1,1.640625000E2
3.738464850E1,9.375000000E1
3.742731517E1,1.640625000E2
3.746998183E1,1.640625000E2
3.751264850E1,1.640625000E2
