"Time (s)","Peak-Frequency"
2.151172533E1,7.031250000E1
2.155439200E1,7.031250000E1
2.159705867E1,7.031250000E1
2.163972533E1,2.343750000E1
2.168239200E1,1.875000000E2
2.172505867E1,7.031250000E1
2.176772533E1,1.406250000E2
2.181039200E1,4.687500000E1
2.185305867E1,4.687500000E1
2.189572533E1,7.031250000E1
2.193839200E1,7.031250000E1
2.198105867E1,1.875000000E2
2.202372533E1,1.640625000E2
2.206639200E1,7.031250000E1
2.210905867E1,7.031250000E1
2.215172533E1,9.375000000E1
2.219439200E1,9.375000000E1
2.223705867E1,7.031250000E1
2.227972533E1,7.031250000E1
2.232239200E1,1.171875000E2
2.236505867E1,1.171875000E2
2.240772533E1,4.687500000E1
2.245039200E1,4.687500000E1
2.249305867E1,1.875000000E2
2.253572533E1,7.031250000E1
2.257839200E1,9.375000000E1
2.262105867E1,7.031250000E1
2.266372533E1,7.031250000E1
2.270639200E1,7.031250000E1
2.274905867E1,4.687500000E1
2.279172533E1,7.031250000E1
2.283439200E1,7.031250000E1
2.287705867E1,1.875000000E2
2.291972533E1,4.687500000E1
2.296239200E1,7.031250000E1
2.300505867E1,7.031250000E1
2.304772533E1,7.031250000E1
2.309039200E1,4.687500000E1
2.313305867E1,7.031250000E1
2.317572533E1,2.109375000E2
2.321839200E1,1.171875000E2
2.326105867E1,7.031250000E1
2.330372533E1,7.031250000E1
2.334639200E1,7.031250000E1
2.338905867E1,7.031250000E1
2.343172533E1,7.031250000E1
2.347439200E1,4.687500000E1
2.351705867E1,7.031250000E1
2.355972533E1,4.687500000E1
2.360239200E1,1.875000000E2
2.364505867E1,1.640625000E2
2.368772533E1,2.578125000E2
2.373039200E1,1.640625000E2
2.377305867E1,3.515625000E2
2.381572533E1,3.281250000E2
2.385839200E1,7.031250000E1
2.390105867E1,7.031250000E1
2.394372533E1,1.875000000E2
2.398639200E1,1.875000000E2
2.402905867E1,2.109375000E2
2.407172533E1,2.109375000E2
2.411439200E1,1.875000000E2
2.415705867E1,1.406250000E2
2.419972533E1,4.687500000E1
2.424239200E1,7.031250000E1
2.428505867E1,7.031250000E1
2.432772533E1,9.375000000E1
2.437039200E1,4.687500000E1
2.441305867E1,7.031250000E1
2.445572533E1,9.375000000E1
2.449839200E1,7.031250000E1
2.454105867E1,7.031250000E1
2.458372533E1,4.687500000E1
2.462639200E1,7.031250000E1
2.466905867E1,4.687500000E1
2.471172533E1,4.687500000E1
2.475439200E1,7.031250000E1
2.479705867E1,4.687500000E1
2.483972533E1,7.031250000E1
2.488239200E1,9.375000000E1
2.492505867E1,7.031250000E1
2.496772533E1,4.687500000E1
2.501039200E1,4.687500000E1
2.505305867E1,9.375000000E1
2.509572533E1,7.031250000E1
2.513839200E1,7.031250000E1
2.518105867E1,7.031250000E1
2.522372533E1,1.171875000E2
2.526639200E1,4.687500000E1
2.530905867E1,4.687500000E1
2.535172533E1,1.171875000E2
2.539439200E1,4.687500000E1
2.543705867E1,9.375000000E1
2.547972533E1,7.031250000E1
2.552239200E1,4.687500000E1
2.556505867E1,9.375000000E1
2.560772533E1,1.875000000E2
2.565039200E1,7.031250000E1
2.569305867E1,7.031250000E1
2.573572533E1,1.171875000E2
2.577839200E1,9.375000000E1
2.582105867E1,7.031250000E1
2.586372533E1,7.031250000E1
2.590639200E1,4.687500000E1
2.594905867E1,1.875000000E2
2.599172533E1,9.375000000E1
2.603439200E1,7.031250000E1
2.607705867E1,7.031250000E1
2.611972533E1,7.031250000E1
2.616239200E1,4.687500000E1
2.620505867E1,7.031250000E1
2.624772533E1,7.031250000E1
2.629039200E1,7.031250000E1
2.633305867E1,7.031250000E1
2.637572533E1,4.687500000E1
2.641839200E1,7.031250000E1
2.646105867E1,7.031250000E1
2.650372533E1,9.375000000E1
2.654639200E1,7.031250000E1
2.658905867E1,4.687500000E1
2.663172533E1,7.031250000E1
2.667439200E1,9.375000000E1
2.671705867E1,7.031250000E1
2.675972533E1,2.343750000E1
2.680239200E1,7.031250000E1
2.684505867E1,7.031250000E1
2.688772533E1,7.031250000E1
2.693039200E1,7.031250000E1
2.697305867E1,7.031250000E1
2.701572533E1,1.640625000E2
2.705839200E1,7.031250000E1
2.710105867E1,9.375000000E1
2.714372533E1,7.031250000E1
2.718639200E1,4.687500000E1
2.722905867E1,4.687500000E1
2.727172533E1,4.687500000E1
2.731439200E1,7.031250000E1
2.735705867E1,7.031250000E1
2.739972533E1,7.031250000E1
2.744239200E1,4.687500000E1
2.748505867E1,7.031250000E1
2.752772533E1,9.375000000E1
2.757039200E1,4.687500000E1
2.761305867E1,4.687500000E1
2.765572533E1,7.031250000E1
2.769839200E1,7.031250000E1
2.774105867E1,7.031250000E1
2.778372533E1,7.031250000E1
2.782639200E1,7.031250000E1
2.786905867E1,9.375000000E1
2.791172533E1,4.687500000E1
2.795439200E1,7.031250000E1
2.799705867E1,1.171875000E2
2.803972533E1,7.031250000E1
2.808239200E1,4.687500000E1
2.812505867E1,7.031250000E1
2.816772533E1,7.031250000E1
2.821039200E1,7.031250000E1
2.825305867E1,7.031250000E1
2.829572533E1,7.031250000E1
2.833839200E1,9.375000000E1
2.838105867E1,7.031250000E1
2.842372533E1,4.687500000E1
2.846639200E1,7.031250000E1
2.850905867E1,7.031250000E1
2.855172533E1,7.031250000E1
2.859439200E1,7.031250000E1
2.863705867E1,4.687500000E1
2.867972533E1,4.687500000E1
2.872239200E1,7.031250000E1
2.876505867E1,7.031250000E1
2.880772533E1,1.171875000E2
2.885039200E1,7.031250000E1
2.889305867E1,4.687500000E1
2.893572533E1,4.687500000E1
2.897839200E1,4.687500000E1
2.902105867E1,4.687500000E1
2.906372533E1,7.031250000E1
2.910639200E1,7.031250000E1
2.914905867E1,7.031250000E1
2.919172533E1,4.687500000E1
2.923439200E1,4.687500000E1
2.927705867E1,4.687500000E1
2.931972533E1,7.031250000E1
2.936239200E1,7.031250000E1
2.940505867E1,7.031250000E1
2.944772533E1,4.687500000E1
2.949039200E1,4.687500000E1
2.953305867E1,7.031250000E1
2.957572533E1,7.031250000E1
2.961839200E1,7.031250000E1
2.966105867E1,1.171875000E2
2.970372533E1,4.687500000E1
2.974639200E1,4.687500000E1
2.978905867E1,7.031250000E1
2.983172533E1,4.687500000E1
2.987439200E1,4.687500000E1
2.991705867E1,4.687500000E1
2.995972533E1,9.375000000E1
3.000239200E1,7.031250000E1
3.004505867E1,7.031250000E1
3.008772533E1,1.875000000E2
3.013039200E1,4.687500000E1
3.017305867E1,4.687500000E1
3.021572533E1,4.687500000E1
3.025839200E1,4.687500000E1
3.030105867E1,9.375000000E1
3.034372533E1,7.031250000E1
3.038639200E1,7.031250000E1
3.042905867E1,9.375000000E1
3.047172533E1,7.031250000E1
3.051439200E1,7.031250000E1
3.055705867E1,7.031250000E1
3.059972533E1,7.031250000E1
3.064239200E1,7.031250000E1
3.068505867E1,4.687500000E1
3.072772533E1,7.031250000E1
3.077039200E1,7.031250000E1
3.081305867E1,7.031250000E1
3.085572533E1,7.031250000E1
3.089839200E1,1.875000000E2
3.094105867E1,4.687500000E1
3.098372533E1,4.687500000E1
3.102639200E1,7.031250000E1
3.106905867E1,7.031250000E1
3.111172533E1,4.687500000E1
3.115439200E1,7.031250000E1
3.119705867E1,1.640625000E2
3.123972533E1,4.687500000E1
3.128239200E1,4.687500000E1
3.132505867E1,7.031250000E1
3.136772533E1,4.687500000E1
3.141039200E1,7.031250000E1
3.145305867E1,9.375000000E1
3.149572533E1,4.687500000E1
3.153839200E1,4.687500000E1
3.158105867E1,1.640625000E2
3.162372533E1,1.640625000E2
3.166639200E1,7.031250000E1
3.170905867E1,7.031250000E1
3.175172533E1,1.640625000E2
3.179439200E1,7.031250000E1
3.183705867E1,7.031250000E1
3.187972533E1,7.031250000E1
3.192239200E1,9.375000000E1
3.196505867E1,7.031250000E1
3.200772533E1,4.687500000E1
3.205039200E1,7.031250000E1
3.209305867E1,1.875000000E2
3.213572533E1,9.375000000E1
3.217839200E1,4.687500000E1
3.222105867E1,4.687500000E1
3.226372533E1,9.375000000E1
3.230639200E1,7.031250000E1
3.234905867E1,4.687500000E1
3.239172533E1,7.031250000E1
3.243439200E1,7.031250000E1
3.247705867E1,4.687500000E1
3.251972533E1,7.031250000E1
3.256239200E1,4.687500000E1
3.260505867E1,4.687500000E1
3.264772533E1,4.687500000E1
3.269039200E1,4.687500000E1
3.273305867E1,9.375000000E1
3.277572533E1,7.031250000E1
3.281839200E1,7.031250000E1
3.286105867E1,4.687500000E1
3.290372533E1,7.031250000E1
3.294639200E1,7.031250000E1
3.298905867E1,7.031250000E1
3.303172533E1,7.031250000E1
3.307439200E1,4.687500000E1
3.311705867E1,9.375000000E1
3.315972533E1,7.031250000E1
3.320239200E1,9.375000000E1
3.324505867E1,7.031250000E1
3.328772533E1,2.343750000E2
3.333039200E1,2.109375000E2
3.337305867E1,9.375000000E1
3.341572533E1,2.109375000E2
3.345839200E1,2.109375000E2
3.350105867E1,2.109375000E2
3.354372533E1,2.109375000E2
3.358639200E1,2.109375000E2
3.362905867E1,2.109375000E2
3.367172533E1,2.109375000E2
3.371439200E1,2.109375000E2
3.375705867E1,2.109375000E2
3.379972533E1,2.109375000E2
3.384239200E1,7.031250000E1
3.388505867E1,2.109375000E2
3.392772533E1,7.031250000E1
3.397039200E1,4.687500000E1
3.401305867E1,7.031250000E1
3.405572533E1,7.031250000E1
3.409839200E1,2.109375000E2
3.414105867E1,7.031250000E1
3.418372533E1,7.031250000E1
3.422639200E1,4.687500000E1
3.426905867E1,7.031250000E1
3.431172533E1,7.031250000E1
3.435439200E1,7.031250000E1
3.439705867E1,4.687500000E1
3.443972533E1,7.031250000E1
3.448239200E1,7.031250000E1
3.452505867E1,4.687500000E1
3.456772533E1,7.031250000E1
3.461039200E1,4.687500000E1
3.465305867E1,7.031250000E1
3.469572533E1,4.687500000E1
3.473839200E1,2.109375000E2
3.478105867E1,1.875000000E2
3.482372533E1,2.109375000E2
3.486639200E1,2.109375000E2
3.490905867E1,4.687500000E1
3.495172533E1,1.875000000E2
3.499439200E1,2.109375000E2
3.503705867E1,7.031250000E1
3.507972533E1,1.875000000E2
3.512239200E1,4.687500000E1
3.516505867E1,2.109375000E2
3.520772533E1,1.875000000E2
3.525039200E1,1.171875000E2
3.529305867E1,4.687500000E1
3.533572533E1,2.109375000E2
3.537839200E1,1.875000000E2
3.542105867E1,1.875000000E2
3.546372533E1,1.875000000E2
3.550639200E1,1.875000000E2
3.554905867E1,1.875000000E2
3.559172533E1,2.109375000E2
3.563439200E1,2.343750000E2
3.567705867E1,2.343750000E2
3.571972533E1,7.031250000E1
3.576239200E1,7.031250000E1
3.580505867E1,4.687500000E1
3.584772533E1,7.031250000E1
3.589039200E1,3.046875000E2
3.593305867E1,7.031250000E1
3.597572533E1,7.031250000E1
3.601839200E1,4.687500000E1
3.606105867E1,7.031250000E1
3.610372533E1,2.109375000E2
3.614639200E1,2.109375000E2
3.618905867E1,1.875000000E2
3.623172533E1,7.031250000E1
3.627439200E1,2.109375000E2
3.631705867E1,1.875000000E2
3.635972533E1,1.875000000E2
3.640239200E1,1.875000000E2
3.644505867E1,1.875000000E2
3.648772533E1,1.875000000E2
3.653039200E1,1.875000000E2
3.657305867E1,2.109375000E2
3.661572533E1,2.343750000E2
3.665839200E1,2.109375000E2
3.670105867E1,4.687500000E1
3.674372533E1,7.031250000E1
3.678639200E1,2.343750000E1
3.682905867E1,7.031250000E1
3.687172533E1,7.031250000E1
3.691439200E1,7.031250000E1
3.695705867E1,4.687500000E1
3.699972533E1,4.687500000E1
3.704239200E1,7.031250000E1
3.708505867E1,4.687500000E1
3.712772533E1,2.343750000E2
3.717039200E1,2.343750000E2
3.721305867E1,2.343750000E2
3.725572533E1,7.031250000E1
3.729839200E1,7.031250000E1
3.734105867E1,4.687500000E1
3.738372533E1,7.031250000E1
