"Time (s)","Peak-Frequency"
2.976442104E1,7.031250000E1
2.980708771E1,7.031250000E1
2.984975438E1,7.031250000E1
2.989242104E1,4.687500000E1
2.993508771E1,7.031250000E1
2.997775438E1,7.031250000E1
3.002042104E1,7.031250000E1
3.006308771E1,7.031250000E1
3.010575438E1,7.031250000E1
3.014842104E1,7.031250000E1
3.019108771E1,7.031250000E1
3.023375438E1,7.031250000E1
3.027642104E1,7.031250000E1
3.031908771E1,7.031250000E1
3.036175438E1,7.031250000E1
3.040442104E1,7.031250000E1
3.044708771E1,7.031250000E1
3.048975438E1,7.031250000E1
3.053242104E1,7.031250000E1
3.057508771E1,7.031250000E1
3.061775438E1,7.031250000E1
3.066042104E1,7.031250000E1
3.070308771E1,4.687500000E1
3.074575438E1,7.031250000E1
3.078842104E1,7.031250000E1
3.083108771E1,7.031250000E1
3.087375438E1,7.031250000E1
3.091642104E1,4.687500000E1
3.095908771E1,7.031250000E1
3.100175438E1,7.031250000E1
3.104442104E1,7.031250000E1
3.108708771E1,4.687500000E1
3.112975438E1,7.031250000E1
3.117242104E1,7.031250000E1
3.121508771E1,7.031250000E1
3.125775438E1,7.031250000E1
3.130042104E1,7.031250000E1
3.134308771E1,4.687500000E1
3.138575438E1,7.031250000E1
3.142842104E1,7.031250000E1
3.147108771E1,4.687500000E1
3.151375438E1,7.031250000E1
3.155642104E1,7.031250000E1
3.159908771E1,7.031250000E1
3.164175438E1,7.031250000E1
3.168442104E1,7.031250000E1
3.172708771E1,7.031250000E1
3.176975438E1,7.031250000E1
3.181242104E1,7.031250000E1
3.185508771E1,7.031250000E1
3.189775438E1,7.031250000E1
3.194042104E1,7.031250000E1
3.198308771E1,7.031250000E1
3.202575438E1,7.031250000E1
3.206842104E1,7.031250000E1
3.211108771E1,2.343750000E1
3.219377112E1,7.031250000E1
3.223643779E1,4.687500000E1
3.230625883E1,4.687500000E1
3.234892550E1,4.687500000E1
3.245375742E1,7.031250000E1
3.249642408E1,4.687500000E1
3.253909075E1,4.687500000E1
3.258175742E1,4.687500000E1
3.262442408E1,4.687500000E1
3.266709075E1,4.687500000E1
3.270975742E1,4.687500000E1
3.275242408E1,4.687500000E1
3.282319517E1,4.687500000E1
3.286586183E1,7.031250000E1
3.297472667E1,7.031250000E1
3.301739333E1,4.687500000E1
3.306006000E1,7.031250000E1
3.314957808E1,7.031250000E1
3.322036208E1,4.687500000E1
3.326302875E1,7.031250000E1
3.330569542E1,7.031250000E1
3.340554275E1,7.031250000E1
3.344820942E1,7.031250000E1
3.352897683E1,7.031250000E1
3.366601275E1,7.031250000E1
3.370867942E1,7.031250000E1
3.375134608E1,1.171875000E2
3.379401275E1,7.031250000E1
3.392632079E1,7.031250000E1
3.396898746E1,7.031250000E1
3.401165413E1,7.031250000E1
3.415133033E1,7.031250000E1
3.419399700E1,4.687500000E1
3.423666367E1,7.031250000E1
3.437246608E1,7.031250000E1
3.441513275E1,7.031250000E1
3.453006538E1,7.031250000E1
3.457273204E1,4.687500000E1
3.461539871E1,7.031250000E1
3.465806538E1,7.031250000E1
3.470073204E1,7.031250000E1
3.474339871E1,7.031250000E1
3.478606538E1,7.031250000E1
3.485592563E1,7.031250000E1
3.489859229E1,4.687500000E1
3.500368067E1,4.687500000E1
3.504634733E1,4.687500000E1
3.508901400E1,7.031250000E1
3.513168067E1,4.687500000E1
3.517434733E1,7.031250000E1
3.522495533E1,7.031250000E1
3.526762200E1,4.687500000E1
3.534834829E1,4.687500000E1
3.539101496E1,7.031250000E1
3.543368163E1,7.031250000E1
3.549257183E1,7.031250000E1
3.553523850E1,7.031250000E1
3.561984496E1,4.687500000E1
3.566251162E1,2.109375000E2
3.570868650E1,7.031250000E1
3.575135317E1,7.031250000E1
3.586222300E1,4.687500000E1
3.590488967E1,4.687500000E1
3.594755633E1,7.031250000E1
3.599278829E1,4.687500000E1
3.603545496E1,4.687500000E1
3.607812163E1,7.031250000E1
3.615004467E1,4.687500000E1
3.625771142E1,7.031250000E1
3.630037808E1,7.031250000E1
3.634304475E1,7.031250000E1
3.638571142E1,4.687500000E1
3.642837808E1,4.687500000E1
3.647104475E1,4.687500000E1
3.652475642E1,4.687500000E1
3.656742308E1,7.031250000E1
3.661008975E1,4.687500000E1
3.665275642E1,7.031250000E1
3.669542308E1,7.031250000E1
3.673808975E1,7.031250000E1
3.678075642E1,7.031250000E1
3.682342308E1,7.031250000E1
3.686608975E1,7.031250000E1
3.690875642E1,7.031250000E1
3.695142308E1,7.031250000E1
3.699408975E1,7.031250000E1
3.703675642E1,7.031250000E1
3.707942308E1,7.031250000E1
3.721084679E1,4.687500000E1
3.725351346E1,4.687500000E1
3.732441354E1,7.031250000E1
3.746459446E1,4.687500000E1
3.750726113E1,7.031250000E1
3.754992779E1,4.687500000E1
3.759259446E1,7.031250000E1
3.763526113E1,4.687500000E1
3.768906863E1,7.031250000E1
3.773173529E1,4.687500000E1
3.777440196E1,4.687500000E1
3.781706863E1,7.031250000E1
3.785973529E1,7.031250000E1
3.796201800E1,4.687500000E1
3.800468467E1,4.687500000E1
3.810832142E1,4.687500000E1
3.820085746E1,4.687500000E1
3.824352413E1,4.687500000E1
3.828619079E1,7.031250000E1
3.832885746E1,7.031250000E1
3.842440408E1,7.031250000E1
3.846707075E1,4.687500000E1
3.856414479E1,4.687500000E1
3.860681146E1,4.687500000E1
3.864996863E1,4.687500000E1
3.872197854E1,4.687500000E1
3.876464521E1,2.109375000E2
3.880731188E1,4.687500000E1
3.884997854E1,7.031250000E1
3.889264521E1,4.687500000E1
3.893531188E1,4.687500000E1
3.897797854E1,7.031250000E1
3.902064521E1,4.687500000E1
3.906331188E1,4.687500000E1
3.910597854E1,4.687500000E1
3.914864521E1,7.031250000E1
3.919131188E1,4.687500000E1
3.923397854E1,4.687500000E1
3.927664521E1,7.031250000E1
3.931931188E1,7.031250000E1
