"t (s)","Inclination (deg)","Rotation (deg)"
2.894604061E2,6.949105991E0,-5.193639593E1
2.899603473E2,4.699513425E0,-4.852974922E1
2.904602873E2,3.761060755E0,-7.301061368E1
2.909602280E2,3.909837370E0,-9.066986511E1
2.914601680E2,4.504761174E0,-9.016828553E1
2.919601074E2,3.853560016E0,-9.640565959E1
2.924600474E2,4.105471665E0,-8.992702727E1
2.929599882E2,4.463485299E0,-9.619870838E1
2.934599282E2,3.603514966E0,-8.436305356E1
2.939598678E2,4.027295507E0,-8.906771672E1
2.949597482E2,4.268873297E0,-7.766310248E1
2.954596872E2,3.631933921E0,-7.273640504E1
2.959596272E2,4.000736788E0,-6.769053500E1
2.964595662E2,4.262620783E0,-7.691400528E1
2.969595062E2,4.064432321E0,-7.061852161E1
2.974594452E2,4.369714928E0,-8.414924443E1
2.979593840E2,4.269056307E0,-7.286467957E1
2.984593240E2,5.000980698E0,-7.874450900E1
2.989592633E2,4.308763035E0,-8.399963379E1
2.994592033E2,3.689231720E0,-9.010838630E1
2.999591430E2,3.663233136E0,-8.944236289E1
3.004590830E2,3.815012045E0,-8.733976536E1
3.009590228E2,3.686755302E0,-9.282078753E1
3.014589618E2,3.776418356E0,-1.008279266E2
3.019589005E2,7.501334843E0,-9.940863226E1
3.024588395E2,4.778666586E0,-8.573988357E1
3.029587789E2,4.979097727E0,-9.961354576E1
3.034587189E2,3.576875538E0,-9.222650970E1
3.039586573E2,4.073782491E0,-8.404297492E1
3.044585963E2,4.418953405E0,-9.163690855E1
3.049585347E2,4.829808691E0,-9.006365016E1
3.054584737E2,4.245830644E0,-9.074436606E1
3.064583512E2,4.111670537E0,-8.779506145E1
3.069582895E2,4.413448732E0,-9.693095373E1
3.074582285E2,3.858511121E0,-9.499449781E1
3.079581672E2,4.257538533E0,-9.351913635E1
3.084581062E2,3.550080417E0,-9.408062559E1
3.089580457E2,4.344119083E0,-8.832658832E1
3.094579847E2,4.064230472E0,-9.164133725E1
3.099579241E2,4.065867148E0,-9.081576648E1
3.104578631E2,3.335459757E0,-9.039618790E1
3.109578030E2,4.042104114E0,-9.244476598E1
3.114577420E2,3.289003100E0,-9.251653468E1
3.119576811E2,2.757641119E0,-9.986580694E1
3.124576211E2,2.424989515E0,-9.146880071E1
3.129575607E2,2.083890259E0,-9.766634471E1
3.134575007E2,1.338052873E0,-9.351275876E1
3.139574402E2,1.415595976E0,-9.989473497E1
3.144573792E2,1.291923400E0,-9.232466859E1
3.149573187E2,4.486986591E-1,-7.821833149E1
3.154572577E2,7.245201260E-1,-9.808183296E1
3.159571975E2,2.749079017E-1,-4.073978555E1
3.164571365E2,1.483276365E0,-1.045320123E2
3.169570760E2,1.604556502E0,-1.000970810E2
3.179569546E2,2.059205580E0,-1.379798305E2
3.184568936E2,1.711139849E0,-1.688332351E2
3.189568325E2,1.933365033E0,-1.453763601E2
3.194567715E2,1.955631597E0,-1.490849983E2
3.199567103E2,2.067460145E0,-1.383523355E2
3.204566493E2,2.039268157E0,-1.489594738E2
3.209565880E2,1.833221712E0,-1.696138515E2
3.214565260E2,1.845015862E0,-1.495289065E2
3.219564640E2,1.966211771E0,-1.524322886E2
3.224564030E2,1.999129004E0,-1.450707238E2
3.229563398E2,2.538840909E0,-1.416122781E2
3.234562778E2,2.274125907E0,-1.740348581E2
3.239562165E2,2.895503127E0,-1.425515202E2
3.244561545E2,2.262517004E0,-1.691237531E2
3.249560925E2,2.360556539E0,-1.474107134E2
3.254560295E2,2.560752431E0,1.717976457E2
3.259559685E2,2.720700424E0,-1.677438650E2
3.264559055E2,1.970167400E0,-1.657120469E2
3.269558422E2,2.541966707E0,-1.401220290E2
3.274557792E2,1.566761046E0,-1.757671823E2
3.279557176E2,1.876704806E0,-1.562023414E2
3.284556546E2,2.203945447E0,-1.459129990E2
3.294555283E2,2.452850110E0,-1.524631427E2
3.299554661E2,2.305138671E0,-1.524684393E2
3.304554031E2,2.713745426E0,-1.542289129E2
3.309553397E2,2.550811415E0,-1.562826490E2
3.314552767E2,2.652645455E0,-1.642907744E2
3.319552136E2,2.564319066E0,-1.633256895E2
3.324551496E2,3.190203193E0,-1.587825556E2
3.329550863E2,3.695950987E0,-1.703468535E2
3.334550233E2,4.344029573E0,-1.708133464E2
3.339549597E2,4.509413012E0,-1.651590317E2
3.344548967E2,4.230329011E0,-1.694178571E2
3.349548324E2,4.473214649E0,-1.648756956E2
3.354547684E2,4.002915571E0,-1.674588372E2
3.359547047E2,4.055238540E0,-1.611943375E2
3.364546407E2,3.760938159E0,-1.657032934E2
3.369545765E2,4.123585562E0,-1.544617040E2
3.374545135E2,4.248428637E0,-1.671619287E2
3.379544490E2,4.331481553E0,-1.557927638E2
3.384543850E2,4.036439122E0,-1.638481245E2
3.389543205E2,4.123431628E0,-1.665203232E2
3.394542565E2,4.304692171E0,-1.636329405E2
3.399541923E2,4.139920764E0,-1.643322711E2
3.409543862E2,5.294764101E0,-1.685498340E2
3.414543212E2,5.246184215E0,-1.684984562E2
3.419542555E2,5.064954256E0,-1.702321163E2
3.424541915E2,4.368153835E0,-1.671085656E2
3.429541260E2,4.322540160E0,-1.689977266E2
3.434540610E2,4.114373099E0,-1.660081604E2
3.439539967E2,3.809735349E0,-1.670631691E2
3.444539317E2,3.990502842E0,-1.680486680E2
3.449543654E2,3.708016982E0,-1.684844392E2
3.454538394E2,3.692420942E0,-1.675547116E2
3.459542557E2,4.398752313E0,-1.668493552E2
3.464541897E2,4.346093327E0,-1.740049286E2
3.469541247E2,3.721775376E0,-1.652543599E2
3.474540587E2,3.744115887E0,-1.677541792E2
3.479539931E2,3.444050722E0,-1.660527416E2
3.484539281E2,3.435839018E0,-1.674077330E2
3.489538624E2,3.285493546E0,-1.700801908E2
3.494537974E2,3.423282146E0,-1.657917837E2
3.499537320E2,3.294346843E0,-1.676712349E2
3.504536660E2,3.416904921E0,-1.648396794E2
3.509536013E2,3.407570942E0,-1.651718321E2
3.514535353E2,3.388151579E0,-1.645565209E2
3.519540741E2,3.494605236E0,-1.638538321E2
3.529530426E2,3.282565742E0,-1.630231034E2
3.534525426E2,3.200623189E0,-1.644128194E2
3.539526275E2,3.324792961E0,-1.620614190E2
3.544525605E2,3.723219985E0,-1.646618784E2
3.549524944E2,1.683182286E0,-1.459837741E2
3.554524274E2,1.055994569E0,-7.509324340E1
3.559523621E2,1.014430865E0,-9.104980516E1
3.564522951E2,9.931093125E-1,-9.051064405E1
3.569522284E2,1.102876511E0,-8.825874457E1
3.574521624E2,9.762291358E-1,-8.595864414E1
3.579520941E2,9.589144691E-1,-8.800150910E1
3.584520271E2,1.092886250E0,-8.118355776E1
3.589519606E2,9.279716737E-1,-8.558039140E1
3.594525646E2,9.498915221E-1,-8.111934085E1
3.599520372E2,1.057451627E0,-8.459813517E1
3.604515242E2,1.051880786E0,-8.479249285E1
3.609516827E2,1.107995691E0,-8.370505366E1
3.614516157E2,1.004869243E0,-8.624992771E1
3.619515485E2,1.063270995E0,-9.042971028E1
3.624514815E2,8.400682344E-1,-8.789227380E1
3.629514145E2,1.025708657E0,-8.411249276E1
3.634518635E2,9.822736563E-1,-8.557765452E1
3.644508260E2,9.359175811E-1,-8.704091579E1
3.649503337E2,9.930064302E-1,-8.810788112E1
3.654498287E2,7.281439558E-1,-9.312970259E1
3.659492795E2,1.169597382E0,-8.852787013E1
3.664487265E2,9.779673168E-1,-8.121470128E1
3.669481636E2,9.984086662E-1,-8.285617965E1
3.674483476E2,9.130282968E-1,-8.553284093E1
3.679482799E2,9.788341151E-1,-8.756884796E1
3.684482129E2,9.226443586E-1,-8.419047899E1
3.689481460E2,8.116117954E-1,-8.646617850E1
3.694485730E2,1.114271800E0,-8.244135963E1
3.699480620E2,9.791340439E-1,-8.367694386E1
3.704481880E2,1.030210232E0,-8.470359774E1
3.709481197E2,1.051738733E0,-8.249153963E1
3.714480527E2,9.173882840E-1,-8.111079842E1
3.719479856E2,1.137702080E0,-8.638471351E1
3.724479186E2,9.023341372E-1,-7.976975736E1
3.729478508E2,1.033814430E0,-8.123145366E1
3.734477838E2,9.172759478E-1,-7.962109612E1
3.739482082E2,9.731814253E-1,-7.861886741E1
3.744476872E2,8.566197633E-1,-8.105191907E1
3.749471740E2,9.104354168E-1,-8.348808089E1
3.759461157E2,7.899934542E-1,-8.049564127E1
3.764455997E2,8.194713857E-1,-8.106592178E1
3.769450676E2,8.658952652E-1,-8.330712464E1
3.774445596E2,1.218928561E0,1.694438092E2
3.779444932E2,1.048807227E1,1.536334810E2
3.784444263E2,3.171999026E-1,1.561510642E2
3.789443588E2,5.916726333E0,-5.795653687E1
3.794442918E2,4.371989329E-1,9.092218642E1
3.799442244E2,3.824663169E-1,8.252844082E1
3.804441564E2,1.061962486E1,1.251878897E2
3.809440902E2,5.392375477E0,-9.459072354E1
3.814440222E2,1.347911324E1,-8.150616416E0
3.819439547E2,2.382650642E-1,-1.033136323E2
3.824438867E2,1.977718198E-1,-9.639658521E1
3.829438199E2,6.332694942E-1,-1.190854331E2
3.834437519E2,4.704164827E-1,-1.776095338E2
3.839436851E2,2.179423119E0,-1.594034210E2
3.844436171E2,3.453300861E-1,-8.912084987E1
3.849435481E2,2.079490443E0,-1.761713366E2
3.854434811E2,2.073882309E-1,-9.315293700E1
3.859434132E2,4.613865935E-1,-9.383592954E1
3.864433452E2,2.228051882E-1,-8.315722658E1
3.869432777E2,5.217367497E-1,-1.240094090E2
3.879431415E2,9.222897114E-1,-1.517885479E2
3.884430735E2,7.652935396E-1,-1.482458512E2
3.889430051E2,1.075253110E0,-1.405318134E2
3.894434011E2,1.606351121E0,-1.242407194E2
3.899428417E2,1.627038612E0,-1.153608958E2
3.904423067E2,1.339112627E0,-1.215654857E2
3.909417735E2,1.170718909E0,-1.202004509E2
3.914412415E2,1.757217710E0,-1.104254701E2
3.919407095E2,1.797752768E0,-1.019986167E2
3.924401825E2,1.772384652E0,-1.013825507E2
3.929396417E2,2.005565473E0,-1.053701703E2
3.934391307E2,1.836455587E0,-1.114788938E2
3.939386543E2,2.065215938E0,-1.121343351E2
3.944381203E2,1.018458925E0,-1.331410834E2
3.949380512E2,1.639218743E0,-1.111417455E2
3.954379832E2,1.755761651E0,-1.155103311E2
3.959379136E2,1.778934983E0,-1.162082315E2
3.964378816E2,1.696088601E0,-1.153461759E2
3.969373052E2,1.719453215E0,-1.184267067E2
3.974367632E2,1.644784830E0,-1.143804030E2
3.979362412E2,1.414990240E0,-1.495380736E2
3.984362092E2,1.585174488E0,-1.140984064E2
3.989361408E2,1.825301974E0,-1.084963779E2
3.999360028E2,2.156518909E0,-1.031126578E2
4.004353788E2,2.017531467E0,-1.090861897E2
4.009348512E2,2.074871050E0,-1.086822450E2
4.014343122E2,1.854871302E0,-1.107818935E2
4.019337651E2,1.867463841E0,-1.070469589E2
4.024332211E2,7.298065375E-1,-1.105398187E2
4.029326840E2,5.445924291E-1,-1.138585383E2
4.034321300E2,4.588920271E-1,-1.112505055E2
4.039316121E2,5.355503302E-1,-1.071791882E2
4.044310821E2,4.518156126E-1,-1.070205256E2
4.049305535E2,4.020389336E-1,-1.072042517E2
4.054310635E2,3.758731772E-1,-1.143323108E2
4.059309936E2,2.034307662E0,-7.942351583E1
4.064309246E2,5.943982626E-1,-7.464019061E1
4.069308553E2,1.336644240E0,-9.402346801E1
4.074307863E2,1.294741465E0,-7.795436761E1
4.079307166E2,9.917665870E-1,-9.346822925E1
4.084311136E2,6.465132663E-1,-9.501038082E1
4.089306066E2,8.369895248E-1,-1.143240684E2
4.094301126E2,9.762937891E-1,-1.086151752E2
4.099295936E2,1.094002083E0,-1.056155666E2
4.109297300E2,1.366733022E0,-9.722121929E1
4.114296600E2,1.311309692E0,-9.983102400E1
4.119295910E2,1.142183587E0,-9.991317447E1
4.124300390E2,1.046884681E0,-1.028427540E2
4.129295122E2,1.086942269E0,-1.054345242E2
4.134289862E2,9.248462775E-1,-1.095433141E2
4.139284566E2,1.070674172E0,-1.029486245E2
4.144279296E2,1.065063139E0,-1.041169417E2
4.149274020E2,9.850016913E-1,-1.091158513E2
4.154277430E2,1.043526876E0,-1.073020426E2
4.159276716E2,1.033774233E0,-9.999379276E1
4.164276016E2,1.002115449E0,-1.085146369E2
4.169275310E2,1.100277440E0,-1.114247506E2
4.174277210E2,1.058650889E0,-1.030342230E2
4.179276508E2,2.843912598E0,-2.337554376E1
4.184275808E2,5.099516170E0,-1.088402202E1
4.189275112E2,6.464322092E0,-9.987179831E0
4.194274422E2,7.041225151E0,-5.107994433E0
4.199273720E2,7.073329847E0,-1.299819864E0
4.204273030E2,6.243652551E0,2.449197940E-1
4.209272330E2,6.679855711E0,-7.387730545E-1
4.214271640E2,6.791777021E0,-1.701867135E0
4.219270932E2,6.671302336E0,-4.461324924E0
4.229269550E2,6.698826930E0,-5.804331523E0
4.234268860E2,7.172374098E0,-6.389152522E0
4.239268155E2,6.253589707E0,-6.280083264E0
4.244267455E2,6.557039486E0,-2.285329869E0
4.249266757E2,6.779131975E0,-6.516622879E0
4.254266067E2,6.170351098E0,4.045673442E-1
4.259265360E2,5.992628303E0,-3.484728209E0
4.264264650E2,5.938719725E0,-2.930701280E0
4.269263958E2,5.387886018E0,-2.356560564E0
4.274263258E2,5.475495849E0,-4.356539941E0
4.279262558E2,4.840888264E0,7.863632817E-1
4.284261848E2,4.359436023E0,-7.889447186E0
4.289261140E2,4.690351787E0,-2.197614828E1
4.294260430E2,5.042928496E0,-4.723709107E0
4.299259733E2,4.648192469E0,-1.735468624E1
4.304259023E2,4.654495016E0,-9.820564669E0
4.309258320E2,4.550100779E0,-1.134059066E1
4.314257610E2,3.887819048E0,-8.866827799E0
4.319256888E2,4.501982569E0,-1.485883671E1
4.324256178E2,4.229139319E0,-1.430727981E1
4.329255479E2,4.322459757E0,-1.431149927E1
4.334254769E2,3.795288786E0,-2.080703399E1
4.339254050E2,4.023198724E0,-1.717166442E1
4.349252625E2,3.775644024E0,-1.798354454E1
4.354251905E2,3.570504676E0,-1.235851792E1
4.359251186E2,3.789012564E0,-9.563570839E0
4.364250476E2,3.438940557E0,-6.801992664E0
4.369249755E2,3.464606641E0,-1.319597036E1
4.374249035E2,3.442445091E0,-4.736878764E0
4.379248321E2,2.900542854E0,-3.003451078E0
4.384247601E2,2.694255975E0,8.504224867E0
4.389246883E2,2.877119456E0,2.871507753E1
4.394246152E2,3.345510651E0,3.408683467E1
4.399245426E2,2.618415358E0,7.194587876E0
4.404244706E2,2.698347213E0,8.842216616E0
4.409243976E2,3.213839270E0,2.703114732E1
4.414243256E2,1.039059131E0,2.759828591E1
4.419242532E2,2.001752526E0,9.985514527E1
4.424241812E2,1.626235966E0,9.599950732E1
4.429241067E2,2.705222183E-1,-1.535195806E2
4.434240337E2,9.848222934E-1,-1.086923116E2
4.439239615E2,5.244214462E-1,-1.354511385E2
4.444238885E2,9.922104534E-1,8.711841627E1
4.449238171E2,5.240904171E-1,-1.401441474E2
4.454237431E2,4.398623013E-1,-7.463297562E1
4.464235971E2,3.860436038E-1,-8.777730687E1
4.469235235E2,2.698557308E-1,-1.727367553E2
4.474234505E2,1.326576512E0,-1.235693988E2
4.479233780E2,6.589649756E-1,-1.376681642E2
4.484233040E2,1.272017264E0,-1.081819890E2
4.489232306E2,6.854769018E-1,3.965694424E1
4.494231576E2,1.697910134E0,1.349586611E2
4.499230846E2,4.619302820E-1,1.455142089E2
4.504230126E2,5.832933457E-1,1.414080938E2
4.509229421E2,1.462401710E0,-1.265577566E2
4.514228711E2,4.755695420E-1,-1.002667888E2
4.519228002E2,3.915225736E-1,-1.675283024E2
4.524227302E2,1.942364773E-1,8.869804732E1
4.529226607E2,5.030586745E-1,-1.420361857E2
4.534225917E2,7.932797481E-2,-9.317983011E1
4.539225217E2,1.124670199E0,-1.190677504E2
4.544224517E2,2.141936213E-1,8.929268063E1
4.549223828E2,4.525134504E-1,-1.255638522E2
4.554223128E2,1.356402722E-1,-1.440276129E2
4.559222441E2,9.585291497E-2,-1.264215233E1
4.564221751E2,4.638417345E-1,1.796738416E2
4.569221040E2,7.245632592E-1,-1.149616912E2
4.579219665E2,5.648099784E-1,-1.528402043E2
4.584218965E2,1.474248731E-1,-1.618899765E2
4.589218278E2,5.505287347E-1,-1.307515455E2
4.594217588E2,2.099502545E-1,-1.172100046E2
4.599216900E2,2.360058230E-1,1.489259887E2
4.604216210E2,3.539799123E-1,-1.243678565E2
4.609215517E2,2.770179698E-1,-8.616162670E1
4.614214827E2,9.013501546E-1,-1.131697116E2
4.619214139E2,8.996214629E-1,8.405198714E1
4.624213449E2,1.289201313E-1,-7.892140858E1
4.629212760E2,4.703883413E-1,-1.180473324E2
4.634212070E2,5.569150953E-1,-6.733820620E1
4.639211378E2,1.733939322E-1,1.678847582E2
4.644210688E2,2.892053078E-1,-1.645603545E2
4.649210006E2,4.806957459E-1,-1.094921904E2
4.654209316E2,6.284135096E-1,1.221657806E2
4.659208628E2,5.635682685E-1,1.291554341E2
4.664207938E2,1.806478883E-1,-2.039149719E1
4.669207260E2,2.160968383E-1,-1.227068269E2
4.674206570E2,6.323741319E-1,-9.656972676E1
4.679205881E2,3.709747152E-1,-1.237662080E2
4.684205201E2,3.551048382E-1,-1.268121980E2
4.689204509E2,2.491990289E-1,-1.537970026E2
4.694203829E2,5.461478697E-1,-1.587881752E2
4.704202463E2,2.296505929E-1,-1.650397112E2
4.709201780E2,3.747244097E-1,-1.229785879E2
4.714201100E2,4.676877550E-1,-9.139195997E1
4.719200410E2,1.285453876E0,-8.839253211E1
4.724199729E2,1.876458871E0,-9.390904507E1
4.729199049E2,1.245588907E0,-1.061616891E2
4.734198366E2,1.517384118E0,-9.669610763E1
4.739197686E2,1.389465662E0,-1.082284371E2
4.744197005E2,9.325028106E-1,-9.951602020E1
4.749196325E2,8.383008885E-1,-9.983436749E1
4.754195651E2,9.142625137E-1,-1.111612598E2
4.759194971E2,8.429703399E-1,-1.120006983E2
4.764194289E2,3.013698923E0,-1.525674687E2
4.769193609E2,3.800358851E0,-1.671345230E2
4.774192932E2,3.928483116E0,-1.724640707E2
4.779192263E2,3.704466498E0,-1.670772369E2
4.784191578E2,3.586978560E0,-1.726686414E2
4.789190897E2,3.481162041E0,-1.759049797E2
4.794190227E2,3.794010216E0,-1.781571595E2
4.799189547E2,3.706358525E0,-1.714517158E2
4.804188866E2,3.634629989E0,-1.795972976E2
4.809188196E2,3.266922535E0,1.773337404E2
4.814187518E2,3.214087089E0,-1.755286611E2
4.819186848E2,3.367034115E0,-1.691963797E2
4.829185502E2,3.317196118E0,-1.733527746E2
4.834184825E2,2.938787579E0,-1.800000000E2
4.839184155E2,3.116484014E0,-1.735293512E2
4.844183480E2,3.469309703E0,-1.693946403E2
4.849182810E2,3.799127983E0,-1.757901531E2
4.854182136E2,3.304756015E0,-1.586145697E2
4.859181466E2,3.435492637E0,1.790938668E2
4.864180801E2,3.613133446E0,-1.723934018E2
4.869180121E2,3.090289841E0,-1.712948112E2
4.874179448E2,3.082764310E0,-1.653672409E2
4.879178778E2,3.255061900E0,-1.597518053E2
4.884178112E2,3.110433159E0,-1.671871899E2
4.889177442E2,3.018771998E0,-1.618603075E2
4.894176772E2,3.243759777E0,-1.687176622E2
4.899176112E2,3.304303880E0,-1.572654798E2
4.904175441E2,3.200349336E0,-1.607348824E2
4.909174781E2,3.303915244E0,-1.672146704E2
4.914174108E2,3.975445053E0,-1.654314319E2
4.919173448E2,3.584184652E0,-1.744896283E2
4.924172778E2,3.804123333E0,-1.680805609E2
4.929172118E2,3.924909388E0,-1.725890234E2
4.934171452E2,4.508359346E0,-1.750942200E2
4.939170792E2,4.983026329E0,-1.790644758E2
4.944170132E2,6.201816410E0,-1.799756154E2
4.954168795E2,6.561350298E0,-1.729624348E2
4.959168135E2,7.135362615E0,-1.675072351E2
4.964167475E2,6.850802825E0,-1.686038999E2
4.969166815E2,6.717518968E0,-1.616153043E2
4.974170792E2,7.214787637E0,-1.608594792E2
4.979174263E2,6.887139975E0,-1.798323197E2
4.984173598E2,6.415346819E0,-1.783008149E2
4.989172938E2,6.565778987E0,-1.800000000E2
4.994172276E2,5.146816195E0,1.765706461E2
5.005258851E2,2.947421005E-1,1.973444118E1
5.010258221E2,1.405211229E-1,-1.291113912E2
5.015257601E2,2.299196085E-1,-8.295667909E1
5.020256987E2,2.034356610E-1,-1.111089076E2
5.025256357E2,1.341246308E-1,1.625120026E2
5.030255726E2,2.719778258E-1,-1.247778314E2
5.035255096E2,2.136777782E-1,-1.356662000E2
5.040254477E2,8.139755442E-1,-1.434058620E2
5.045253847E2,2.095237535E-1,-3.422365656E1
5.050253197E2,2.248192454E-1,-7.299714736E1
5.055252567E2,8.075247536E-2,-6.540020939E1
5.060251932E2,4.703352240E-1,-1.111775602E2
5.065251282E2,6.288108567E-1,-9.971396640E1
5.070250643E2,4.137369822E-1,-1.265034051E2
5.075249993E2,3.359103891E-1,-9.529008120E1
5.080249350E2,7.879828539E-1,-9.643234125E1
5.085248700E2,2.117976070E-1,-8.081465799E1
5.090248046E2,2.985050319E-1,-1.100991191E2
5.095247396E2,3.302856955E-1,-1.041859382E2
5.100247235E2,2.947587090E-1,-9.878529871E1
5.105246585E2,4.319790920E-1,-1.049465268E2
5.110245924E2,3.099480437E-1,-1.306189622E2
5.120244610E2,4.020526484E-1,-1.216982776E2
5.125243960E2,5.608635116E-1,-1.313720871E2
5.130243307E2,2.746930209E-1,-1.161528584E2
5.135242647E2,5.591100844E-1,-1.497955967E2
5.140241976E2,4.869881760E-1,-1.380050865E2
5.145241316E2,5.296274198E-1,-1.447180556E2
5.150240642E2,3.494511369E-1,-1.193498681E2
5.155239972E2,3.809105201E-1,-1.340638778E2
5.160239296E2,5.373935422E-1,-1.192290339E2
5.165238626E2,5.522665215E-1,-1.255164178E2
5.170244168E2,4.133751570E-1,-1.295555775E2
5.175238688E2,3.482498856E-1,1.681487510E2
5.180238002E2,3.122079379E-1,-1.259914963E2
5.185237312E2,2.695577929E-1,-9.696204626E1
5.190236633E2,1.682667727E-1,-8.123093774E1
5.195235943E2,2.177152909E-1,-1.012642056E2
5.200235267E2,2.464550369E-1,-9.452476847E1
5.205229407E2,2.297024913E-1,-1.033414593E2
5.210224227E2,2.718597559E-1,-9.652508246E1
5.215230257E2,2.525698359E-1,-1.062762629E2
5.220229556E2,2.684109176E-1,-8.716588898E1
5.225228856E2,1.908847151E-1,-1.195465124E2
5.230228156E2,2.723732547E-1,-8.777603875E1
5.235227456E2,2.529219210E-1,-1.138812760E2
5.245226045E2,3.377735482E-1,-9.224867900E1
5.250225948E2,3.844412122E-1,-9.885626932E1
5.255221388E2,2.332886529E-1,-1.146235648E2
5.260224102E2,9.268087736E-1,-1.297826992E1
5.265223392E2,2.216469422E0,-6.105046224E0
5.270222685E2,4.059008241E0,-5.423139800E0
5.275221975E2,5.127911162E0,-3.404573918E0
5.280221281E2,5.650665957E0,-3.456619172E0
5.285220581E2,5.894510064E0,-2.505837702E0
5.290219876E2,5.985139875E0,-2.200654317E0
5.295222806E2,5.917854307E0,-2.337825762E0
5.300217654E2,6.103903320E0,-2.894512692E0
5.305219264E2,6.361365403E0,-4.082211317E0
5.310218556E2,6.346435841E0,-4.152931815E0
5.315217856E2,6.395803550E0,-2.967421378E0
5.320217155E2,6.338215949E0,-2.965463666E0
5.325216445E2,6.031536316E0,-1.394534355E0
5.330215738E2,5.755148060E0,-4.657144082E0
5.335215028E2,5.987271777E0,-2.313046013E0
5.340214319E2,5.502304933E0,-2.683632257E0
5.345213609E2,5.075618894E0,-2.377663276E0
5.350212890E2,5.132539519E0,-4.304151708E0
5.355212180E2,4.849465969E0,-3.834519601E0
5.365210760E2,5.195005334E0,-5.120355543E0
5.370210040E2,5.093264535E0,-8.644216615E0
5.375209320E2,5.279334266E0,-1.189997179E1
5.380208600E2,5.596517718E0,-1.127071566E1
5.385207876E2,5.269967704E0,-8.312416386E0
5.390207146E2,5.007501914E0,-1.162119104E1
5.395206428E2,5.116248074E0,-1.789417325E1
5.400205698E2,5.073318708E0,-1.976555985E1
5.405204963E2,4.836037095E0,-2.317805586E1
5.410204243E2,4.813776309E0,-2.347340487E1
5.415203512E2,4.597559810E0,-2.416871844E1
5.420202782E2,4.548199066E0,-2.424244642E1
5.425202056E2,4.564604639E0,-2.143959409E1
5.430201316E2,4.219711010E0,-1.859628154E1
5.435200590E2,4.218416088E0,-2.621497949E1
5.440199850E2,4.056303309E0,-1.894209173E0
5.445199118E2,3.490746960E0,-6.654896806E0
5.450198378E2,3.619044729E0,-1.109318464E1
5.455197632E2,3.826999738E0,-1.573737296E0
5.460196892E2,3.554839836E0,1.173062332E1
5.465196153E2,4.216527676E0,2.183940255E1
5.470195413E2,3.439248001E0,2.443912865E1
5.475194667E2,4.280021707E0,3.461649689E1
5.480193927E2,4.218523370E0,3.015396174E1
5.485193187E2,3.760014097E0,3.408178279E1
5.495191693E2,3.572975764E0,3.910961002E1
5.500190953E2,3.867268431E0,2.773154612E1
5.505190211E2,3.831082938E0,3.159522226E1
5.510189461E2,1.371881380E0,3.004991362E1
5.515188707E2,1.846018765E0,-1.276719754E2
5.520187957E2,1.636927353E0,-1.552164299E2
5.525187207E2,1.231300802E0,1.501676364E2
5.530186457E2,1.663437845E0,-1.417423770E2
5.535185706E2,2.728000116E-1,7.725258302E1
5.540184956E2,4.490900738E-1,-1.355837796E2
5.545184199E2,5.436928685E-1,7.372503024E1
5.550183449E2,1.866460492E0,-8.429989291E1
5.555182690E2,9.878541077E-1,-8.534103007E1
5.560181930E2,4.926927703E-1,1.136057067E2
5.565181181E2,1.086975490E0,1.086329925E2
5.570180431E2,9.159225973E-1,6.546781935E1
5.575179664E2,7.556140400E-1,7.700538320E1
5.580178904E2,1.872406449E0,8.224360323E1
5.585178145E2,8.611919527E-1,1.352104905E2
5.590177395E2,3.946633008E-2,-5.194428907E0
5.595176626E2,5.156277497E-1,5.237046800E1
5.600175866E2,9.754328646E-1,9.575696144E1
5.605175111E2,7.466170566E-1,8.785157612E1
5.610174351E2,8.166057119E-1,9.681552156E1
5.620172822E2,6.835529276E-1,7.366146479E1
5.625172069E2,1.027325657E0,7.412975950E1
5.630171309E2,3.125821839E-1,-6.178896577E0
5.635170548E2,1.008820973E0,-9.029997516E1
5.640169778E2,9.216584668E-1,-9.368961448E1
5.645169011E2,9.829669970E-1,-1.053616163E2
5.650168241E2,4.889333959E-1,-9.522276042E1
5.655167488E2,9.384619027E-1,-8.788492396E1
5.660166718E2,4.281833267E-1,-1.036305138E2
5.665165955E2,9.928296008E-1,-8.163562027E1
5.670165185E2,8.712837565E-1,-1.254149305E2
5.675164421E2,6.089931178E-1,-1.002023627E2
5.680163651E2,1.453204687E0,-9.876497419E1
5.685162883E2,1.212534257E0,-8.804228830E1
5.690162113E2,1.344698613E0,-8.518287261E1
5.695161342E2,5.827539762E-1,-1.105661556E2
5.700160572E2,9.822308519E-1,-7.253499530E1
5.705159791E2,6.424581153E-1,-6.727130521E1
5.710159021E2,4.917244984E-1,-1.472042330E2
5.715158257E2,3.630328676E-1,1.198141627E2
5.720157487E2,1.633658490E-1,1.255015290E2
5.725156715E2,3.621930570E-1,-1.494484362E2
5.730155935E2,2.531219713E-1,1.779618644E2
5.735155156E2,5.311659725E-1,1.064909298E2
5.740154386E2,5.983715846E-1,9.145563330E1
5.750152840E2,5.883835878E-1,9.675468867E1
5.755152061E2,5.547054799E-1,-1.140365384E2
5.760151291E2,1.091861418E0,-8.338653951E1
5.765150512E2,8.015410599E-1,1.167664921E2
5.770149732E2,4.836983630E-1,-9.308544819E1
5.775148962E2,1.072563493E0,-1.053876326E2
5.780148182E2,9.315767543E-1,-9.037694047E1
