"t (s)","Inclination (deg)","Rotation (deg)"
5.831283157E2,3.244673819E0,1.782076557E2
5.836283055E2,2.807888162E0,1.722469213E2
5.841282935E2,2.929347140E0,1.723164253E2
5.846282825E2,2.949145492E0,1.702069863E2
5.851282715E2,3.328827610E0,1.707759490E2
5.856282586E2,3.864728738E0,1.729053606E2
5.861282476E2,3.909978011E0,1.766724449E2
5.866282356E2,2.665550321E0,1.691628933E2
5.871282236E2,1.703554387E0,1.687830801E2
5.876282116E2,1.583838160E0,1.680437840E2
5.881282006E2,1.562397218E0,1.724139009E2
5.886281886E2,1.548859281E0,1.707793854E2
5.891281766E2,1.944564207E0,1.705806185E2
5.896281655E2,3.077477636E0,1.730004368E2
5.901281535E2,3.445589761E0,1.752974999E2
5.906281405E2,3.703148334E0,1.742020616E2
5.911281285E2,3.480861982E0,1.716795877E2
5.916281171E2,3.713830738E0,1.727872749E2
5.921281051E2,3.884827813E0,1.758493441E2
5.931280819E2,4.827586324E0,1.741772924E2
5.936280701E2,4.826268572E0,1.743485592E2
5.941280581E2,5.321303744E0,1.749586622E2
5.946280470E2,5.262121204E0,1.752521749E2
5.951280360E2,5.376657850E0,1.758533576E2
5.956280241E2,3.033437622E0,1.737055673E2
5.961280131E2,2.251806648E-1,1.444886409E2
5.966280016E2,3.477801695E-1,4.045896482E1
5.971279906E2,4.220560584E-1,2.747869629E1
5.976279808E2,4.273418864E-1,2.635343338E1
5.981279698E2,4.651850569E-1,2.997438720E1
5.986279573E2,3.642560315E-1,2.718780686E1
5.991279463E2,3.492976746E-1,2.422774532E1
5.996279342E2,3.761029484E-1,2.392158290E1
6.001279232E2,3.938179074E-1,2.627857467E1
6.006279133E2,4.034610603E-1,2.937142143E1
6.011279023E2,4.603017548E-1,2.666332857E1
6.016278898E2,3.897199448E-1,3.034051700E1
6.021278788E2,3.776817562E-1,3.071054260E1
6.026278687E2,4.495392526E-1,2.550693809E1
6.031278567E2,3.650684759E-1,2.277984902E1
6.036278454E2,4.126401094E-1,3.035357850E1
6.041278334E2,3.999411902E-1,2.424504825E1
6.046278217E2,3.925847961E-1,2.465782381E1
6.056277986E2,4.415060117E-1,2.086466119E1
6.061277866E2,4.490177287E-1,2.414554196E1
6.066277740E2,4.331796897E-1,2.823744554E1
6.071277620E2,4.562901248E-1,2.413156908E1
6.076277501E2,4.561055172E-1,2.040020939E1
6.081277381E2,4.336284584E-1,2.912259747E1
6.086277256E2,3.973349023E-1,2.838696662E1
6.091277136E2,4.077019099E-1,3.196585071E1
6.096277012E2,4.426005002E-1,2.328872538E1
6.101276882E2,4.342798724E-1,2.593946243E1
6.106276765E2,4.417184730E-1,2.774254662E1
6.111276635E2,4.274134362E-1,2.349384687E1
6.116276514E2,4.079086509E-1,2.251498013E1
6.121276384E2,4.438412047E-1,2.932047588E1
6.126276265E2,3.867739472E-1,1.637483780E1
6.131276135E2,3.829137025E-1,2.153126422E1
6.136275991E2,3.993970297E-1,3.094197934E1
6.141275861E2,3.149942150E-1,2.347293285E1
6.146275736E2,3.732775006E-1,2.826400415E1
6.151275606E2,3.911255389E-1,1.638954033E1
6.156275481E2,4.398732253E-1,2.389250231E1
6.161275351E2,4.387927053E-1,2.160871140E1
6.166275229E2,4.300472624E-1,2.350795997E1
6.171275089E2,4.232864343E-1,2.017753689E1
6.176274952E2,4.299535778E-1,2.898604117E1
6.181274822E2,4.078848197E-1,3.034586393E1
6.186274684E2,3.763760389E-1,2.469998628E1
6.191274544E2,4.605164802E-1,2.656505118E1
6.201274273E2,2.446686294E-1,-9.428776673E0
6.206274127E2,3.155047044E0,-3.047619104E-1
6.211273987E2,5.331224333E0,-2.825212778E-1
6.216273847E2,5.745796340E0,-2.495701692E0
6.221273707E2,5.762725737E0,-1.439333712E0
6.226273572E2,5.708440532E0,-1.171856236E0
6.231273422E2,5.709147688E0,-1.490923412E0
6.236273272E2,5.707731815E0,-8.074292678E-1
6.241273132E2,5.722981641E0,-8.253003357E-1
6.246272994E2,5.741615834E0,-5.083475621E-1
6.251272854E2,5.472368135E0,-3.499779044E-1
6.256272700E2,5.668482780E0,-7.490383332E-1
6.261272560E2,5.563524215E0,-1.547424332E0
6.266272409E2,5.588677411E0,-2.010343953E0
6.271272259E2,5.632113315E0,-2.800764705E0
6.276272101E2,5.595757787E0,7.115443930E-1
6.281271951E2,5.687607448E0,-1.121719515E0
6.286271807E2,5.499800914E0,-9.505766338E-1
6.291271657E2,5.645253328E0,-3.850103823E-1
6.296271525E2,5.439152011E0,-7.709569857E-1
6.301271375E2,4.960934441E0,-3.327757363E0
6.306271230E2,4.894229692E0,-4.824139512E0
6.311271090E2,4.648315311E0,-5.635358310E0
6.316270943E2,4.639715580E0,-6.402482763E0
6.321270803E2,4.194983831E0,-7.011606172E0
6.331270512E2,3.888721426E0,8.854242832E0
6.336270381E2,3.791578826E0,6.563877423E-1
6.341270241E2,3.358646464E0,1.236548478E1
6.346270086E2,3.005053238E0,-1.819421167E1
6.351269946E2,2.957633835E0,-4.641964390E0
6.356269810E2,3.114612726E0,-6.350959605E0
6.361269670E2,3.143025814E0,1.501167327E1
6.366269523E2,3.077927594E0,-1.749355360E1
6.371269383E2,3.454928091E0,1.024628137E1
6.376269242E2,3.375400744E0,4.330725195E0
6.381269092E2,2.429819742E0,-1.281515104E1
6.386268955E2,2.021006116E0,-8.376761627E0
6.391268805E2,2.163712176E0,5.832563745E0
6.396268645E2,1.936961528E0,2.657668956E1
6.401268495E2,2.458388849E0,8.141842089E0
6.406268348E2,4.208186517E0,2.246716787E1
6.411268198E2,4.431960757E0,1.500345801E1
6.416268043E2,3.849422385E0,5.249003079E0
6.421267893E2,4.414800149E0,1.986195069E1
6.426267749E2,4.061798926E0,1.965382406E1
6.431267599E2,3.391571628E0,1.079824608E1
6.436267438E2,1.810440273E0,1.764648393E1
6.441267288E2,8.674234326E-1,1.073297011E2
6.446267140E2,1.139641567E0,-1.574041311E2
6.451266980E2,8.958197769E-1,1.588101922E2
6.456266828E2,3.620811381E-1,7.603291253E1
6.466266513E2,1.675646140E0,1.652054527E2
6.471266353E2,2.392265261E0,1.609661624E2
6.476266200E2,2.589474532E0,1.626716304E2
6.481266040E2,2.368670113E0,-1.758769467E2
6.486265877E2,2.348975470E0,1.584667072E2
6.491265717E2,2.306275203E0,1.647931995E2
6.496265569E2,2.756975219E0,1.522088977E2
6.501265409E2,2.007244976E0,1.611909904E2
6.506265262E2,2.406446219E0,1.584214085E2
6.511265102E2,2.721087895E0,1.491447581E2
6.516264956E2,3.294789589E0,1.534701861E2
6.521264806E2,3.026067562E0,1.309618776E2
6.526264651E2,2.853802247E0,1.653933671E2
6.531264501E2,3.074682633E0,1.375599717E2
6.536264357E2,2.655223884E0,1.400653132E2
6.541264207E2,3.216235409E0,1.308435622E2
6.546264073E2,3.302743917E0,1.357398208E2
6.551263923E2,2.897547422E0,1.242953329E2
6.556263788E2,3.623144798E0,1.160456738E2
6.561263668E2,3.675129493E0,1.112371606E2
6.566263552E2,3.369177692E0,1.125161790E2
6.571263442E2,3.485056293E0,1.144870721E2
6.576263335E2,3.501889895E0,1.137341910E2
6.581263245E2,3.766676475E0,1.111371691E2
6.586263158E2,3.856738992E0,1.078571536E2
6.591263078E2,3.718326758E0,1.073393206E2
6.601262918E2,3.440777667E0,1.234792284E2
6.606262837E2,3.372262767E0,1.127629267E2
6.611262757E2,2.785059739E0,7.938146101E1
6.616262693E2,3.072826780E0,7.981234995E1
6.621262613E2,3.478915330E0,8.176213396E1
6.626262531E2,4.009494263E0,8.256168629E1
6.631262451E2,2.956777892E0,8.250777727E1
6.636262390E2,3.594307725E0,8.282782520E1
6.641262320E2,2.933592885E0,8.138589760E1
6.646262255E2,3.902147210E0,8.562138432E1
6.651262185E2,3.107113964E0,8.220024639E1
6.656262107E2,3.234708013E0,8.647274711E1
6.661262037E2,3.142667136E0,8.037056557E1
6.666261969E2,3.063468631E0,8.723351903E1
6.671261889E2,3.872448221E0,8.756835254E1
6.676261790E2,3.500730256E0,8.802556621E1
6.681261700E2,2.890332865E0,8.639981361E1
6.686261622E2,2.951776300E0,8.081066172E1
6.691261522E2,3.269049594E0,8.443881287E1
6.696261420E2,2.751242608E0,8.267333451E1
6.701261320E2,2.699318374E0,8.645073412E1
6.706261211E2,2.146624020E0,7.857533844E1
6.711261101E2,2.310183952E0,8.091754574E1
6.716261008E2,1.905761712E0,8.101502308E1
6.726260782E2,1.065483920E0,6.752056560E1
6.731260672E2,1.657884683E0,7.609108027E1
6.736260550E2,1.513811380E0,7.641616727E1
6.741260430E2,1.481495218E0,7.877754193E1
6.746260313E2,7.858620599E-1,7.027657363E1
6.751260193E2,9.456734332E-1,5.936321730E1
6.756260057E2,4.288565183E-1,-4.666995785E1
6.761259937E2,1.140279043E0,6.491385728E1
6.766259807E2,9.372845707E-1,-7.402533422E1
6.771259677E2,1.297124589E0,3.379429841E1
6.776259546E2,3.588512743E-1,-3.712291956E1
6.781259416E2,3.585925979E-1,-5.210061440E1
6.786259286E2,8.499598331E-1,-8.600355615E1
6.791259156E2,7.785587983E-1,3.369006752E1
6.796259036E2,4.152531947E-1,1.195101059E1
6.801258906E2,2.396802956E-1,1.704100448E1
6.806258776E2,2.420491582E-1,1.699631613E1
6.811258676E2,1.018573236E0,-6.856227954E1
6.816258590E2,4.390588123E-1,6.082308800E1
6.821258500E2,1.237220436E0,-8.161975013E1
6.826258400E2,3.961754570E-1,1.662134324E0
6.831258320E2,1.202576721E0,-6.808381546E1
6.836258248E2,3.979436956E-1,9.161879767E1
6.841258168E2,1.195139553E0,-1.556738862E2
6.846258076E2,1.736939919E0,1.625036388E2
6.856257926E2,1.551560468E0,1.520187422E2
6.861257851E2,1.837406986E0,1.391924988E2
6.866257781E2,2.157389636E0,1.415273482E2
6.871257697E2,1.609342578E0,1.431489311E2
6.876257627E2,1.566758935E0,1.386134006E2
6.881257560E2,2.086394246E0,1.302925444E2
6.886257490E2,1.537520498E0,1.403537196E2
6.891257421E2,2.027135801E0,1.377853579E2
6.896257351E2,1.744234972E0,1.447935861E2
6.901257280E2,1.394410980E0,1.585797988E2
6.906257220E2,1.983012076E0,1.472816756E2
6.911257147E2,2.283734318E0,1.614650088E2
6.916257087E2,2.785722289E0,1.528679265E2
6.921257017E2,2.780382142E0,1.567942490E2
6.926256957E2,2.372870784E0,1.542280185E2
6.931256903E2,2.201827324E0,1.501468846E2
6.936256833E2,2.274926940E0,1.431967511E2
6.941256771E2,1.928920397E0,1.450571717E2
6.946256711E2,1.939568950E0,1.338022891E2
6.951256638E2,1.924945364E0,1.377316122E2
6.956256578E2,1.876618678E0,1.380431423E2
6.961256517E2,1.943013646E0,1.397348293E2
6.966256447E2,2.018650227E0,1.408350485E2
6.971256391E2,1.927372180E0,1.399930268E2
6.976256331E2,2.123704233E0,1.395989303E2
6.986256191E2,1.937525457E0,1.399801525E2
6.991256104E2,2.054326685E0,1.260164934E2
6.996256024E2,1.715288742E0,1.380303541E2
7.001255943E2,1.373673622E0,6.833497630E1
7.006255853E2,1.301781565E0,7.419889873E1
7.011255756E2,1.293742866E0,7.848903052E1
7.016255666E2,1.300815144E0,7.472435498E1
7.021255550E2,1.152042816E0,7.300684770E1
7.026255450E2,1.226372550E0,7.536528478E1
7.031255337E2,1.289016447E0,7.513674696E1
7.036255237E2,1.147972539E0,7.449247861E1
7.041255128E2,1.407710666E0,7.310703775E1
7.046255008E2,1.730778746E0,1.287786600E2
7.051254896E2,1.708514707E0,1.325852171E2
7.056254786E2,3.133406169E0,1.535648219E2
7.061254697E2,5.315948006E0,1.624888044E2
7.066254607E2,6.689810941E0,1.669439028E2
7.071254535E2,6.641478100E0,1.645849121E2
7.076254455E2,6.077822237E0,1.672709339E2
7.081254383E2,5.602988206E0,1.634708030E2
7.086254323E2,3.614655060E0,1.560671694E2
7.091254261E2,1.641115022E0,6.074273058E1
7.096254201E2,1.508671120E0,6.796893690E1
7.101254140E2,1.365809383E0,7.080582433E1
7.108554063E2,1.499924402E0,7.211820527E1
7.113554013E2,1.536436584E0,7.190951063E1
7.118553957E2,1.463148013E0,7.292013548E1
7.123553917E2,1.576312892E0,7.048374573E1
7.128553868E2,1.495907990E0,7.242174664E1
7.133553818E2,1.620636626E0,7.816781483E1
7.138553786E2,1.419353505E0,6.892697087E1
7.143553736E2,1.308372820E0,6.812704237E1
7.148553685E2,1.410646523E0,6.975917926E1
7.153554315E2,1.224531535E0,6.922774531E1
7.158559016E2,1.398438762E0,7.067593218E1
7.163563836E2,1.583516731E0,7.266695165E1
7.168568615E2,1.427420410E0,7.120512953E1
7.173573215E2,1.415983685E0,6.839709686E1
7.178577651E2,1.264766638E0,6.495177233E1
7.183582091E2,1.454125336E0,6.656385858E1
7.188586427E2,1.372514765E0,6.989716642E1
7.193591037E2,1.355057080E0,6.812930069E1
7.203600517E2,1.396171148E0,7.023655871E1
7.208605070E2,1.344575747E0,6.795466153E1
7.213609870E2,1.346414839E0,6.964563789E1
7.218614795E2,1.348006334E0,6.903232908E1
7.223619315E2,1.326271109E0,7.004938881E1
7.228623845E2,1.358522516E0,6.748863343E1
7.233627905E2,1.298891364E0,6.894854907E1
7.238627879E2,1.322576666E0,6.921175431E1
7.243627869E2,1.334036681E0,6.881026598E1
7.248627875E2,1.330599841E0,7.059158535E1
7.253627865E2,1.380898012E0,6.734064796E1
7.258627846E2,1.332556719E0,6.789495538E1
7.263627826E2,1.298019885E0,6.944395478E1
7.268627808E2,1.356179050E0,6.844806257E1
7.273627768E2,1.331939795E0,6.623799338E1
7.278627722E2,1.369637207E0,6.722919965E1
7.283627672E2,1.352101433E0,6.850490768E1
7.288627620E2,1.353221695E0,6.976775518E1
7.293627550E2,1.321149725E0,6.856117219E1
7.298627493E2,1.341450275E0,7.051167455E1
7.303627423E2,1.329914185E0,7.223937137E1
7.308627351E2,1.332143702E0,7.005256349E1
7.313627271E2,1.256599868E0,7.036784810E1
7.318627187E2,1.368460106E0,6.786160085E1
7.323627097E2,1.297019365E0,6.724786107E1
7.328627020E2,1.343821854E0,6.944395478E1
7.333626930E2,1.357291309E0,6.891960292E1
7.343626737E2,1.370073730E0,6.776651418E1
7.348626650E2,1.273759792E0,7.015621631E1
7.353626550E2,1.400374856E0,6.951596629E1
7.358626445E2,1.335172394E0,6.833259073E1
7.363626335E2,1.332499475E0,7.049456387E1
7.368626236E2,1.363605925E0,6.859177714E1
7.373626126E2,1.333222341E0,7.097563397E1
7.378626029E2,1.315632292E0,7.033582112E1
7.383625919E2,1.438855317E0,7.045265156E1
7.388625801E2,1.357475078E0,7.124667905E1
7.393625681E2,1.455403926E0,7.110175308E1
7.398625570E2,1.354487657E0,7.163596176E1
7.403625450E2,1.377525168E0,7.010160871E1
7.408625353E2,1.347403935E0,6.853352731E1
7.413625233E2,1.330753297E0,6.807865124E1
7.418625111E2,1.304392356E0,6.862465412E1
7.423624991E2,1.385661514E0,6.804927704E1
7.428624860E2,1.366692074E0,6.816417863E1
7.433624740E2,1.372050166E0,6.802729295E1
7.438624613E2,1.353071214E0,6.803887659E1
7.443624483E2,1.340673208E0,6.767945599E1
7.448624365E2,1.361275304E0,6.933937670E1
7.453624235E2,1.386270431E0,6.908051627E1
7.458624100E2,1.384407493E0,6.751240563E1
7.463623960E2,1.377149427E0,6.754985792E1
7.468623833E2,1.353598708E0,6.788622262E1
7.473623703E2,1.336980671E0,6.980321297E1
7.478623558E2,1.348405907E0,6.966381471E1
7.483623428E2,1.315750326E0,6.857788503E1
7.488623292E2,1.418284030E0,6.511258829E1
7.498623001E2,1.371511148E0,7.087561861E1
7.503622861E2,1.320548130E0,6.692239282E1
7.508622732E2,1.391151601E0,6.854984531E1
7.513622592E2,1.321714803E0,6.892399484E1
7.518622456E2,1.370139441E0,6.823289936E1
7.523622316E2,1.350581597E0,7.155320586E1
7.528622166E2,1.340483146E0,6.664286051E1
7.533622026E2,1.325515929E0,6.779435666E1
7.538621875E2,1.322747733E0,6.905029853E1
7.543621725E2,1.319874504E0,6.690214036E1
7.548621566E2,1.319109144E0,6.826271957E1
7.553621416E2,1.360749477E0,6.940042357E1
7.558621274E2,1.336155266E0,6.982571383E1
7.563621124E2,1.333615146E0,6.950166338E1
7.568620963E2,1.371410247E0,6.962948907E1
7.573620813E2,1.371343723E0,6.953463308E1
7.578620665E2,1.277367271E0,7.002366402E1
7.583620515E2,1.332824268E0,6.785318461E1
7.588620353E2,1.339357743E0,6.843032852E1
7.593620193E2,1.332942933E0,7.027974608E1
7.598620030E2,1.346054320E0,7.070817777E1
7.603619880E2,1.310543303E0,6.971980446E1
7.608619725E2,1.351177980E0,6.694429143E1
7.613619565E2,1.344448311E0,6.908688022E1
7.618619403E2,1.347482661E0,7.055579987E1
7.628619070E2,1.341389608E0,6.666255898E1
7.633618910E2,1.333869020E0,6.810698499E1
7.638618740E2,1.279794700E0,6.748655918E1
7.643618580E2,1.309090330E0,6.667432297E1
7.648618417E2,1.341546374E0,6.761781537E1
7.653618257E2,1.420484657E0,6.593626267E1
7.658618081E2,1.385139389E0,6.815778156E1
7.663617921E2,1.128291277E0,6.741135701E1
7.668617762E2,1.301017558E0,6.766231883E1
7.673617602E2,1.402573487E0,6.728558764E1
7.678617461E2,1.371261787E0,7.179891020E1
7.683617301E2,1.372875295E0,6.813700424E1
7.688617154E2,1.369837475E0,6.761584870E1
7.693617004E2,1.331966506E0,6.835388237E1
7.698616851E2,1.340725841E0,7.030050172E1
7.703616711E2,1.365907460E0,6.961760413E1
7.708616563E2,1.300238522E0,7.051895019E1
7.713616413E2,1.301567739E0,6.793112540E1
7.718616275E2,1.357630682E0,6.607159761E1
7.723616125E2,1.310771724E0,7.030721336E1
7.728615963E2,1.370248346E0,6.822599820E1
7.733615823E2,1.298478442E0,6.617620307E1
7.738615682E2,1.353608841E0,6.530844183E1
7.743615532E2,1.314909754E0,6.726162696E1
7.748615375E2,1.365143997E0,6.710337356E1
7.753615225E2,1.335894601E0,7.045299975E1
7.758615081E2,1.294126391E0,7.322622471E1
7.763614931E2,1.359621946E0,7.444394710E1
7.773614618E2,1.297273793E0,7.172630754E1
7.778614461E2,1.313325067E0,6.832029822E1
7.783614301E2,1.315471641E0,6.822718835E1
7.788614151E2,1.323259872E0,6.629393580E1
7.793614001E2,1.352812830E0,6.566460094E1
7.798613840E2,1.268508560E0,6.682760783E1
7.803613680E2,1.406191640E0,6.612904360E1
7.808613526E2,1.337379444E0,6.647269947E1
7.813613366E2,1.313828483E0,6.660427436E1
7.818613208E2,1.318367595E0,6.578801067E1
7.823613038E2,1.431291822E0,7.074515186E1
7.828612871E2,1.432504001E0,7.128556178E1
7.833612711E2,1.224698357E0,6.747850498E1
7.838612545E2,1.282375631E0,6.890031542E1
7.843612375E2,1.380893461E0,6.534027154E1
7.848612205E2,1.449037701E0,6.851040120E1
7.853612035E2,1.314095117E0,6.886545745E1
7.858611870E2,1.374744131E0,7.563324198E1
7.863611700E2,1.461553410E0,7.634235749E1
7.868611529E2,1.219120018E0,7.288211341E1
7.873611349E2,1.366396373E0,6.914884202E1
7.878611180E2,1.490967715E0,6.806547742E1
7.883611010E2,1.359825720E0,6.891163553E1
7.888610833E2,1.155534412E0,6.571853990E1
7.893610653E2,1.351285736E0,7.148199667E1
7.898610489E2,1.385464577E0,7.637192770E1
7.903610309E2,1.433367677E0,7.725553504E1
7.913609955E2,1.201221922E0,7.055764014E1
7.918609793E2,1.271054956E0,6.336348546E1
7.923609613E2,1.275237528E0,6.671808538E1
7.928609433E2,1.332025601E0,6.825510217E1
7.933609253E2,1.315769489E0,6.932217380E1
7.938609071E2,1.410047639E0,6.859428257E1
7.943608891E2,1.452443553E0,6.687481851E1
7.948608710E2,1.422280355E0,6.549402723E1
7.953608530E2,1.377876041E0,7.034370181E1
7.958608340E2,1.295751834E0,6.885047390E1
7.963608160E2,1.186402695E0,6.754095797E1
7.968607985E2,1.171711078E0,6.302956092E1
7.973607795E2,1.326267564E0,6.831898937E1
7.978607603E2,1.362056774E0,7.157680898E1
7.983607413E2,1.372194445E0,7.179843391E1
7.988607240E2,1.326518099E0,7.162542605E1
7.993607050E2,1.348372134E0,7.186191784E1
7.998606866E2,1.361920930E0,6.656221063E1
8.003606676E2,1.336952002E0,7.024399900E1
8.008606481E2,1.350142564E0,7.100856906E1
8.013606291E2,1.339454323E0,6.679151042E1
8.018606115E2,1.313471060E0,7.045513767E1
8.023605925E2,1.296753612E0,6.976358045E1
8.028605741E2,1.299966941E0,6.706237801E1
8.033605551E2,1.337709653E0,6.836729309E1
8.038605362E2,1.343665626E0,6.962053417E1
8.043605162E2,1.328112831E0,7.011788667E1
8.048604969E2,1.304827960E0,7.036184479E1
8.053604779E2,1.357603087E0,6.902940763E1
8.058604596E2,1.342274497E0,6.897602831E1
8.068604199E2,1.286650804E0,6.916305022E1
8.073604009E2,1.378661634E0,7.148368169E1
8.078603811E2,1.330758194E0,6.656665344E1
8.083603621E2,1.338896812E0,6.597224515E1
8.088603417E2,1.346702411E0,6.679647742E1
8.093603227E2,1.283130755E0,6.919468370E1
8.098603028E2,1.331686103E0,6.641198791E1
8.103602828E2,1.340302974E0,6.996861866E1
8.108602638E2,1.353697051E0,7.260581790E1
8.113602438E2,1.287380812E0,7.192571010E1
8.118602238E2,1.355567495E0,7.175453632E1
8.123602038E2,1.365152210E0,7.026845450E1
8.128601836E2,1.366878517E0,7.314160123E1
8.133601636E2,1.328401971E0,7.467798608E1
8.138601436E2,1.348955934E0,7.051823482E1
8.143601236E2,1.334799601E0,7.016669453E1
8.148601035E2,1.359845976E0,7.055169798E1
8.153600835E2,1.299836700E0,7.079685795E1
8.158600637E2,1.248562609E0,6.701468145E1
8.163600427E2,1.308039863E0,6.494558166E1
