"t (s)","Inclination (deg)","Rotation (deg)"
2.885809012E2,4.422131171E0,-2.003533338E1
2.890808742E2,4.292522778E0,1.161948914E-1
2.895808471E2,4.580151640E0,-1.669168685E1
2.900808201E2,4.372408497E0,-7.015803316E0
2.905807937E2,4.452817491E0,-8.452577104E0
2.910807657E2,4.570020018E0,-1.217618533E1
2.915807380E2,4.471610083E0,-8.362286711E0
2.920807100E2,4.396616917E0,-9.273768483E0
2.925806808E2,4.190361760E0,-5.743298278E0
2.930806518E2,4.219426458E0,-9.223922282E0
2.935806228E2,3.892093045E0,-6.447762747E0
2.940805958E2,3.981312143E0,-1.263273389E1
2.945805682E2,3.970060337E0,-1.256846160E1
2.950805432E2,4.163590395E0,-7.387853201E0
2.955805193E2,4.288191863E0,-1.455050313E1
2.965804708E2,2.628665525E0,-2.834437743E1
2.970804468E2,2.664090828E0,-2.502135351E1
2.975804232E2,2.846909461E0,-3.342660623E1
2.980803992E2,2.688260788E0,-3.254326241E1
2.985803747E2,3.311812730E0,-3.307819411E1
2.990803507E2,3.512796814E0,-3.816685276E1
2.995803257E2,3.216237343E0,-3.071691171E1
3.000803007E2,3.142955736E0,-3.732203901E1
3.005802756E2,3.038466031E0,-3.652984755E1
3.010802506E2,2.904136050E0,-3.135988697E1
3.015802238E2,3.474968693E0,-3.256364381E1
3.020801988E2,2.781219720E0,-2.798456676E1
3.025801740E2,2.420670322E0,-4.219491012E1
3.030801490E2,9.210230152E-1,-1.368804445E2
3.035801245E2,1.428922698E0,-1.077176682E2
3.040800985E2,1.699218378E0,-1.571417764E2
3.045800725E2,2.189974033E0,-1.413732873E2
3.050800465E2,1.823378176E0,-1.472698044E2
3.055800189E2,1.500738277E0,-5.181374427E1
3.060799909E2,1.730997785E0,-2.853818425E1
3.065799630E2,2.048752828E0,-4.684536548E1
3.070799340E2,1.560002105E0,-3.116433702E1
3.080798765E2,1.395908834E0,-1.177887210E2
3.085798454E2,1.488828825E0,1.747327761E2
3.090798154E2,1.274934285E0,-1.475054050E2
3.095797848E2,1.005806658E0,-1.263698103E2
3.100797548E2,8.479120949E-1,-1.294038675E2
3.105797238E2,4.332954527E-1,-8.724089234E1
3.110796918E2,1.151363290E0,-9.537720855E1
3.115796614E2,1.077808842E0,-8.166174560E1
3.120796294E2,9.462383463E-1,-6.478478561E1
3.125795968E2,7.876698024E-1,-5.827740334E1
3.130795648E2,1.421739465E0,-5.948048224E1
3.135795333E2,8.627438100E-1,-5.248088618E1
3.140795003E2,1.099008897E0,-6.520875606E1
3.145794673E2,6.843472269E-1,-7.053111326E1
3.150794343E2,6.732461664E-1,-5.779230202E1
3.155794005E2,6.656802346E-1,-8.947436539E1
3.160793675E2,1.312987999E0,-6.809901999E1
3.165793332E2,8.389152957E-1,-7.347231662E1
3.170792982E2,1.619536060E0,-7.307248693E1
3.175792640E2,1.266790191E0,-1.049728758E2
3.180792290E2,1.081666231E0,-1.060613530E2
3.185791932E2,2.119672713E0,-5.954319776E1
3.190791582E2,2.586219625E0,-6.059746164E1
3.195791243E2,3.956173945E0,-6.609425482E1
3.200790883E2,3.205183859E0,-5.379076874E1
3.210790172E2,1.778355481E0,-9.653192083E1
3.215789798E2,3.349000334E0,-9.804452246E1
3.220789438E2,3.063874441E0,-1.000214340E2
3.225789085E2,2.478378109E0,-1.051435071E2
3.230788725E2,2.906723838E0,-9.027813266E1
3.235788351E2,2.378512468E0,-9.366294329E1
3.240787981E2,3.118778660E0,-7.881453318E1
3.245787618E2,2.916145621E0,-7.863906542E1
3.250787248E2,2.916965548E0,-7.749004578E1
3.255786885E2,2.442538004E0,-8.007425389E1
3.260786515E2,2.451292782E0,-6.774660028E1
3.265786140E2,3.567021770E0,-7.186744770E1
3.270785770E2,3.759917309E0,-7.163409260E1
3.275785407E2,3.261322313E0,-5.779251027E1
3.280785037E2,4.302820370E0,-8.087600827E1
3.285784663E2,2.575133318E0,-9.203146791E1
3.290784293E2,3.668778310E0,-9.500887199E1
3.295783910E2,2.551543966E0,-9.507098482E1
3.300783540E2,2.985071488E0,-9.848102394E1
3.305783166E2,3.106621389E0,-8.820458249E1
3.310782786E2,4.075889667E0,-9.486006287E1
3.315782403E2,2.603156617E0,-7.134636605E1
3.320782023E2,4.314434039E0,-8.646361834E1
3.325781643E2,2.621724112E0,-7.334317112E1
3.330781253E2,3.238961571E0,-8.435209711E1
3.335780878E2,2.468090192E0,-8.759091862E1
3.340780488E2,3.138028417E0,-7.693096522E1
3.345780090E2,1.755893045E0,-8.306330106E1
3.355779317E2,1.868454700E0,-7.757314196E1
3.360778927E2,3.287837672E0,-8.487494750E1
3.365778529E2,2.254174006E0,-8.222098175E1
3.370778129E2,4.042634330E0,-9.044072807E1
3.375777730E2,3.167526031E0,-8.933250655E1
3.380777340E2,3.739435118E0,-9.756605399E1
3.385776939E2,3.165833490E0,-8.933979117E1
3.390776539E2,2.995092963E0,-9.171633998E1
3.395776147E2,2.303585892E0,-1.024327368E2
3.400775747E2,3.081923750E0,-9.773877527E1
3.405775334E2,3.668831193E0,-9.372780542E1
3.410774924E2,2.301722147E0,-9.633539310E1
3.415774533E2,2.679847071E0,-9.978956128E1
3.420774123E2,3.104273934E0,-9.485838286E1
3.425773715E2,2.895300786E0,-9.139202582E1
3.430773305E2,2.842473542E0,-8.719972083E1
3.435772901E2,1.828629057E0,-8.856098837E1
3.440772501E2,2.134751688E0,-1.049140892E2
3.445772088E2,2.732563576E0,-8.671416390E1
3.450771678E2,2.843873342E0,-1.064464316E2
3.455771270E2,2.330549951E0,-1.023574302E2
3.460770860E2,2.946107165E0,-9.168237342E1
3.465770452E2,3.415478482E0,-9.204540848E1
3.470770042E2,3.348491852E0,-1.001257630E2
3.480769223E2,2.606269901E0,-1.047915975E2
3.485768800E2,3.966264177E0,-9.287242317E1
3.490768390E2,2.761102915E0,-1.002669200E2
3.495767972E2,3.674596105E0,-9.877363541E1
3.500767562E2,3.485589612E0,-9.787408716E1
3.505767144E2,2.287110422E0,-1.018011274E2
3.510766734E2,3.233684103E0,-1.004579903E2
3.515766303E2,2.156495597E0,-1.038403708E2
3.520765883E2,1.484723583E0,-1.010548686E2
3.525765477E2,1.818110397E0,-1.055455535E2
3.530765057E2,9.957461056E-1,-1.317780214E2
3.535764627E2,1.126793034E0,-1.232794387E2
3.540764217E2,1.193247268E0,-1.361011339E2
3.545763798E2,7.162963505E-1,-1.374068122E2
3.550763388E2,9.481010809E-1,-1.633111242E2
3.555762975E2,8.266357839E-1,-1.001487731E2
3.560762555E2,9.051198235E-1,-1.349601836E2
3.565762135E2,1.559086521E0,-9.040042991E1
3.570761715E2,7.767674608E-1,-6.181325681E1
3.575761302E2,6.113404788E-1,-8.077206831E1
3.580760882E2,1.160145456E0,-6.184864237E1
3.585760453E2,1.726136174E0,-9.573384157E1
3.590760033E2,2.097118068E0,-7.001276211E1
3.595759617E2,1.922742213E0,-1.276057080E2
3.600759197E2,2.899433230E0,-9.415558095E1
3.605758784E2,1.556526832E0,-1.049658181E2
3.615757945E2,2.865287443E0,-7.607405937E1
3.620757535E2,4.265267539E0,-9.856697218E1
3.625757107E2,3.474607264E0,-9.732135515E1
3.630756687E2,2.342265641E0,-9.887997985E1
3.635756257E2,4.405086246E0,-9.235079849E1
3.640755837E2,2.771219111E0,-9.184173208E1
3.645755420E2,3.792471212E0,-1.026781236E2
3.650754990E2,1.846618258E0,-8.506010641E1
3.655754568E2,3.537345853E0,-1.033872510E2
3.660754138E2,1.796416544E0,-8.623935490E1
3.665753720E2,1.980250576E0,-1.107357383E2
3.670753290E2,1.173539596E0,-9.239137268E1
3.675752857E2,1.509245247E0,-1.144688865E2
3.680752437E2,1.649773315E0,-9.734443609E1
3.685752015E2,4.478703868E-1,-1.418301865E2
3.690751585E2,1.106276872E0,-1.093401585E2
3.695751156E2,9.534810210E-1,-1.234097144E2
3.700750726E2,7.368893801E-1,-1.692832262E2
3.705750278E2,9.413626105E-1,-1.370213649E2
3.710749848E2,1.085025994E0,-1.407966327E2
3.715749429E2,1.174113942E0,-1.260526709E2
3.720748999E2,8.193735437E-2,-1.623238913E2
3.725748553E2,9.200787818E-1,-8.703906386E1
3.730748123E2,9.159154672E-1,-1.451854219E2
3.735747703E2,9.478808773E-1,-1.055327260E2
3.745746842E2,3.734011090E-1,-9.507370472E1
3.750746412E2,8.802186704E-1,-8.763565618E1
3.755745985E2,1.016320884E0,1.326794799E2
3.760745555E2,1.172204363E0,-1.479853381E2
3.765745121E2,1.847835730E0,-9.695295746E1
3.770744681E2,1.467439859E0,-1.130183874E2
3.775744251E2,1.321292849E0,-1.057879470E2
3.780743821E2,8.146446461E-1,-1.590206845E2
3.785743375E2,4.248500053E-1,-1.532763816E2
3.790742935E2,1.626645810E0,-1.050005217E2
3.795742505E2,9.287811762E-1,-1.201536433E2
3.800742075E2,9.613301521E-1,-1.171304517E2
3.805741630E2,8.652815572E-1,-1.294357351E2
3.810741190E2,4.683871376E-1,-1.592058850E2
3.815740751E2,6.213095547E-1,-1.477065730E2
3.820740311E2,4.502750211E-1,-1.259034461E2
3.825739874E2,1.044041067E0,-1.157615791E2
3.830739434E2,3.481483605E-1,-7.943412672E1
3.835738988E2,1.006126329E0,-1.295528830E2
3.840738548E2,1.029000982E0,-7.408227653E1
3.845738117E2,1.196414479E0,-1.116529538E2
3.850737677E2,4.224478896E-1,1.689086599E2
3.855737218E2,6.470058617E-1,1.721802958E2
3.865736335E2,5.494745744E-1,-1.509272471E2
3.870735885E2,6.935278263E-1,-1.626676406E2
3.875735455E2,4.081832292E-1,-1.632173558E2
3.880735015E2,1.283842241E0,-1.166977569E2
3.885734562E2,4.152379021E-1,-1.382730098E2
3.890734112E2,1.254174712E0,-1.099621293E2
3.895733669E2,2.367640223E0,-9.190843819E1
3.900733219E2,7.039756835E-1,-1.310137071E2
3.905732779E2,1.774727723E0,-1.075501775E2
3.910732329E2,8.361042792E-1,-1.330665181E2
3.915731879E2,2.413646140E0,-1.391036754E2
3.920731429E2,3.638246815E0,-1.729662189E2
3.925730988E2,4.641335634E0,-1.534995438E2
3.930730538E2,2.578463951E0,-1.540955165E2
3.935730092E2,2.487003192E0,-1.415875009E2
3.940729642E2,2.482284475E0,-1.675025713E2
3.945729187E2,5.037133875E0,-1.483013262E2
3.950728737E2,4.690993348E0,-1.633558189E2
3.955728287E2,5.275022643E0,-1.729075685E2
3.960727837E2,3.532404818E0,1.714956955E2
3.965727385E2,4.072766695E0,-1.528729096E2
3.970726935E2,3.407377355E0,1.559817118E2
3.975726477E2,1.523901475E0,1.490072974E2
3.980726027E2,2.544382306E0,-1.621146341E2
3.985725567E2,2.288668706E0,1.628134299E2
3.990725117E2,2.782270948E0,-1.351395908E2
4.000724216E2,2.980206863E0,-1.377473443E2
4.005723761E2,2.457901966E0,-1.696630540E2
4.010723301E2,2.555817373E0,-1.586253323E2
4.015722848E2,3.535456732E0,-1.618891137E2
4.020722398E2,3.497585923E0,-1.671006987E2
4.025721940E2,3.274767464E0,-1.704912280E2
4.030721480E2,2.832029247E0,-1.579691444E2
4.035721023E2,2.441907740E0,-1.604132413E2
4.040720563E2,2.412669733E0,-1.628609379E2
4.045720107E2,2.198639161E0,-1.624536254E2
4.050719657E2,2.674131188E0,-1.509061791E2
4.055719189E2,2.365590097E0,-1.761460771E2
4.060718729E2,2.615994764E0,-1.558874914E2
4.065718286E2,2.645100940E0,-1.673630911E2
4.070717826E2,2.320274883E0,-1.653707864E2
4.075717359E2,2.562122529E0,-1.591228706E2
4.080716899E2,1.293517017E0,-1.700834739E2
4.085716432E2,9.744287329E-1,-1.139834151E2
4.090715972E2,9.758739938E-1,-1.093670466E2
4.095715524E2,8.904182397E-1,-1.596987500E2
4.100715064E2,2.680204406E0,-1.527477760E2
4.105714603E2,2.216114044E0,1.798622700E2
4.110714143E2,2.726660762E0,-1.477800415E2
4.115713674E2,3.591138070E0,-1.707087095E2
4.120713214E2,4.273658854E0,-1.698481771E2
4.125712760E2,3.769298750E0,-1.630914691E2
4.135711833E2,4.407948729E0,-1.622073040E2
4.140711373E2,2.573253625E0,-1.742425599E2
4.145710925E2,2.351831401E0,-1.691435866E2
4.150710465E2,2.582300123E0,-1.510508422E2
4.155709998E2,2.180490974E0,-1.779728833E2
4.160709538E2,4.245118182E0,-1.719145579E2
4.165709069E2,2.858136574E0,-1.560036367E2
4.170708609E2,2.555768126E0,-1.616089272E2
4.175708148E2,4.083828700E0,-1.669701071E2
4.180707688E2,4.997885536E0,-1.673973916E2
4.185707233E2,5.600677006E0,-1.733478234E2
4.190706773E2,5.817040542E0,-1.697130065E2
4.195706315E2,6.378395304E0,-1.713474582E2
4.200705855E2,6.649616973E0,-1.753431420E2
4.205705392E2,6.848991774E0,-1.741432332E2
4.210704932E2,6.483683474E0,-1.726234121E2
4.215704478E2,6.327881232E0,-1.729275631E2
4.220704028E2,4.350156667E0,-1.712706084E2
4.225703563E2,4.391188741E0,-1.720443160E2
4.230708923E2,5.468235903E0,-1.739538598E2
4.235703005E2,5.932148228E0,-1.733853182E2
4.240697615E2,5.976424518E0,-1.728592646E2
4.245691464E2,5.432591842E0,-1.729315897E2
4.250691004E2,6.031420774E0,-1.728739440E2
4.260690088E2,5.919944056E0,-1.742230953E2
4.265689647E2,4.131444643E0,-1.708063476E2
4.270689187E2,2.395245814E0,-1.627100154E2
4.275688724E2,5.541688443E-1,-1.050140439E2
4.280688264E2,7.413674362E-1,-9.354657254E1
4.285687824E2,6.545733160E-1,-8.465139984E1
4.290687364E2,6.252261062E-1,-9.446084825E1
4.295686900E2,5.316331697E-1,-9.764501327E1
4.300686450E2,7.374992872E-1,-9.802376645E1
4.305685993E2,6.670871463E-1,-9.761471194E1
4.310685533E2,7.071167818E-1,-8.978487292E1
4.315685067E2,6.814361240E-1,-9.133740170E1
4.320687937E2,6.278429687E-1,-9.823350348E1
4.325681988E2,6.905397440E-1,-9.088027561E1
4.330676308E2,7.901902947E-1,-9.282712457E1
4.335670393E2,7.541006098E-1,-9.665886890E1
4.340664483E2,6.529599691E-1,-8.968945681E1
4.345658342E2,6.498716538E-1,-9.280408299E1
4.350663092E2,6.565834467E-1,-9.023072001E1
4.355662638E2,6.680817503E-1,-9.538646575E1
4.360662178E2,7.033136376E-1,-9.035944183E1
4.365661710E2,5.998639746E-1,-8.789138770E1
4.370662890E2,7.443806602E-1,-9.095370609E1
4.375657236E2,6.850393699E-1,-8.696778624E1
4.380651636E2,6.652287798E-1,-8.771850623E1
4.390640286E2,6.573691773E-1,-9.630628892E1
4.395634598E2,6.746595048E-1,-9.119504502E1
4.400628848E2,6.834165810E-1,-9.169551896E1
4.405622748E2,7.131965093E-1,-9.099019882E1
4.410617128E2,6.801671973E-1,-9.141167252E1
4.415611170E2,7.302217010E-1,-8.785068287E1
4.420605360E2,6.639143374E-1,-8.581693230E1
4.425599633E2,6.069631531E-1,-9.241015594E1
4.430593483E2,6.273487994E-1,-9.570261433E1
4.435599738E2,6.742489448E-1,-9.112183663E1
4.440593578E2,6.351652484E-1,-9.071516676E1
4.445587381E2,6.982186690E-1,-9.144473230E1
4.450593591E2,6.328438083E-1,-8.904249951E1
4.455587383E2,6.697283420E-1,-8.682854278E1
4.460581633E2,6.774005148E-1,-9.066879195E1
4.465575702E2,6.597953526E-1,-8.540165859E1
4.470569582E2,6.883441206E-1,-9.219978070E1
4.475575727E2,6.941565220E-1,-9.211032550E1
4.480581827E2,6.231414239E-1,-9.072932696E1
4.485575765E2,6.978432835E-1,-9.311162566E1
4.490569955E2,6.551061688E-1,-9.099969066E1
4.495576225E2,5.898223600E-1,-8.434894818E1
4.500582525E2,6.543621190E-1,-8.791883494E1
4.505576618E2,5.690753820E-1,-8.662310864E1
4.510570908E2,6.515548329E-1,-9.178024165E1
4.515564977E2,6.111545303E-1,-8.876359239E1
4.520558887E2,5.890781897E-1,-8.888510311E1
4.525552717E2,6.495224767E-1,-8.509426558E1
4.530546467E2,6.601135073E-1,-8.838969939E1
4.535540467E2,6.309135813E-1,-9.160450423E1
4.545528720E2,6.008083846E-1,-9.379724788E1
4.550534880E2,6.424369634E-1,-9.236299687E1
4.555529080E2,6.592604255E-1,-9.069027719E1
4.560523237E2,6.174632968E-1,-8.893757523E1
4.565517637E2,5.952764130E-1,-8.549047122E1
4.570511788E2,6.593732565E-1,-8.593077998E1
4.575505738E2,6.942698354E-1,-8.985420952E1
4.580499642E2,6.370308557E-1,-9.087407029E1
4.585493702E2,6.618772669E-1,-8.702330053E1
4.590487672E2,6.776885520E-1,-9.104433864E1
4.595482042E2,6.367993552E-1,-8.872873504E1
4.600475855E2,5.956401437E-1,-9.042440541E1
4.605470115E2,6.233730346E-1,-9.625955661E1
4.610464134E2,6.028475850E-1,-8.891117621E1
4.615458474E2,6.085892484E-1,-8.866778014E1
4.620452777E2,6.516217426E-1,-9.031054318E1
4.625447047E2,6.509761007E-1,-8.572632940E1
4.630441203E2,6.678417321E-1,-8.491535927E1
4.635435343E2,6.026297456E-1,-8.579464299E1
4.640429225E2,6.424840803E-1,-8.472730793E1
4.645423225E2,6.682001881E-1,-9.204811533E1
4.650417119E2,6.651927666E-1,-9.235745913E1
4.655411089E2,6.457431055E-1,-9.101883259E1
4.660405207E2,6.060604776E-1,-9.384183172E1
4.665399397E2,6.590511417E-1,-9.046019716E1
4.670393548E2,6.316190873E-1,-8.647362705E1
4.675387408E2,6.451300848E-1,-8.756835254E1
4.680381323E2,6.382380293E-1,-8.849256424E1
4.685375673E2,6.558821212E-1,-8.729937066E1
4.695364367E2,5.880516926E-1,-8.612874376E1
4.700358667E2,6.379854656E-1,-9.063395232E1
4.705352757E2,6.763727872E-1,-8.685750422E1
4.710346897E2,6.796948492E-1,-9.156425541E1
4.715341087E2,6.364680999E-1,-9.270362558E1
4.720335062E2,6.454952126E-1,-9.086211492E1
4.725329402E2,6.492784013E-1,-9.163657704E1
4.730323674E2,6.234722761E-1,-9.129826568E1
4.735317834E2,5.793613395E-1,-9.218580080E1
4.740324020E2,3.088475150E0,-1.509730342E1
4.745323570E2,5.442490711E0,-4.572066811E0
4.750323128E2,5.736412000E0,-6.455685750E0
4.755322678E2,5.728196401E0,-6.621946513E0
4.760322247E2,5.521532500E0,-6.257394434E0
4.765321797E2,5.737745670E0,-6.373312942E0
4.770325553E2,5.477137524E0,-6.574913419E0
4.775319453E2,4.983464335E0,-6.818758417E0
4.780313420E2,5.119689977E0,-8.399943562E0
4.785307330E2,5.126979936E0,-9.252692547E0
4.790301271E2,5.096785168E0,-7.002641952E0
4.795307541E2,5.075288390E0,-6.975451362E0
4.800308965E2,5.127880695E0,-9.366610329E0
4.805308515E2,5.077334093E0,-8.551315234E0
4.810308072E2,5.016466874E0,-7.414354745E0
4.815307612E2,5.172227223E0,-8.829183451E0
4.820307145E2,5.092255150E0,-9.454127262E0
4.825306695E2,4.994657390E0,-5.735538617E0
4.830306247E2,4.892830418E0,-9.996039449E0
4.835305797E2,4.859691661E0,-1.158411174E1
4.840305352E2,5.114452901E0,-8.918928617E0
4.850304448E2,5.140554776E0,-1.241859484E1
4.855303998E2,4.918018627E0,-7.508597584E0
4.860303545E2,4.738257803E0,-1.487896134E1
4.865303095E2,4.215487726E0,-6.621709493E0
4.870302644E2,4.585825277E0,-1.553745529E1
4.875302194E2,4.676129663E0,-8.569578839E0
4.880301731E2,4.580991579E0,-1.017665910E1
4.885301281E2,4.486984728E0,-1.080702045E1
4.890300815E2,4.950116110E0,-1.074415175E1
4.895300355E2,4.741745251E0,-1.565055585E1
4.900299898E2,4.323337513E0,-6.372524974E0
4.905299438E2,4.697753661E0,-1.178712852E1
4.910298979E2,4.479226667E0,-1.885599771E0
4.915298519E2,3.953999896E0,-1.565399000E1
4.920298065E2,4.300522339E0,-1.735108284E1
4.925297595E2,3.875872587E0,5.244212145E0
4.930297130E2,3.562904604E0,-2.694583626E-1
4.935296670E2,3.920476920E0,-1.946638885E1
4.940296208E2,3.351975937E0,-9.032357180E0
4.945295738E2,3.519496719E0,-7.654313417E0
4.950295283E2,3.515620770E0,-1.871460708E0
4.955294813E2,3.481627509E0,-1.469084191E1
4.960294350E2,3.642107757E0,-1.277142435E1
4.965293880E2,3.365442649E0,-1.220722732E1
4.970293423E2,3.628507207E0,-1.116039028E1
4.975292953E2,3.273950678E0,-6.246923178E0
4.980292484E2,1.267828861E0,-3.059846225E1
4.985292014E2,4.642852593E-1,-1.569617381E2
4.995291080E2,8.868459940E-1,-1.026488825E2
5.000290615E2,9.395990881E-1,1.390045391E2
5.005290145E2,1.183501929E0,-1.184090221E2
5.010289668E2,1.311019697E0,-8.209597903E1
5.015289198E2,4.190118512E-1,1.503907476E2
5.020288731E2,6.265619005E-1,-1.493700015E2
5.025288281E2,1.994170051E0,-9.361762518E1
5.030287857E2,1.164058743E0,-1.267601708E2
5.035287447E2,5.014712207E-1,-1.481363837E2
5.040287059E2,1.573912707E0,-9.802683446E1
5.045286689E2,8.361749109E-1,-1.131825816E2
5.050286321E2,7.324316503E-1,-1.118659463E2
5.055285951E2,9.417821041E-1,-1.140282894E2
5.060285588E2,1.772682390E0,-8.912596880E1
5.065285218E2,8.878680100E-1,-1.216694278E2
5.070284862E2,1.894148812E-1,6.104900479E1
5.075284502E2,2.297056268E0,-9.598799326E1
5.080284143E2,1.652485350E0,-1.088966912E2
5.085283783E2,9.377599449E-1,-9.069935036E1
5.090283430E2,9.456336329E-1,-1.155368984E2
5.095283080E2,1.329131479E0,-8.369350669E1
5.100282733E2,7.676402839E-1,-1.081107894E2
5.105282393E2,1.169162032E0,-8.406847307E1
5.110282043E2,6.749672087E-1,-8.527986306E1
5.115281713E2,6.706127244E-1,-9.787630211E1
5.120281393E2,1.654124685E0,-8.886161929E1
5.125281053E2,1.262062413E0,-1.042087052E2
5.130280724E2,1.414079891E0,-8.477645902E1
5.140280042E2,1.115773689E0,-8.409855795E1
5.145279702E2,1.056066841E0,-1.131409940E2
5.150279360E2,1.085759005E0,-8.470387775E1
5.155279020E2,1.915889680E0,-9.824556531E1
5.160278673E2,1.038924883E0,-1.038134863E2
5.165278333E2,1.122866592E0,-1.016530169E2
5.170278007E2,1.080785808E0,-1.013652907E2
5.175277677E2,1.667047431E0,-9.879272715E1
5.180277333E2,1.152487617E0,-1.166611849E2
5.185277013E2,2.083749886E0,-7.074539210E1
5.190276705E2,1.411334532E0,-5.923583737E1
5.195276395E2,1.737470262E0,-4.141242111E1
5.200276092E2,1.784521369E0,-6.970712468E1
5.205275792E2,1.265825734E0,-5.290335987E1
5.210275514E2,3.072484324E-1,-1.567396115E1
5.215275224E2,1.191932109E0,-6.495198161E1
5.220274949E2,3.158822731E0,-8.927477570E1
5.225274669E2,2.738580108E0,-8.696358049E1
5.230274393E2,2.619691668E-1,1.134841153E2
5.235274103E2,1.450777812E0,-1.348780424E2
5.240273817E2,3.153317934E-1,1.731765376E2
5.245273507E2,2.201580983E0,1.056526170E2
5.250273188E2,4.026939971E-1,-6.538088883E1
5.255272868E2,2.320079043E0,-8.748312434E1
5.260272533E2,1.655667895E0,-8.029334759E1
5.270271855E2,1.550289469E0,-9.045343367E1
5.275271515E2,1.185490623E0,-9.586154139E1
5.280271165E2,1.506695406E0,-8.356750892E1
5.285270815E2,1.951804468E0,-1.453879617E2
5.290270455E2,2.609386150E0,-1.300453212E2
5.295270095E2,1.978664948E0,-1.599684832E2
5.300269738E2,2.721899346E0,-1.418319889E2
5.305269378E2,3.922541433E0,-1.649958132E2
5.310269028E2,5.415367624E0,-1.568140247E2
5.315268668E2,3.919433529E0,-1.645436668E2
5.320268297E2,2.659905972E0,-1.425199311E2
5.325267937E2,3.685691440E0,-1.576480111E2
5.330267558E2,4.093205181E0,-1.563074787E2
5.335267188E2,1.844037101E0,-1.507859291E2
5.340266813E2,2.762863888E0,-1.275583268E2
5.345266443E2,1.967869393E0,-1.535290498E2
5.350266062E2,2.184371189E0,-1.512635864E2
5.355265682E2,2.892321942E0,-1.718674326E2
5.360265303E2,3.041346350E0,-1.723679900E2
5.365264923E2,3.736240791E0,-1.551224950E2
5.370264525E2,3.632717913E0,-1.652974723E2
5.375264135E2,2.899566621E0,-1.615760738E2
5.380263755E2,2.008335914E0,-1.410563735E2
5.390262952E2,1.476270321E0,-1.685482147E2
5.395262552E2,2.893173607E0,-1.321901919E2
5.400262152E2,2.806894790E0,-1.541110688E2
5.405261762E2,2.860821685E0,-1.381235129E2
5.410261405E2,1.873098596E0,-1.664116242E2
5.415261065E2,2.746208246E0,-1.352307200E2
5.420260738E2,3.557312310E0,-1.650144947E2
5.425260448E2,5.107144609E0,-1.603685129E2
5.430260183E2,4.028646629E0,-1.608603561E2
5.435259943E2,2.155764484E0,-1.390950969E2
5.440259713E2,2.891795125E0,-1.582213334E2
5.445259513E2,4.260245409E0,-1.635742819E2
5.450259342E2,2.736350620E0,-1.539746757E2
5.455259162E2,4.009682484E0,-1.591050268E2
5.460259010E2,2.596917977E0,-1.612544255E2
5.465258860E2,2.814664210E0,-1.478164647E2
5.470258713E2,4.959533942E0,-1.665588588E2
5.475258573E2,4.798378392E0,-1.646293378E2
5.480258441E2,4.505585382E0,-1.613938705E2
5.485258301E2,2.402417485E0,-1.546827598E2
5.490258172E2,1.919061035E0,-1.587940385E2
5.495258052E2,2.909259499E0,-1.467748360E2
5.505257866E2,4.275249805E0,-1.686853265E2
5.510257779E2,3.977960444E0,-1.515616380E2
5.515257699E2,2.892183282E0,-1.565765966E2
5.520257631E2,2.327745771E0,-1.518085399E2
5.525257571E2,2.521733756E0,-1.420384642E2
5.530257513E2,3.497863526E0,-1.593250701E2
5.535258973E2,3.310983094E0,-1.610246320E2
5.540264187E2,2.929587710E0,-1.424743214E2
5.545269637E2,2.981930716E0,-1.544191106E2
5.550275088E2,2.692508410E0,-1.649869102E2
5.555280448E2,2.947608501E0,-1.445906329E2
5.560285569E2,4.293169432E0,-1.537009053E2
5.565291009E2,4.590661814E0,-1.582210083E2
5.570296393E2,4.711223651E0,-1.689774986E2
5.575301723E2,3.379770364E0,-1.546495655E2
5.580307168E2,3.568111186E0,-1.599652746E2
5.585312578E2,4.524599444E0,-1.589624890E2
5.590317700E2,2.421492081E0,-1.429184654E2
5.595322930E2,2.342693714E0,-1.449761832E2
5.600327663E2,2.354466830E0,-1.436037883E2
5.605327693E2,3.633597077E0,-1.606406526E2
5.610327708E2,4.502346344E0,-1.617022484E2
5.615327728E2,4.754283830E0,-1.638347632E2
5.620327755E2,4.843751745E0,-1.618603876E2
5.625327775E2,4.558681497E0,-1.628225614E2
5.635327813E2,3.128850532E0,-1.515281930E2
5.640328994E2,4.672237038E0,-1.601027305E2
5.645333964E2,4.082852411E0,-1.595235503E2
5.650339161E2,3.007378354E0,-1.466977152E2
5.655344151E2,2.565056903E0,-1.450240723E2
5.660347130E2,1.398455397E0,-8.805729501E1
5.665347170E2,2.459243880E0,-6.073613540E1
5.670347235E2,1.077362216E0,-6.555604522E1
5.675347305E2,5.614644069E-1,-5.543582754E1
5.680347379E2,5.458086279E-1,-5.281529354E1
5.685347449E2,6.300310235E-1,-4.958971952E1
5.690347528E2,5.638179319E-1,-5.009086163E1
5.695347618E2,5.917311905E-1,-4.577989438E1
5.700347713E2,6.111777903E-1,-4.155120801E1
5.705347813E2,6.802326857E-1,-5.244945104E1
5.710347909E2,8.606297201E-1,-7.570534584E1
5.715352829E2,8.531240396E-1,-7.476042124E1
5.720357865E2,9.512990724E-1,-6.868929262E1
5.725362885E2,1.021746291E0,-6.981895956E1
5.730367950E2,8.368431223E-1,-7.812373559E1
5.735372870E2,8.535880364E-1,-6.656767766E1
5.740377470E2,8.639659179E-1,-7.634553421E1
5.745382280E2,7.713798665E-1,-7.844712771E1
