"t (s)","Inclination (deg)","Rotation (deg)"
5.973795286E2,5.816133050E0,1.419157878E1
5.978789346E2,5.687028235E0,1.607919893E1
5.983783626E2,6.017386145E0,1.683990330E1
5.988777889E2,5.815920821E0,1.755295496E1
5.993772229E2,5.737487093E0,1.746808202E1
5.998766679E2,5.799505036E0,1.768654659E1
6.008755696E2,5.857320160E0,1.728277465E1
6.013750226E2,5.565058845E0,1.267707161E1
6.018755130E2,5.729162323E0,1.474356284E1
6.023754530E2,5.545158067E0,1.716242587E1
6.028753934E2,5.583866929E0,1.518720280E1
6.033753344E2,5.599691459E0,1.597262185E1
6.038752751E2,5.646163906E0,2.089152746E1
6.043752161E2,5.284150732E0,1.239591652E1
6.048751578E2,5.632934966E0,1.892075948E1
6.053750988E2,5.446886145E0,7.340331628E0
6.058750394E2,5.188362826E0,1.094756063E1
6.063749804E2,4.976818735E0,1.089083211E1
6.068749208E2,5.251642246E0,6.508313931E0
6.073748618E2,5.466877198E0,1.088136559E1
6.078748022E2,5.208346009E0,6.881226434E0
6.083747432E2,4.742082365E0,7.041602946E0
6.088746834E2,4.463429028E0,1.022926524E1
6.093746244E2,4.903200440E0,1.895344851E1
6.098745644E2,4.685692730E0,1.579996415E1
6.103745044E2,4.534980967E0,1.183540706E1
6.108744450E2,4.028797890E0,1.500454769E1
6.113743850E2,4.364371578E0,2.319708396E1
6.123742664E2,4.960538735E0,3.742656106E1
6.128742062E2,4.692920927E0,4.212973901E1
6.133741462E2,5.426955678E0,4.157567431E1
6.138740872E2,4.761007651E0,3.078031283E1
6.143740272E2,4.360447107E0,3.573703965E1
6.148739661E2,4.347444429E0,4.142366562E1
6.153739061E2,4.967130296E0,4.551988528E1
6.158738461E2,2.766462519E0,4.145523354E1
6.163737861E2,1.463785924E0,8.359945722E1
6.168737257E2,2.301263039E0,1.046580670E2
6.173736647E2,1.683446746E0,9.373204943E1
6.178736058E2,1.423035739E0,1.058044412E2
6.183735448E2,1.099988272E0,1.012918238E2
6.188734844E2,6.397302159E-1,1.194238437E2
6.193734234E2,1.509744119E0,9.729127131E1
6.198733631E2,1.698969565E0,9.363852489E1
6.203733021E2,1.416393205E0,9.035966746E1
6.208732419E2,8.168170859E-1,1.051125922E2
6.213731809E2,1.218908879E0,1.036879451E2
6.218731209E2,8.596204082E-1,1.191342922E2
6.223730599E2,6.109448804E-1,1.149020924E2
6.228729993E2,8.774622380E-1,1.285597204E2
6.238728777E2,1.470697677E0,1.061215582E2
6.243728167E2,6.270557376E-1,1.025983203E2
6.248727551E2,1.466640966E0,9.388858771E1
6.253726941E2,1.708203465E0,9.590716779E1
6.258726324E2,2.230540242E0,8.694308036E1
6.263725714E2,1.704915629E0,1.048829534E2
6.268725106E2,2.284498194E0,1.051439617E2
6.273724496E2,1.143642423E0,1.150196044E2
6.278723877E2,4.271814929E0,7.824643972E1
6.283723267E2,5.906360660E-2,2.695217893E1
6.288722646E2,1.223072881E0,1.274980432E2
6.293722036E2,2.443662484E0,1.415666172E2
6.298721417E2,3.914847282E0,1.576989863E2
6.303720807E2,3.702865093E0,1.503764829E2
6.308720181E2,3.941208212E0,1.575324461E2
6.313719571E2,3.888095442E0,1.634837219E2
6.318718976E2,3.502611696E0,1.639534196E2
6.323718376E2,3.798493004E0,1.561815681E2
6.328717779E2,4.467238389E0,1.427997623E2
6.333717179E2,3.827405544E0,1.632879981E2
6.338716577E2,3.574024516E0,1.513675008E2
6.343715977E2,3.254221447E0,1.502078372E2
6.348715373E2,3.224230357E0,1.668724841E2
6.353714772E2,3.847010829E0,1.581238831E2
6.358714178E2,4.289623367E0,1.768727687E2
6.368712962E2,4.885962031E0,1.672025114E2
6.373712352E2,5.767248453E0,1.598186519E2
6.378711743E2,5.666419590E0,1.638513807E2
6.383711143E2,6.099920042E0,1.696033334E2
6.388710539E2,6.288389498E0,1.596045420E2
6.393709929E2,6.100721725E0,1.605738008E2
6.398709319E2,6.564298162E0,1.651170183E2
6.403708699E2,6.167999530E0,1.602681463E2
6.408708085E2,6.128071435E0,1.678576522E2
6.413707475E2,6.280022102E0,1.645491886E2
6.418706859E2,5.408955908E0,1.635460978E2
6.423706249E2,4.793332490E0,1.616316354E2
6.428705634E2,5.075265411E0,1.629045983E2
6.433705014E2,4.879997048E0,1.588349912E2
6.438704394E2,4.934355601E0,1.584326826E2
6.443703784E2,4.243812571E0,1.565119440E2
6.448703162E2,4.559123327E0,1.579201374E2
6.453702542E2,4.714018253E0,1.575598303E2
6.458701937E2,4.743226848E0,1.587483955E2
6.463701317E2,4.830881083E0,1.582513113E2
6.468701209E2,5.343751948E0,1.622011114E2
6.473707369E2,5.819101823E0,1.636579308E2
6.478701446E2,6.027697302E0,1.653411331E2
6.483695856E2,6.182986705E0,1.636440130E2
6.488690272E2,6.064438766E0,1.661184033E2
6.493684202E2,6.220377841E0,1.624305585E2
6.498678595E2,5.716778716E0,1.621502504E2
6.503672785E2,5.321157639E0,1.595042461E2
6.508674516E2,4.538779386E0,1.580471245E2
6.513673886E2,4.616684413E0,1.588667030E2
6.523672634E2,1.747000543E0,7.888847895E1
6.528672007E2,1.500433407E0,8.710906937E1
6.533671377E2,1.641616503E0,8.885978269E1
6.538670764E2,1.650411206E0,8.633929156E1
6.543672534E2,1.381093189E0,8.802001256E1
6.548666763E2,1.727358724E0,8.707630028E1
6.553660933E2,1.735386227E0,8.936114804E1
6.558655510E2,1.769954601E0,8.662009120E1
6.563649760E2,1.597380446E0,8.734434098E1
6.568644309E2,1.660009138E0,8.774110303E1
6.573638589E2,1.627073014E0,8.634379871E1
6.578632676E2,1.586685768E0,8.485182865E1
6.583626886E2,1.667477252E0,8.826705758E1
6.588621376E2,1.584613635E0,8.482290718E1
6.593615686E2,1.546899585E0,8.767537566E1
6.598609996E2,1.621839272E0,8.585174534E1
6.603604396E2,1.581830616E0,8.910532546E1
6.608599111E2,1.804483162E0,8.845563496E1
6.613593591E2,1.683731288E0,8.813884234E1
6.618588311E2,1.554466906E0,8.694278922E1
6.623582511E2,1.805646739E0,8.781034564E1
6.628577036E2,1.500331995E0,8.670458669E1
6.633571746E2,1.687652258E0,8.616801588E1
6.638566394E2,1.700503389E0,8.430120097E1
6.643561214E2,1.775111073E0,8.725053919E1
6.648555854E2,1.627036107E0,8.476897476E1
6.653550634E2,1.901559712E0,8.888502364E1
6.658545404E2,1.681149306E0,8.587364604E1
6.668534895E2,1.740263954E0,8.718254172E1
6.673529439E2,1.721022941E0,8.631903435E1
6.678524119E2,1.713217010E0,8.893690136E1
6.683518699E2,1.653289958E0,8.941818151E1
6.688512939E2,1.648431983E0,8.803248072E1
6.693517050E2,1.601559971E0,8.698060322E1
6.698516400E2,1.716194332E0,8.823308127E1
6.703515743E2,1.669636284E0,8.757366416E1
6.708515102E2,1.679426713E0,8.776254898E1
6.713514455E2,1.710915437E0,8.558768088E1
6.718513805E2,1.554463925E0,8.931716549E1
6.723513170E2,1.776394568E0,8.726827710E1
6.728512520E2,1.710094240E0,9.011831842E1
6.733511872E2,1.761292493E0,8.859090002E1
6.738511222E2,1.695482642E0,8.698093109E1
6.743513552E2,1.647923441E0,8.803248072E1
6.748507662E2,1.680396957E0,8.611179870E1
6.753501500E2,1.932969448E0,8.597393835E1
6.758500850E2,3.454333514E0,2.819828363E1
6.763500195E2,3.742818437E0,2.843600777E1
6.768499555E2,3.295905102E0,3.293105799E1
6.773499133E2,3.210468129E0,3.104457618E1
6.783487840E2,5.793748227E0,1.797786993E1
6.788482210E2,5.843731125E0,1.754942480E1
6.793476700E2,5.772446554E0,1.708088683E1
6.798470840E2,7.072228104E0,1.407075276E1
6.803465060E2,7.401010573E0,1.216128611E1
6.808459440E2,7.409464069E0,1.404116776E1
6.813453609E2,7.459627277E0,1.358084859E1
6.818447949E2,7.397102313E0,1.345294867E1
6.823442477E2,7.423097200E0,1.488593463E1
6.828436557E2,7.538328547E0,1.446113952E1
6.833442622E2,7.361937140E0,1.509373274E1
6.838441962E2,7.376556856E0,1.560221526E1
6.843441314E2,7.008407607E0,1.284098621E1
6.848440674E2,7.236527273E0,1.688097227E1
6.853440024E2,6.849049066E0,1.232448579E1
6.858439404E2,6.750045846E0,1.452407748E1
6.863438787E2,6.271449311E0,1.731893843E1
6.868438177E2,6.120166793E0,1.885239702E1
6.873150104E2,5.947235282E0,1.786116012E1
6.878149504E2,5.831482304E0,2.016882843E1
6.883148905E2,5.223580793E0,1.580460091E1
6.888148315E2,5.302578876E0,1.940607171E1
6.893147730E2,5.593144126E0,2.150194519E1
6.898147140E2,4.534773187E0,1.176963561E1
6.903146555E2,5.321488665E0,1.987694134E1
6.913145419E2,4.364597635E0,1.228512368E1
6.918144849E2,4.828462879E0,1.536786914E1
6.923144274E2,4.633416544E0,2.946442313E1
6.928143704E2,4.426425381E0,2.053351756E1
6.933143147E2,4.249433031E0,1.777029442E1
6.933143147E2,4.249433031E0,1.777029442E1
6.944141903E2,3.904469207E0,3.104780452E1
6.949141344E2,3.823720751E0,1.572008569E1
6.954140784E2,4.461559468E0,3.173716882E1
6.959140229E2,2.190092452E0,4.913843259E1
6.964139669E2,1.904029335E0,8.165852979E1
6.969139110E2,2.197589689E0,8.405263890E1
6.974138560E2,2.326304565E0,9.281765289E1
6.979138009E2,3.564069050E0,8.474797712E1
6.984137459E2,3.437276665E0,9.707137729E1
6.989136899E2,2.187593263E0,1.035504526E2
6.994136339E2,1.020716844E0,1.080112408E2
6.999135780E2,2.325686052E0,1.048517679E2
7.004135220E2,2.130549573E0,9.679069687E1
7.009134626E2,2.660214434E0,1.078221188E2
7.014134046E2,1.686065635E0,9.813431744E1
7.019133478E2,8.583836291E-1,1.054418168E2
7.024132898E2,1.881948185E0,1.036684627E2
7.029132302E2,2.132033212E0,9.744586460E1
7.034131712E2,1.880459317E0,9.387715008E1
7.039131125E2,1.697997749E0,9.523227287E1
7.044130525E2,1.553045484E0,8.914978257E1
7.049129932E2,1.681149187E0,8.996986019E1
7.054129332E2,2.359550450E0,8.352468254E1
7.059128743E2,1.481350433E0,9.139552133E1
7.064128143E2,1.151383893E0,1.051864371E2
7.069127536E2,2.178876236E0,7.892392655E1
7.079126323E2,1.152011624E0,1.033290564E2
7.084125723E2,1.326902441E0,1.122250304E2
7.089125117E2,1.902849687E0,8.606577877E1
7.094124507E2,1.760251588E0,1.080227561E2
7.099123897E2,1.618111013E0,9.417885275E1
7.104123287E2,1.452459795E0,1.054303158E2
7.109122667E2,1.270947390E0,9.055857625E1
7.114122057E2,2.063205947E0,9.473500198E1
7.119121432E2,1.761432707E0,9.979229174E1
7.124120812E2,1.829790807E0,1.002998119E2
7.129120190E2,1.643487316E0,9.267287557E1
7.134119570E2,1.537262999E0,9.336259115E1
7.139118949E2,1.853189826E0,1.005706383E2
7.144118329E2,1.376613794E0,1.025207881E2
7.149117708E2,2.011920853E0,9.420682469E1
7.154117088E2,1.367873781E0,9.169442923E1
7.159116470E2,2.218624907E0,8.986166035E1
7.164115850E2,1.437274350E0,9.870043968E1
7.169115213E2,1.512266509E0,1.106070131E2
7.174114583E2,2.775795613E0,1.457915707E2
7.179113945E2,3.264521107E0,1.450092603E2
7.184113315E2,3.193938744E0,1.394038308E2
7.189112685E2,3.070602346E0,1.451044647E2
7.194112057E2,3.222953568E0,1.426303971E2
7.199111427E2,3.081288722E0,1.418979840E2
7.204110780E2,2.976400046E0,1.477243557E2
7.209110150E2,2.662718743E0,1.509929321E2
7.214109511E2,3.638366004E0,1.443151905E2
7.219108881E2,3.075261433E0,1.544871279E2
7.229107617E2,2.770854135E0,1.514639599E2
7.234106983E2,3.011501737E0,1.611608173E2
7.239106353E2,2.694163826E0,1.530038438E2
7.244105699E2,2.775628953E0,1.639326242E2
7.249105059E2,2.591236970E0,1.552752491E2
7.254104424E2,3.130938981E0,1.505638797E2
7.259103784E2,2.750584896E0,1.564282908E2
7.264103155E2,2.730999070E0,1.541685398E2
7.269102515E2,2.805122436E0,1.609416795E2
7.274101863E2,2.739217776E0,1.458704478E2
7.279101223E2,3.164368037E0,1.408340584E2
7.284100577E2,3.267478622E0,1.407270357E2
7.289099937E2,3.295550883E0,1.471830565E2
7.294099276E2,3.372928555E0,1.372411436E2
7.299098636E2,3.321365059E0,1.441513311E2
7.304097995E2,4.061829823E0,1.294842483E2
7.309097345E2,3.556797942E0,1.422858226E2
7.314096702E2,3.405033409E0,1.438178796E2
7.319096052E2,3.398510394E0,1.480340202E2
7.324095394E2,3.426181733E0,1.463385967E2
7.329094754E2,3.347210192E0,1.459706355E2
7.334094104E2,3.425628700E0,1.496204353E2
7.339093464E2,3.103343273E0,1.461356051E2
7.344092808E2,3.218491399E0,1.485130335E2
7.349092168E2,2.821185236E0,1.368533787E2
7.354091528E2,2.705207068E0,1.416416995E2
7.359090888E2,2.558337687E0,1.460956101E2
7.364090234E2,2.506003612E0,1.408836488E2
7.369089594E2,2.930289135E0,1.351106332E2
7.374088947E2,2.936183761E0,1.377554247E2
7.384087644E2,2.339995855E0,1.419286305E2
7.389086994E2,2.694459062E0,1.381842071E2
7.394086350E2,2.811210932E0,1.401921446E2
7.399085700E2,3.320546631E0,1.471973530E2
7.404085054E2,4.247504466E0,1.592572925E2
7.409084404E2,4.672950713E0,1.590251648E2
7.414083743E2,5.682152660E0,1.610109289E2
7.419083083E2,5.451795231E0,1.612188041E2
7.424082425E2,5.592029613E0,1.636180592E2
7.429081765E2,4.828807422E0,1.573512876E2
7.434085599E2,4.793572136E0,1.574085568E2
7.439079969E2,4.983392006E0,1.568814613E2
7.444074618E2,5.808757848E0,1.627185016E2
7.449068937E2,5.860348369E0,1.623692931E2
7.454063307E2,5.775092180E0,1.635222934E2
7.459057297E2,6.071989612E0,1.651379539E2
7.464051727E2,5.504961022E0,1.600777460E2
7.469053647E2,5.337972930E0,1.608373252E2
7.474052975E2,4.336652138E0,1.568029370E2
7.479052315E2,2.854567284E0,1.433217144E2
7.484051644E2,1.798829033E0,9.622029411E1
7.489050984E2,1.796022213E0,8.599863575E1
7.494050308E2,1.802024198E0,8.834337797E1
7.499049648E2,1.786956684E0,8.727907952E1
7.504049066E2,1.837859516E0,8.732225475E1
7.509043336E2,1.866242479E0,8.880820298E1
7.514037942E2,1.846564242E0,9.013674384E1
7.519032792E2,1.812037289E0,8.773729501E1
7.524027801E2,1.765541254E0,8.717181908E1
7.534017390E2,1.767035056E0,8.633440881E1
7.539012180E2,1.801853699E0,9.033769223E1
7.544007043E2,1.702614779E0,8.824629202E1
7.549001982E2,1.722948267E0,8.771173439E1
7.553997093E2,1.772537645E0,8.697521965E1
7.558992053E2,1.846741058E0,8.616040366E1
7.563987152E2,1.783776695E0,8.809935164E1
7.568982112E2,1.955867598E0,8.616539762E1
7.573977194E2,1.675506644E0,8.749866940E1
7.578972294E2,1.764933709E0,8.687422698E1
7.583967461E2,1.863704045E0,8.815238973E1
7.588962221E2,1.780124935E0,8.761287324E1
7.593956925E2,1.744334067E0,8.759110625E1
7.598951685E2,1.753516123E0,8.723117760E1
7.603946605E2,1.780436399E0,8.767770482E1
7.608941345E2,1.822785445E0,8.894525500E1
7.613936183E2,1.699089816E0,8.892694750E1
7.618930713E2,1.709507644E0,8.781104098E1
7.623925494E2,1.708958490E0,8.766209085E1
7.628920074E2,1.757137482E0,8.838646106E1
7.633914632E2,1.780812282E0,8.673194261E1
7.638909182E2,1.757039279E0,8.591028275E1
7.643904180E2,1.724065123E0,8.970647910E1
7.648898660E2,1.765391593E0,8.753656807E1
7.653893096E2,1.789900571E0,8.657878072E1
7.658887966E2,1.702437355E0,8.785909863E1
7.663883187E2,1.704104693E0,8.717617278E1
7.668878147E2,1.711328693E0,8.642366562E1
7.673872996E2,1.749878616E0,8.898832297E1
7.678867886E2,1.711704457E0,8.553330126E1
7.688857017E2,1.728574834E0,8.827315923E1
7.693851651E2,1.713821146E0,8.819902504E1
7.698846421E2,1.710096567E0,8.952624724E1
7.703841041E2,1.728767694E0,8.754221100E1
7.708835921E2,1.728578461E0,8.524609503E1
7.713831108E2,1.723777955E0,8.603157373E1
7.718826227E2,1.742425085E0,8.770474629E1
7.723821385E2,1.759002357E0,8.787145305E1
7.728816615E2,1.686952571E0,8.757036353E1
7.733811667E2,1.639130982E0,8.765640791E1
7.738807077E2,1.658281043E0,8.752372228E1
7.743802282E2,1.690818714E0,8.805598097E1
7.748797172E2,1.700723423E0,8.782826563E1
7.753792094E2,1.707371159E0,8.777805015E1
7.758786944E2,1.731468588E0,8.566856950E1
7.763782042E2,1.702533320E0,8.682016988E1
7.768777092E2,1.716818926E0,8.832051234E1
7.773771820E2,1.723504790E0,8.923688412E1
7.778766490E2,1.712820157E0,8.958674549E1
7.783761626E2,1.706572232E0,8.801383052E1
7.788756236E2,1.723069980E0,8.850413680E1
7.793751054E2,1.743476680E0,8.808310829E1
7.798745924E2,1.766025198E0,8.742085250E1
7.803740885E2,1.703661801E0,8.723409471E1
7.808735695E2,1.707145208E0,8.789535687E1
7.813730608E2,1.692408789E0,8.641248377E1
7.818725228E2,1.742284253E0,8.936114804E1
7.823720179E2,1.711451420E0,8.875976964E1
7.828715029E2,1.694833346E0,8.764262002E1
7.838704684E2,1.711287850E0,8.867052742E1
7.843699506E2,1.740119158E0,8.773031864E1
7.848694306E2,1.737687526E0,8.638550720E1
7.853689260E2,1.717768532E0,8.661105616E1
7.858684480E2,1.724744333E0,8.535821218E1
7.863679499E2,1.681035811E0,8.765411068E1
7.868674159E2,1.769724027E0,8.819937839E1
7.873668845E2,1.692232564E0,8.661596394E1
7.878663735E2,1.764388185E0,8.936819245E1
7.883658594E2,1.725758003E0,8.612346045E1
7.888653494E2,1.735133794E0,8.460521858E1
7.893648678E2,1.729217462E0,8.862352579E1
7.898643388E2,1.697366847E0,8.582306005E1
7.903638490E2,1.671055340E0,8.736443569E1
7.908633210E2,1.659141467E0,8.710257942E1
7.913628036E2,1.767598205E0,8.813947197E1
7.918623056E2,1.721466667E0,8.823670529E1
7.923617549E2,1.962617967E0,8.513223064E1
7.928616829E2,3.992999469E0,2.504053570E1
7.933616125E2,5.068199292E0,2.172730498E1
7.938615415E2,7.065863949E0,1.363099035E1
7.943614702E2,7.590747313E0,1.476767365E1
7.948613992E2,7.729889437E0,1.376272338E1
7.953616090E2,7.553586095E0,1.377172636E1
7.958611100E2,7.521160764E0,1.346868808E1
7.963606213E2,7.539150919E0,1.337850490E1
7.968601172E2,7.235108514E0,1.233525695E1
7.978590494E2,7.284493777E0,1.340118454E1
7.983585394E2,7.453543016E0,1.418012846E1
7.988587224E2,7.372841777E0,1.655039059E1
7.993586514E2,7.336175409E0,1.309439279E1
7.998585804E2,6.962491918E0,1.149608528E1
8.003585092E2,6.969316329E0,1.431463273E1
8.008584382E2,7.013994934E0,1.431752252E1
8.013583672E2,6.525239681E0,1.392918378E1
8.018582962E2,6.425469944E0,1.751963115E1
8.023582252E2,6.114793147E0,1.796040075E1
8.028581542E2,5.795427850E0,1.680389777E1
8.033580835E2,6.014446966E0,1.820996655E1
8.038580115E2,5.128788120E0,1.889023302E1
8.043579403E2,4.943753812E0,1.506324633E1
8.048578693E2,5.391601071E0,2.223228926E1
8.053577984E2,5.190959779E0,1.160010377E1
8.058577264E2,5.095054636E0,2.961499246E1
8.063576554E2,4.578702222E0,1.259193550E1
8.068575844E2,4.848225967E0,2.582885770E1
8.073575125E2,4.640177999E0,2.346623172E1
8.078574415E2,4.753015803E0,2.711969265E1
8.083573705E2,4.582576257E0,2.569269190E1
8.088572995E2,4.395308654E0,2.673578940E1
8.093572261E2,4.397097490E0,2.014556865E1
8.098571551E2,4.591634973E0,2.410143275E1
8.103570839E2,4.579128509E0,2.984052896E1
8.108570119E2,3.366777531E0,5.627331735E0
8.113569404E2,4.407287314E0,2.949984968E1
8.118568684E2,4.572519425E0,2.169544483E1
8.123567969E2,4.530671706E0,2.515945314E1
8.133566525E2,4.158713430E0,1.860935312E1
8.138565805E2,2.605028857E0,4.078782961E1
8.143565091E2,1.067479825E0,6.888431361E1
8.148564381E2,6.421928915E-2,9.000000000E1
8.153563662E2,9.896289557E-1,8.943929407E1
8.158562942E2,1.415338844E-1,1.357505568E2
8.163562221E2,8.555271881E-1,6.510869987E1
8.168561501E2,1.309791039E-1,7.921570213E1
8.173560780E2,6.683016644E-1,5.029106531E1
8.178560060E2,2.434849788E-1,1.187103070E2
8.183559350E2,5.419384779E-1,7.792471141E1
8.188558630E2,6.582454555E-1,8.682446395E1
8.193557906E2,4.760931556E-1,1.242471737E2
8.198557186E2,3.851620548E-1,8.073270805E1
8.203556465E2,5.610432983E-1,9.811724711E1
8.208555735E2,4.085308833E-1,1.102674766E2
8.213555011E2,8.210395856E-1,9.292452454E1
8.218554291E2,1.049332915E0,7.924298800E1
8.223553571E2,6.026404453E-1,7.316358827E1
8.228552841E2,1.719420913E0,5.010328437E1
8.233552122E2,1.942703472E0,3.365406415E1
8.238551392E2,2.508995076E0,5.233243052E1
8.243550679E2,1.764502063E0,3.182404860E1
8.248549959E2,2.043614639E0,5.170376305E1
8.253549229E2,1.966496177E0,4.014386403E1
8.258548509E2,2.406525439E0,4.615385262E1
8.263547789E2,2.151441272E0,3.543698232E1
8.268547069E2,2.762195435E0,3.803446484E1
8.273546344E2,2.790803228E0,3.764515057E1
8.283544897E2,2.884264490E0,4.045309466E1
8.288544178E2,2.446944069E0,4.146842723E1
8.293543464E2,2.443494911E0,5.060953230E1
8.298542744E2,2.074561254E0,4.077433770E1
8.303542032E2,2.281382572E0,4.504674661E1
8.308541313E2,2.637265178E0,5.178069088E1
8.313540595E2,2.195905067E0,3.557016760E1
8.318539875E2,2.252080724E0,3.820422052E1
8.323539151E2,2.611596906E0,3.639345269E1
8.328538431E2,2.284752623E0,3.146886525E1
8.333537730E2,2.880933850E0,4.227837338E1
8.338537010E2,2.330323414E0,3.777740854E1
8.343536282E2,1.387542798E0,7.198190883E1
8.348535562E2,2.140168005E0,8.724546281E1
8.353534844E2,2.336964011E0,9.428701781E1
8.358534134E2,2.040991189E0,1.012958836E2
8.363533416E2,2.191122150E0,1.029285918E2
8.368532706E2,2.167006398E0,1.155833607E2
8.373532000E2,1.732672656E0,9.575851181E1
8.378531290E2,8.890444224E-1,1.002568198E2
8.383530567E2,7.975286626E-1,9.339713291E1
8.388529857E2,9.135406590E-1,9.555221229E1
8.393529151E2,1.353192372E0,6.625050550E1
8.398528441E2,7.033858836E-1,1.309106984E2
8.403527730E2,1.171716949E0,1.249315028E2
8.408527020E2,1.124207479E0,1.057611065E2
8.413526307E2,4.748852279E-1,1.566737390E2
8.418525597E2,4.532515568E-1,1.024051924E2
8.423524907E2,6.759736453E-1,1.233491521E2
8.428524207E2,8.517672847E-1,1.082662669E2
8.438522797E2,1.137486789E0,1.029210063E2
8.443522095E2,1.620558247E0,9.065926480E1
8.448521395E2,1.290830019E0,9.205103841E1
8.453520685E2,1.372912348E0,9.195586127E1
8.458519985E2,1.392116913E0,1.006151213E2
8.463519287E2,1.790523588E0,8.285333128E1
8.468518587E2,1.259556163E0,9.694717176E1
8.473517896E2,2.285054505E0,1.192960841E2
8.478517196E2,3.655196266E0,1.389754369E2
8.483516484E2,2.308327393E0,1.796849604E2
8.488515784E2,5.154838204E0,1.397345073E2
8.493515081E2,4.139437565E0,1.687713720E2
8.498514371E2,4.672391216E0,1.796685588E2
8.503513674E2,4.226587832E0,1.376822757E2
8.508512964E2,3.808399242E0,-1.709263813E2
8.513512269E2,5.444823023E0,1.400779233E2
8.518511559E2,4.256928790E0,1.767422076E2
8.523510847E2,4.589900587E0,1.477678122E2
8.528510147E2,4.122863609E0,1.621960026E2
8.533509436E2,4.648182336E0,1.574060956E2
8.538508736E2,4.377928219E0,1.566047774E2
8.548507324E2,3.043467836E0,1.369610942E2
8.553506625E2,2.455118853E0,1.467789969E2
8.558505915E2,2.979043328E0,1.286997134E2
8.563505217E2,2.710176207E0,1.364918092E2
8.568504508E2,2.899144100E0,1.319032901E2
8.573503809E2,2.794042031E0,1.453370312E2
8.578503099E2,3.011355287E0,1.355474710E2
8.583502394E2,2.664035688E0,1.397415454E2
8.588501684E2,2.905234446E0,1.345547050E2
8.593500972E2,2.603829209E0,1.397647807E2
8.598500272E2,2.761741232E0,1.336894984E2
8.603499576E2,3.417650891E0,1.309664554E2
8.608498876E2,2.527762235E0,1.443898107E2
8.613498179E2,2.596017435E0,1.396854474E2
8.618497469E2,2.704459298E0,1.348541420E2
8.623496766E2,2.612241748E0,1.401768141E2
8.628496066E2,2.938873737E0,1.420498251E2
8.633495365E2,4.481436498E0,1.554325349E2
8.638494655E2,5.624351734E0,1.624163374E2
8.643493958E2,5.829326458E0,1.649630586E2
8.648493258E2,5.930194398E0,1.640897039E2
8.653492547E2,5.842542950E0,1.637926133E2
8.658491847E2,5.878854640E0,1.637868522E2
8.668487655E2,5.844475098E0,1.611414555E2
8.673482806E2,5.975421254E0,1.651229168E2
8.678477716E2,5.820749180E0,1.642080172E2
8.683472584E2,5.617499437E0,1.642846273E2
8.688467544E2,5.835631051E0,1.627906614E2
8.693461534E2,5.775423014E0,1.644322963E2
8.698460814E2,5.970989365E0,1.636529098E2
8.703460103E2,3.946763285E0,1.546087611E2
8.708459393E2,2.170153778E0,5.611621368E1
8.713458674E2,1.642033064E0,9.317983011E1
8.718457954E2,1.720225148E0,8.749894780E1
8.723457264E2,1.691959677E0,8.496452356E1
8.728456554E2,1.988781197E0,8.362326579E1
8.733459235E2,1.705882164E0,8.688915934E1
8.738454145E2,1.732094723E0,8.600570769E1
8.743449550E2,1.591422523E0,8.747063260E1
8.748444720E2,2.046890306E0,8.589133940E1
8.753439873E2,1.457217721E0,8.582775899E1
8.758435163E2,1.643583146E0,8.839687674E1
8.763430572E2,1.802635182E0,8.694898002E1
8.768425842E2,1.692671819E0,8.572944219E1
8.773420830E2,2.072168374E0,8.411652169E1
8.778416010E2,1.574930705E0,9.141521706E1
8.783411328E2,1.709431985E0,8.626860300E1
8.788406308E2,1.713250295E0,8.681362702E1
8.798396777E2,1.767216168E0,8.633257827E1
8.803392085E2,1.757900314E0,8.673527781E1
8.808387485E2,1.714669869E0,8.851905327E1
8.813382752E2,1.674152235E0,8.442780219E1
8.818378212E2,1.723589420E0,8.700418536E1
8.823373560E2,1.724970965E0,8.794200226E1
8.828368920E2,1.761698742E0,8.865177536E1
8.833364471E2,1.804124164E0,8.761639014E1
8.838360021E2,1.792171237E0,8.968938028E1
8.843355674E2,1.788921294E0,8.954886145E1
8.848351254E2,1.755976422E0,8.656752065E1
8.853346492E2,1.839689928E0,8.738117089E1
8.858341672E2,1.809772936E0,8.946924004E1
8.863342909E2,1.926047439E0,9.094651694E1
8.868342179E2,1.604317917E0,9.185776045E1
8.873341444E2,1.801318635E0,8.921440681E1
8.878340714E2,1.870189172E0,8.791694328E1
8.883344014E2,1.852843822E0,8.958997040E1
8.888338694E2,1.582009439E0,9.153348616E1
8.893338712E2,1.782664763E0,8.744511554E1
8.898337973E2,1.770667637E0,8.968534835E1
8.903337244E2,1.802073429E0,8.896041628E1
8.908336504E2,1.839028425E0,9.214826462E1
8.918335035E2,4.084300807E0,2.812939311E1
8.923334303E2,4.365558046E0,2.656505118E1
8.928333562E2,4.523083443E0,2.794691821E1
8.933332825E2,6.003149194E0,1.918418314E1
8.938332085E2,7.520523939E0,1.467978834E1
8.943332510E2,7.513606069E0,1.422321825E1
8.948327400E2,7.500136599E0,1.455631682E1
8.953322468E2,7.572062394E0,1.574526312E1
8.958317218E2,7.611017424E0,1.477082618E1
8.963311849E2,7.383093898E0,1.621852931E1
8.968306009E2,7.311725231E0,1.430014742E1
8.973305276E2,7.391912607E0,1.583053181E1
8.978304556E2,7.373716331E0,1.873743992E1
