"t (s)","Inclination (deg)","Rotation (deg)"
5.761150515E2,4.908658801E-1,-6.098553304E1
5.766150473E2,5.016690656E-1,-4.948599651E1
5.771150432E2,5.257286518E-1,-5.804563706E1
5.776150384E2,5.582327844E-1,-5.839844006E1
5.781150334E2,5.054621545E-1,-6.365875932E1
5.786150281E2,5.369664907E-1,-5.418786665E1
5.791150231E2,5.308068965E-1,-6.117668715E1
5.796150187E2,5.078205695E-1,-5.414885298E1
5.801150137E2,5.286347107E-1,-5.803518735E1
5.806150082E2,5.339005304E-1,-5.901998012E1
5.811150032E2,4.761013986E-1,-5.660542124E1
5.816149990E2,5.423712910E-1,-5.845978218E1
5.826149880E2,5.208305105E-1,-5.916964434E1
5.831149830E2,5.139062631E-1,-6.510798555E1
5.836149763E2,4.639581489E-1,-6.139819267E1
5.841149703E2,4.746175310E-1,-5.041186915E1
5.846149646E2,5.273098533E-1,-5.604418401E1
5.851149576E2,5.761442946E-1,-5.859956924E1
5.856149515E2,5.003416138E-1,-5.664597425E1
5.861149445E2,4.704136754E-1,-6.569861607E1
5.866149377E2,5.072872548E-1,-5.780426606E1
5.871149317E2,5.426004449E-1,-5.266429327E1
5.876149238E2,5.718948035E-1,-5.950749024E1
5.881149168E2,5.032869217E-1,-6.100404048E1
5.886149097E2,5.412965109E-1,-5.970990300E1
5.891149027E2,5.009088601E-1,-5.886283062E1
5.896148958E2,4.788936138E-1,-5.704257514E1
5.901148878E2,4.863990854E-1,-5.714609736E1
5.906148794E2,5.309255185E-1,-5.625707660E1
5.911148724E2,4.779652619E-1,-5.115809077E1
5.916148651E2,5.015809353E-1,-6.071939760E1
5.921148571E2,5.832669985E-1,-5.568377402E1
5.926148485E2,4.796900106E-1,-5.167051832E1
5.931148395E2,3.838437604E-1,-3.771319688E1
5.936148323E2,5.282397341E-1,-4.933640478E1
5.941148243E2,4.535566174E-1,-4.910811217E1
5.946148146E2,4.899152377E-1,-5.151772739E1
5.951148056E2,5.800387997E-1,-5.674563342E1
5.956147980E2,5.771205477E-1,-6.394475407E1
5.961147890E2,5.294369891E-1,-5.657518881E1
5.971147697E2,4.964050385E-1,-6.069779251E1
5.976147605E2,5.110129431E-1,-5.881502534E1
5.981147515E2,6.344687445E-1,-3.608616842E1
5.986147429E2,2.464629769E0,-1.014703253E1
5.991147329E2,5.877412587E0,-3.223676855E0
5.996147236E2,6.186589098E0,-4.214951090E0
6.001147136E2,6.310375750E0,-3.900313395E0
6.006147050E2,6.084186488E0,-3.790212924E0
6.011146950E2,6.085679613E0,-3.416094350E0
6.016146857E2,6.801971001E0,-2.720286834E0
6.021146757E2,6.523027860E0,-4.137921566E0
6.026146655E2,6.504634061E0,-3.271149331E0
6.031146555E2,6.586395989E0,-2.067152303E0
6.036146442E2,6.579661408E0,-3.768939691E0
6.041146342E2,6.544094829E0,-2.373395748E0
6.046146247E2,6.504340798E0,-3.601549385E0
6.051146147E2,6.432803881E0,-3.000912392E0
6.056146061E2,6.239265404E0,-3.677211518E0
6.061145981E2,6.258374743E0,-2.855178767E0
6.066145916E2,6.085167366E0,-3.953982281E0
6.071145856E2,6.310220384E0,-5.553191913E0
6.076145820E2,6.274346811E0,-2.672243085E0
6.081145780E2,6.242977073E0,-1.303587956E0
6.086145745E2,6.247828568E0,-1.913168717E0
6.091145705E2,6.028341628E0,-4.427673501E0
6.096145680E2,6.454363963E0,-2.964705761E0
6.101145660E2,6.205930098E0,-6.920043248E0
6.106145631E2,6.389356572E0,-1.739996479E0
6.116145576E2,5.383003151E0,1.099524291E1
6.121145556E2,5.035603959E0,-4.379843065E0
6.126145527E2,5.669102796E0,9.310085618E0
6.131145507E2,5.039395550E0,3.840008553E0
6.136145503E2,5.046660550E0,6.597761774E0
6.141145483E2,4.569585524E0,2.330135876E0
6.146145475E2,4.606418629E0,7.675789573E0
6.151145465E2,4.417451424E0,2.828112465E0
6.156145456E2,5.305639814E0,-1.786478612E1
6.161145456E2,4.930780793E0,-4.487332210E0
6.166145467E2,3.912072903E0,-1.088552705E1
6.171145467E2,2.634648188E0,-9.397966647E0
6.176145471E2,2.336322152E0,-8.676812937E0
6.181145481E2,1.312693147E0,3.830628559E1
6.186145495E2,2.120143467E0,-9.848894388E1
6.191145505E2,3.800418172E-1,1.349068362E2
6.196145496E2,5.892430066E-1,-1.310833719E2
6.201145486E2,5.160441523E-1,-1.348595694E2
6.206145471E2,1.178059714E0,9.968055056E1
6.211145451E2,1.963639327E0,7.901672179E1
6.216145440E2,1.775600692E-1,1.189989771E2
6.221145410E2,2.667130809E0,8.375245846E1
6.226145366E2,2.949836472E0,7.624704608E1
6.231145336E2,9.482080873E-1,3.447025474E1
6.236145312E2,9.400427193E-1,6.931020542E1
6.241145292E2,4.401574795E-1,6.914554196E1
6.246145297E2,2.948209434E-1,-7.708218715E1
6.256145318E2,3.970327486E-1,-3.330150778E1
6.261145338E2,6.478526950E-1,-6.333257410E1
6.266145360E2,4.581884559E-1,4.492246854E1
6.271145370E2,2.340810244E-1,-5.881007709E1
6.276145388E2,5.080417645E-1,3.718470645E1
6.281145408E2,6.295030653E-1,-4.215153467E1
6.286145438E2,4.493224498E-1,-2.676399405E1
6.291145458E2,4.657597672E-1,3.465394343E1
6.296145477E2,4.094333584E-1,-4.908561678E1
6.301145507E2,9.819641858E-1,-8.088471037E1
6.306145541E2,3.825118799E-1,7.668540672E1
6.311145571E2,1.166896051E0,-1.162666384E2
6.316145606E2,8.616353543E-1,-7.332391493E1
6.321145636E2,6.756910552E-1,3.201266719E1
6.326145678E2,1.621076605E-1,-3.477786520E0
6.331145718E2,7.576837801E-1,-3.861750013E1
6.336145755E2,1.075072523E0,-5.389311760E0
6.341145805E2,1.883822088E0,-5.262449911E1
6.346145846E2,1.201264901E0,3.891065789E1
6.351145876E2,6.647622453E-1,7.219020824E0
6.356145907E2,1.495589499E0,-7.886316603E1
6.361145928E2,3.340948555E-1,-1.454833992E2
6.366145940E2,8.974035086E-1,-7.484018190E1
6.376145973E2,4.253203923E-1,-1.435555582E2
6.381145983E2,1.080586605E0,-9.521606138E1
6.386145997E2,1.812299080E-1,-1.694152918E2
6.391146007E2,5.587350317E-1,1.399561706E2
6.396145999E2,1.119294788E0,-1.130864889E2
6.401145999E2,1.147003143E0,-1.234872726E2
6.406145995E2,1.148547277E0,-1.548641096E2
6.411145995E2,1.404782428E0,-1.388993313E2
6.416145978E2,1.367126936E0,-1.330611760E2
6.421145968E2,1.258010336E0,-1.666208122E2
6.426145964E2,1.345928925E0,-1.694843871E2
6.431145944E2,1.065386782E0,1.716273703E2
6.436145930E2,1.040319075E0,-1.464222495E2
6.441145910E2,6.429749135E-1,-1.268208430E2
6.446145890E2,9.761950042E-1,-1.510099685E2
6.451145860E2,8.712121646E-1,-1.690648506E2
6.456145824E2,1.364124631E0,-1.388798445E2
6.461145794E2,9.888942815E-1,-1.714869198E2
6.466145762E2,1.144840000E0,-1.294018862E2
6.471145722E2,8.668881720E-1,1.429395934E2
6.476145682E2,9.313455633E-1,1.786149754E2
6.481145642E2,7.580830566E-1,1.616701809E2
6.486145596E2,8.681471106E-1,1.737106813E2
6.491145546E2,6.721593812E-1,1.720144793E2
6.501145452E2,1.617721739E0,1.565674140E2
6.506145405E2,6.267924238E-1,1.424842328E2
6.511145355E2,1.881608834E0,1.054470189E2
6.516145295E2,1.758951977E0,1.224733352E2
6.521145241E2,1.548928856E0,-1.672776856E2
6.526145181E2,1.948834170E0,1.123012929E2
6.531145132E2,2.782447130E0,9.702015012E1
6.536145072E2,7.411570135E-1,9.438320464E1
6.541145007E2,2.546935885E-1,-1.764176719E1
6.546144947E2,1.120202307E0,9.044691589E1
6.551144905E2,4.085353663E-1,4.988447369E1
6.556144845E2,2.468118025E-1,-6.040342496E1
6.561144792E2,1.394082555E0,5.562729166E1
6.566144752E2,2.400540610E0,6.263843518E1
6.571144705E2,1.088621318E0,4.559543124E1
6.576144655E2,6.903432885E-1,1.557824751E1
6.581144612E2,1.384434788E0,1.271973990E1
6.586144582E2,1.887054657E0,5.407923230E1
6.591144546E2,9.758700711E-1,1.066205845E1
6.596144506E2,2.015558580E0,4.163979980E1
6.601144481E2,2.666248036E0,3.416418507E1
6.606144441E2,2.077660467E0,3.427659904E1
6.611144398E2,1.798901473E0,1.641151559E1
6.621144325E2,2.395620628E0,3.086200084E1
6.626144285E2,2.929090443E0,4.910919277E1
6.631144246E2,1.719207998E0,2.583454348E1
6.636144206E2,2.248189723E0,3.385055948E1
6.641144168E2,2.511697031E0,3.854872700E1
6.646144118E2,2.323215950E0,3.829571923E1
6.651144066E2,1.337530243E0,4.842713928E0
6.656144026E2,1.943841525E0,-8.066311153E0
6.661143977E2,2.126565092E0,1.225183453E1
6.666143927E2,1.924165528E0,-2.672736771E0
6.671143863E2,1.714934149E0,2.357837699E-1
6.676143812E2,1.917691745E0,5.278359383E0
6.681143765E2,1.707797235E0,4.773298825E0
6.686143705E2,1.583925089E0,-6.905523398E0
6.691143650E2,3.412625092E0,-9.810598321E0
6.696143600E2,3.349600249E0,8.182429599E-1
6.701143537E2,3.469023264E0,6.181741432E0
6.706143467E2,3.623058347E0,-3.133656675E0
6.711143401E2,3.911153960E0,-4.431276034E0
6.716143341E2,3.725535836E0,2.598856416E0
6.721143287E2,3.963428922E0,-5.517280548E0
6.726143217E2,3.597298554E0,-1.694150273E0
6.731143147E2,3.659603964E0,-3.808780140E-1
6.736143077E2,2.778967741E0,9.506771989E0
6.741143018E2,2.547176292E0,-3.876574477E-2
6.746142948E2,2.814781393E0,-8.802655815E0
6.756142811E2,2.510382693E0,-6.631576892E0
6.761142726E2,8.558764806E-1,-1.689288728E1
6.766142656E2,1.124254431E0,1.051632282E2
6.771142593E2,4.399825955E-1,2.008437149E1
6.776142523E2,2.982519109E-1,9.727500495E1
6.781142452E2,4.476934363E-1,8.264762064E1
6.786142382E2,5.651882172E-1,-3.401560822E1
6.791142300E2,6.492171852E-1,2.574070835E1
6.796142220E2,1.042314960E0,5.528357065E1
6.801142148E2,1.026111031E0,-5.383949664E0
6.806142078E2,1.152557387E0,4.352805548E1
6.811142013E2,4.986546788E-1,-7.509495298E1
6.816141943E2,4.653008819E-1,-1.410166730E2
6.821141892E2,7.163692174E-1,-5.858064511E1
6.826141832E2,1.269220741E0,-2.257127061E1
6.831141750E2,5.727920855E-1,1.449799211E2
6.836141680E2,1.064648427E0,-7.914420972E1
6.841141612E2,1.497966590E0,-6.594604049E1
6.846141542E2,4.682770926E-1,3.074296464E1
6.851141476E2,1.220892947E0,-5.533236605E1
6.856141396E2,1.064186420E0,-6.492091456E1
6.866141242E2,1.902755924E0,-7.269905082E1
6.871141181E2,1.809249317E-1,-1.567270959E2
6.876141101E2,5.687699056E-1,-5.899104565E1
6.881141021E2,7.634808135E-1,-7.541548829E1
6.886140951E2,1.317583315E-1,4.914462374E1
6.891140866E2,8.871744140E-1,-6.525325178E1
6.896140786E2,7.612823702E-1,-1.048039802E2
6.901140712E2,4.451078223E-1,9.424062420E1
6.906140632E2,1.203254279E0,-5.639347135E1
6.911140566E2,1.193037616E-1,-2.060111024E0
6.916140486E2,6.674784481E-1,-5.838636601E0
6.921140411E2,4.275418751E-1,-2.916025077E1
6.926140341E2,6.679529870E-1,-4.723117461E1
6.931140256E2,1.120991190E0,-6.187066666E1
6.936140186E2,5.521333107E-1,-6.845452588E1
6.941140111E2,7.143973255E-1,-1.614074386E1
6.946140041E2,1.418613019E0,-6.393271269E1
6.951139946E2,5.565775567E-1,-1.700493733E2
6.956139866E2,6.811918247E-1,-9.293384185E1
6.961139806E2,1.462523475E0,-9.440680904E1
6.966139726E2,4.006786591E-1,1.472265867E2
6.971139650E2,1.934056849E-1,2.358358996E1
6.976139570E2,6.386084204E-1,-8.928582367E1
6.981139483E2,6.946520253E-1,-1.427150265E2
6.986139393E2,1.225344388E-1,-8.547523152E1
6.991139318E2,3.016555723E-1,-1.264340692E2
6.996139238E2,8.956792731E-1,9.370054305E1
7.006139067E2,4.477674864E-1,1.680305136E2
7.011138999E2,5.793070389E-1,1.078866806E2
7.016138919E2,4.481380444E-1,5.773429079E1
7.021138841E2,1.573946260E0,9.824945917E1
7.026138761E2,9.257347469E-1,1.057566007E2
7.031138679E2,1.978342121E-1,-4.077039139E1
7.036138599E2,5.490866047E-1,1.285038825E2
7.041138525E2,8.642119031E-1,6.576122619E1
7.046138445E2,8.654020491E-1,7.424437917E1
7.051138369E2,8.189150233E-1,1.050001950E2
7.056138289E2,3.505929717E-1,-2.500813131E1
7.061138207E2,5.346269516E-1,7.237198063E1
7.066138128E2,6.311855025E-1,1.249660298E2
7.071138033E2,5.734866645E-1,5.144743688E1
7.076137953E2,1.381945846E-1,1.276139568E2
7.081137877E2,2.515127717E-1,1.580251395E1
7.086137807E2,1.594220563E0,1.617643400E2
7.091137723E2,2.614188800E0,1.771050572E2
7.096137643E2,2.006857153E0,1.694071177E2
7.101137578E2,2.567896458E0,-1.748620932E2
7.106137498E2,2.364109376E0,1.658478693E2
7.111137427E2,2.261942132E0,1.784064355E2
7.116137347E2,2.400463791E0,1.561237641E2
7.126137194E2,2.393079844E0,-1.547285953E2
7.131137122E2,2.326561333E0,-1.521049533E2
7.136137042E2,2.923419499E0,1.582754331E2
7.141136969E2,2.373546558E0,-1.324460990E2
7.146136889E2,1.986250836E0,-1.464291524E2
7.151136804E2,2.335831892E0,-1.440419779E2
7.156136724E2,2.247643355E0,-1.598228861E2
